sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-08-30T22:15:00Z,"9,974","3,359",0,0,"475,474","0,6950501672240803",0,"468,859","468,859"
2024-08-30T22:30:00Z,"0,23","0,467",0,0,"310,176","0,6880000000000002",0,"310,413","310,413"
2024-08-30T22:45:00Z,"24,96","39,299","0,126",0,"1650,38","0,6700666666666668",0,"1664,845","1664,845"
2024-08-30T23:00:00Z,"30,463","3,65",0,0,"525,582","0,6375757575757576",0,"498,77","498,77"
2024-08-30T23:15:00Z,"1,059","1,711",0,0,"489,823","0,6268000000000001",0,"490,476","490,476"
2024-08-30T23:30:00Z,"3,288","3,58",0,0,"465,993","0,6157666666666667",0,"466,285","466,285"
2024-08-30T23:45:00Z,"3,273","31,66",0,0,"1626,575","0,5983946488294314",0,"1654,962","1654,962"
2024-08-31T00:00:00Z,"46,28","6,083",0,0,"1809,09","0,5442",0,"1768,893","1768,893"
2024-08-31T00:15:00Z,"1,065","0,554",0,0,"384,63","0,5241333333333333",0,"384,119","384,119"
2024-08-31T00:30:00Z,"1,014","4,049",0,0,"367,982","0,5162798634812287",0,"371,017","371,017"
2024-08-31T00:45:00Z,"3,702","6,596","0,12",0,"369,833","0,5080333333333333",0,"372,847","372,847"
2024-08-31T01:00:00Z,"1,052","0,517",0,0,"321,82","0,5",0,"321,284","321,284"
2024-08-31T01:15:00Z,"0,543","0,974",0,0,"326,06","0,49150000000000005",0,"326,491","326,491"
2024-08-31T01:30:00Z,"0,908","1,142",0,0,"347,776","0,4847666666666667",0,"348,01","348,01"
2024-08-31T01:45:00Z,"15,918","4,363",0,0,"384,08","0,47686666666666666",0,"372,525","372,525"
2024-08-31T02:00:00Z,"2,459","1,682",0,0,"386,833","0,46826666666666666",0,"386,056","386,056"
2024-08-31T02:15:00Z,"1,811","0,478",0,0,"362,58","0,46",0,"361,247","361,247"
2024-08-31T02:30:00Z,"0,336","0,428",0,0,"287,92","0,4505666666666667",0,"288,012","288,012"
2024-08-31T02:45:00Z,"0,876","0,994",0,0,"327,787","0,4458108108108108",0,"327,905","327,905"
2024-08-31T03:00:00Z,"1,976","4,285",0,0,"362,456","0,43813333333333343",0,"364,766","364,766"
2024-08-31T03:15:00Z,"38,729","29,009","0,36",0,"390,87","0,4294666666666667",0,"381,51","381,51"
2024-08-31T03:30:00Z,"3,372","2,484",0,0,"340,923","0,42",0,"340,036","340,036"
2024-08-31T03:45:00Z,"1,411","0,761",0,0,"204,643","0,4145117845117845",0,"203,993","203,993"
2024-08-31T04:00:00Z,"0,755","1,346",0,0,"237,866","0,41000000000000003",0,"238,457","238,457"
2024-08-31T04:15:00Z,"1,784","0,668",0,0,"231,246","0,40370000000000006",0,"230,13","230,13"
2024-08-31T04:30:00Z,"0,46","586,998",0,0,"3560,046","0,37273333333333336",0,"4146,584","4146,584"
2024-08-31T04:45:00Z,"162,187","104,633","1,083","24,275","715,08","0,301241610738255",0,"634,335","634,335"
2024-08-31T05:00:00Z,"4,536","1,572","6,963",0,"223,536","0,29613333333333336",0,"227,536","227,536"
2024-08-31T05:15:00Z,"8,104","5,673","210,683","35,433","29,716","0,29000000000000004",0,"202,535","202,535"
2024-08-31T05:30:00Z,"5,934","0,152","540,956","320,056",0,"0,29553333333333337",0,"215,118","215,118"
2024-08-31T05:45:00Z,"7,186","3,336","915,473","718,623",0,"0,3079",0,"192,999","192,999"
2024-08-31T06:00:00Z,"12,511","4,128","1284,91","1053,986",0,"0,32943333333333336",0,"222,54","222,54"
2024-08-31T06:15:00Z,"5,764","0,476",1586,"1408,143",0,"0,35810000000000003",0,"172,568","172,568"
2024-08-31T06:30:00Z,"2,721","1,425","1726,563","1609,796",0,"0,3949666666666667",0,"115,471","115,471"
2024-08-31T06:45:00Z,"35,359","58,748","1789,14","1478,2","168,676","0,43260000000000004",0,"503,004","503,004"
2024-08-31T07:00:00Z,"214,159","53,914","1921,75","550,493","2943,96","0,4025333333333334",0,"4154,972","4154,972"
2024-08-31T07:15:00Z,"20,05","8,166","2333,173","2161,046",0,"0,41220000000000007",0,"160,242","160,242"
2024-08-31T07:30:00Z,"8,981","6,069","2262,54","2115,556",0,"0,4642",0,"144,07","144,07"
2024-08-31T07:45:00Z,"13,09","3,875","2394,146","2268,94",0,"0,5142",0,"115,992","115,992"
2024-08-31T08:00:00Z,"15,078","4,909","2740,5","2633,166",0,"0,5728",0,"97,164","97,164"
2024-08-31T08:15:00Z,"31,077","12,307","3026,726","2893,116",0,"0,6384666666666667",0,"114,84","114,84"
2024-08-31T08:30:00Z,"30,298","12,871","3059,02","2907,866",0,"0,7063666666666667",0,"133,726","133,726"
2024-08-31T08:45:00Z,"28,061","9,726","3192,02","3041,153",0,"0,7755183946488294",0,"132,531","132,531"
2024-08-31T09:00:00Z,"49,662","78,232","3540,97","880,05","1670,286","0,8167666666666668",0,"4359,776","4359,776"
2024-08-31T09:15:00Z,"152,871","33,124","4249,756","3988,866","40,896","0,8360333333333334",0,"182,039","182,039"
2024-08-31T09:30:00Z,"69,088","43,778","5697,103","5238,813",0,"0,9452000000000002",0,"432,98","432,98"
2024-08-31T09:45:00Z,"5089,964","1,453","6692,693","376,496","9,34","0,9988666666666667",0,"1237,025","1237,025"
2024-08-31T10:00:00Z,"7751,93",0,"8337,953",0,"10,843",1,0,"596,865","596,865"
2024-08-31T10:15:00Z,"9381,371",0,"9528,016",0,"11,016",1,0,"157,661","157,661"
2024-08-31T10:30:00Z,"9879,79",0,"9995,41",0,"11,11",1,0,"126,729","126,729"
2024-08-31T10:45:00Z,"9901,268",0,"10085,446",0,"9,373",1,0,"193,551","193,551"
2024-08-31T11:00:00Z,"7225,24",0,"10278,84",0,"9,143",1,0,"3062,742","3062,742"
2024-08-31T11:15:00Z,"8739,522",0,"10142,82",0,"9,32",1,"251,018","1161,598","1412,617"
2024-08-31T11:30:00Z,"1395,906",0,"10596,436",0,"9,773",1,"9200,457","9,845","9210,303"
2024-08-31T11:45:00Z,"1318,815",0,"10618,736",0,"9,833",1,"9197,315","112,439","9309,754"
2024-08-31T12:00:00Z,"1360,341",0,"10641,558",0,"9,806",1,"9201,298","89,724","9291,022"
2024-08-31T12:15:00Z,"1244,313",0,"10524,4",0,"9,88",1,"9214,988","74,978","9289,966"
2024-08-31T12:30:00Z,"439,973",0,"10449,983",0,"9,37",1,"9927,462","91,917","10019,379"
2024-08-31T12:45:00Z,"252,278","0,13","10314,996",0,"9,58",1,"9934,131","138,296","10072,428"
2024-08-31T13:00:00Z,"152,844","0,256","10164,193",0,"9,82",1,"9927,669","93,755","10021,424"
2024-08-31T13:15:00Z,"9,12","6,945","9833,903",0,"123,356",1,"9937,461","17,622","9955,084"
2024-08-31T13:30:00Z,"10,467","8,715","9507,393",0,"468,843","0,9983000000000002","9921,127","53,357","9974,485"
2024-08-31T13:45:00Z,"35,884","7,01","9198,053",0,"865,313","0,9780000000000001","9894,518","139,974","10034,493"
2024-08-31T14:00:00Z,"7,433","17,532","8824,664","357,639",0,"0,9714141414141413","8462,312","14,811","8477,124"
2024-08-31T14:15:00Z,"7,632","6,813","8437,893","56,51","58,236","0,98","8446,732",0,"8438,801"
2024-08-31T14:30:00Z,"5,116","10,188","8051,363",0,"362,35","0,9707666666666667","8439,697",0,"8418,786"
2024-08-31T14:45:00Z,"5,248","6,58","7574,03",0,"911,783","0,9579333333333334","8441,82","45,324","8487,145"
2024-08-31T15:00:00Z,"7,043","10,353","7049,856",0,"1390,67","0,9311666666666668","8452,814",0,"8443,837"
2024-08-31T15:15:00Z,"82,695","18,563","6491,32","968,83","868,263","0,9043333333333334","6376,183",0,"6326,621"
2024-08-31T15:30:00Z,"16,919","13,332","5955,566","1365,586",0,"0,9336333333333334","4658,417",0,"4586,393"
2024-08-31T15:45:00Z,"9,801","10,545","5456,213","943,416",0,"0,9604333333333334","4611,044",0,"4513,54"
2024-08-31T16:00:00Z,"100,686","64,136","3314,636","853,556","428,03","0,9714333333333335","2749,936","102,624","2852,56"
2024-08-31T16:15:00Z,"2329,892","2,023","3740,386","1244,353","5,71","0,9939666666666668",0,"173,874","173,874"
2024-08-31T16:30:00Z,"3509,844",0,"3699,766",0,"10,41",1,0,"200,332","200,332"
2024-08-31T16:45:00Z,"2798,328",0,"3020,183",0,"10,016",1,0,"231,872","231,872"
2024-08-31T17:00:00Z,"2256,608",0,"2406,986",0,"9,433",1,0,"159,812","159,812"
2024-08-31T17:15:00Z,"1594,243",0,"1764,25",0,"9,296",1,0,"179,302","179,302"
2024-08-31T17:30:00Z,"818,384","0,517","1062,126",0,"9,25",1,0,"253,509","253,509"
