sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-08-28T22:15:00Z,"3,447","3,051",0,0,"426,173","0,66",0,"425,777","425,777"
2024-08-28T22:30:00Z,"3,198","1,805",0,0,"524,54","0,6484333333333333",0,"523,147","523,147"
2024-08-28T22:45:00Z,"5,493","2,04",0,0,"384,303","0,6391",0,"380,85","380,85"
2024-08-28T23:00:00Z,"3,214","6,23",0,0,"352,833","0,6300000000000001",0,"355,849","355,849"
2024-08-28T23:15:00Z,"2,627","0,674",0,0,"350,593","0,6217",0,"348,639","348,639"
2024-08-28T23:30:00Z,"0,619","4,697",0,0,"247,61","0,6171333333333334",0,"251,687","251,687"
2024-08-28T23:45:00Z,"1,815","3,755",0,0,"294,696","0,6100000000000001",0,"296,637","296,637"
2024-08-29T00:00:00Z,"2,065","0,875",0,0,"277,886","0,6020666666666667",0,"276,696","276,696"
2024-08-29T00:15:00Z,"3,344","6,142",0,0,"292,93","0,5979000000000001",0,"295,727","295,727"
2024-08-29T00:30:00Z,"2,578","0,683",0,0,"322,061","0,59",0,"320,166","320,166"
2024-08-29T00:45:00Z,"1,569","1,966",0,0,"234,016","0,5827333333333334",0,"234,413","234,413"
2024-08-29T01:00:00Z,"2,684","1,175",0,0,"249,156","0,5800000000000001",0,"247,648","247,648"
2024-08-29T01:15:00Z,"0,902","0,996",0,0,"271,723","0,5710666666666667",0,"271,817","271,817"
2024-08-29T01:30:00Z,"1,607","5,06",0,0,"251,303","0,5680666666666667",0,"254,756","254,756"
2024-08-29T01:45:00Z,"1,912","5,145",0,0,"319,73","0,56",0,"322,963","322,963"
2024-08-29T02:00:00Z,"2,655","0,551",0,0,"247,026","0,5519000000000001",0,"244,922","244,922"
2024-08-29T02:15:00Z,"2,272","1,54",0,0,"229,81","0,55",0,"229,077","229,077"
