sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-08-24T22:15:00Z,"1,561","2,732",0,0,"537,286","0,6249",0,"538,457","538,457"
2024-08-24T22:30:00Z,"1,733","0,577",0,0,"495,75","0,6128666666666667",0,"494,594","494,594"
2024-08-24T22:45:00Z,"2,699",5,0,0,"493,203","0,6021666666666667",0,"495,504","495,504"
2024-08-24T23:00:00Z,"6,946","1,985",0,0,"524,063","0,5896333333333333",0,"519,102","519,102"
2024-08-24T23:15:00Z,"1,262","1,932",0,0,"262,26","0,5800000000000001",0,"262,929","262,929"
2024-08-24T23:30:00Z,"0,567","4,728",0,0,"309,953","0,5744333333333334",0,"314,114","314,114"
2024-08-24T23:45:00Z,"2,009","0,65",0,0,"320,413","0,5677000000000001",0,"319,054","319,054"
2024-08-25T00:00:00Z,"3,713","2,421",0,0,"240,063","0,56",0,"238,771","238,771"
2024-08-25T00:15:00Z,"2,12","2,054",0,0,"303,356","0,5545333333333334",0,"303,291","303,291"
2024-08-25T00:30:00Z,"1,87","1,08",0,0,"255,5","0,55",0,"254,71","254,71"
2024-08-25T00:45:00Z,"0,466","0,591",0,0,"231,887","0,540443686006826",0,"232,012","232,012"
2024-08-25T01:00:00Z,"2,723","1,508",0,0,"273,05","0,5376666666666667",0,"271,835","271,835"
2024-08-25T01:15:00Z,"11,351","3,551",0,0,"227,056","0,53",0,"219,256","219,256"
2024-08-25T01:30:00Z,"0,544","1,64",0,0,"279,39","0,5256666666666667",0,"280,486","280,486"
2024-08-25T01:45:00Z,"2,677","0,641",0,0,"297,756","0,52",0,"295,72","295,72"
2024-08-25T02:00:00Z,"0,681","0,702",0,0,"230,03","0,5104666666666666",0,"230,051","230,051"
2024-08-25T02:15:00Z,"0,832","1,47",0,0,"221,32","0,51",0,"221,958","221,958"
2024-08-25T02:30:00Z,"2,272","1,294",0,0,"233,383","0,5002333333333333",0,"232,405","232,405"
2024-08-25T02:45:00Z,"0,528","1,114",0,0,"281,55","0,49773333333333336",0,"282,136","282,136"
2024-08-25T03:00:00Z,"1,6","1,548",0,0,"284,063","0,49",0,"284,011","284,011"
2024-08-25T03:15:00Z,"36,683","20,09",0,0,"246,243","0,48310000000000003",0,"229,65","229,65"
2024-08-25T03:30:00Z,"0,61","0,718",0,0,"187,556","0,48",0,"187,665","187,665"
2024-08-25T03:45:00Z,"0,948","1,308",0,0,"274,466","0,47446666666666676",0,"274,826","274,826"
2024-08-25T04:00:00Z,"11,916","3,252",0,0,"281,126","0,47000000000000003",0,"272,462","272,462"
2024-08-25T04:15:00Z,"14,865","5,853",0,0,"293,21","0,4601666666666667",0,"284,197","284,197"
2024-08-25T04:30:00Z,"3,436","2,303",0,0,"289,046","0,45486666666666675",0,"287,914","287,914"
2024-08-25T04:45:00Z,"2,093","1,363",0,0,"228,453","0,45",0,"227,723","227,723"
2024-08-25T05:00:00Z,"4,189","2,608",0,0,"224,553","0,44256666666666666",0,"222,972","222,972"
2024-08-25T05:15:00Z,"22,236","6,022","155,606","0,833","154,39","0,44",0,"292,949","292,949"
2024-08-25T05:30:00Z,"24,763","7,206","766,713","544,056",0,"0,44270000000000004",0,"205,099","205,099"
2024-08-25T05:45:00Z,"20,747","15,94","1110,37","893,633",0,"0,4606666666666667",0,"211,929","211,929"
2024-08-25T06:00:00Z,"35,529","17,069","1242,473","1011,426",0,"0,48303333333333337",0,"212,586","212,586"
2024-08-25T06:15:00Z,"60,088","30,387","1924,616","1755,733",0,"0,5154000000000001",0,"139,182","139,182"
2024-08-25T06:30:00Z,"74,433","33,978","2092,296","1853,306",0,"0,5591333333333334",0,"198,534","198,534"
2024-08-25T06:45:00Z,"93,02","62,199","2786,413","2561,91",0,"0,6103666666666667",0,"193,682","193,682"
2024-08-25T07:00:00Z,"90,501","47,663","2790,51","2611,136",0,"0,6732333333333334",0,"136,534","136,534"
2024-08-25T07:15:00Z,"64,057","41,051","2613,376","2397,476",0,"0,7311",0,"192,894","192,894"
2024-08-25T07:30:00Z,"97,537","37,549","2904,67","2731,586",0,"0,7864",0,"113,095","113,095"
2024-08-25T07:45:00Z,"143,29","84,789","3767,6","3551,363",0,"0,8644666666666667",0,"157,736","157,736"
2024-08-25T08:00:00Z,"464,231","221,433","5414,173","168,88","1564,39","0,8885000000000001",0,"6566,885","6566,885"
2024-08-25T08:15:00Z,"298,628","179,017","4051,056","165,756","2032,906","0,8569333333333334",0,"5798,596","5798,596"
2024-08-25T08:30:00Z,"752,476","76,113","5842,556","5018,026","129,013","0,8808666666666668",0,"277,179","277,179"
2024-08-25T08:45:00Z,"1900,236","28,39","5238,703","3316,943","2,436","0,9837",0,"52,35","52,35"
2024-08-25T09:00:00Z,"3479,602",0,"5356,186",0,"10,163",1,0,"1886,747","1886,747"
2024-08-25T09:15:00Z,"5178,088",0,"7584,78",0,"10,086",1,0,"2416,777","2416,777"
2024-08-25T09:30:00Z,"8116,728",0,"9307,87",0,"10,316",1,0,"1201,457","1201,457"
2024-08-25T09:45:00Z,"8550,812",0,"9229,903",0,"10,533",1,0,"689,624","689,624"
2024-08-25T10:00:00Z,"9823,302",0,"9958,763",0,"10,23",1,0,"145,69","145,69"
2024-08-25T10:15:00Z,"7299,321","42,134","11340,73",0,"204,05",1,0,"4287,593","4287,593"
