sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-08-22T22:15:00Z,"3,5","1,895",0,0,"400,383","0,6635666666666667",0,"398,778","398,778"
2024-08-22T22:30:00Z,"2,328","1,895",0,0,"434,273","0,6549666666666667",0,"433,841","433,841"
2024-08-22T22:45:00Z,"2,145","0,905",0,0,445,"0,6443666666666666",0,"443,759","443,759"
2024-08-22T23:00:00Z,"4,805","1,822",0,0,"380,03","0,6352000000000001",0,"377,047","377,047"
2024-08-22T23:15:00Z,"3,548","5,944",0,0,"323,13","0,6289333333333333",0,"325,526","325,526"
2024-08-22T23:30:00Z,"2,148","0,459",0,0,"300,976","0,6200000000000001",0,"299,288","299,288"
2024-08-22T23:45:00Z,"1,112","0,605",0,0,"216,9","0,6145333333333334",0,"216,393","216,393"
2024-08-23T00:00:00Z,"0,627","1,201",0,0,"253,693","0,6100000000000001",0,"254,268","254,268"
2024-08-23T00:15:00Z,"2,427","0,911",0,0,"234,93","0,6027333333333335",0,"233,414","233,414"
2024-08-23T00:30:00Z,"29,556","6,232",0,0,"306,82","0,5989",0,"283,496","283,496"
2024-08-23T00:45:00Z,"2,981","0,567",0,0,"316,996","0,59",0,"314,582","314,582"
2024-08-23T01:00:00Z,"0,337","0,506",0,0,"191,223","0,5846333333333334",0,"191,392","191,392"
2024-08-23T01:15:00Z,"1,342","2,027",0,0,"227,723","0,5800000000000001",0,"228,408","228,408"
2024-08-23T01:30:00Z,"1,366","0,5",0,0,"274,563","0,5739666666666667",0,"273,698","273,698"
2024-08-23T01:45:00Z,"1,168","2,047",0,0,"233,113","0,5700000000000001",0,"233,992","233,992"
2024-08-23T02:00:00Z,"17,017","4,883",0,0,"317,27","0,5617666666666667",0,"305,136","305,136"
2024-08-23T02:15:00Z,"1,827","0,869",0,0,"248,213","0,557",0,"247,255","247,255"
2024-08-23T02:30:00Z,"0,813","0,488",0,0,"217,933","0,55",0,"217,608","217,608"
2024-08-23T02:45:00Z,"12,365","4,373",0,0,"249,673","0,5465666666666668",0,"241,681","241,681"
2024-08-23T03:00:00Z,"1,163","2,671",0,0,"210,086","0,54",0,"211,594","211,594"
2024-08-23T03:15:00Z,"21,25","15,837",0,0,"303,096","0,5343333333333334",0,"297,683","297,683"
2024-08-23T03:30:00Z,"1,564","1,039",0,0,"306,526","0,5289666666666667",0,"306,002","306,002"
2024-08-23T03:45:00Z,"1,753","0,503",0,0,"217,54","0,52",0,"216,29","216,29"
2024-08-23T04:00:00Z,"0,47","1,461",0,0,"202,08","0,52",0,"203,071","203,071"
2024-08-23T04:15:00Z,"3,444","2,235",0,0,"274,16","0,5104000000000001",0,"272,951","272,951"
2024-08-23T04:30:00Z,"0,764","409,771",0,0,"2938,923","0,49023333333333335",0,"3347,929","3347,929"
2024-08-23T04:45:00Z,"122,871","331,3",0,"19,046","1642,676","0,4055",0,"1832,058","1832,058"
2024-08-23T05:00:00Z,"101,319","17,656","162,84",0,"394,79","0,3960666666666667",0,"473,966","473,966"
2024-08-23T05:15:00Z,"5,784","2,056","375,486","83,773","0,576","0,39",0,"288,562","288,562"
2024-08-23T05:30:00Z,"7,275","5,382","650,39","364,75",0,"0,39390000000000003",0,"283,747","283,747"
2024-08-23T05:45:00Z,"29,693","6,191","850,916","620,013","3,326","0,4057",0,"210,728","210,728"
2024-08-23T06:00:00Z,"11,839","5,482","910,736","709,813",0,"0,4225",0,"194,566","194,566"
2024-08-23T06:15:00Z,"34,339","9,187","1738,87","1496,91",0,"0,44573333333333337",0,"216,808","216,808"
2024-08-23T06:30:00Z,"71,964","45,365","2186,273","1473,48","30,083","0,4828333333333334",0,"716,277","716,277"
2024-08-23T06:45:00Z,"68,544","104,553","1982,033","591,653","2384,776","0,4945333333333333",0,"3811,165","3811,165"
2024-08-23T07:00:00Z,"284,313","73,653","3412,68","2941,046","456,98","0,4764333333333334",0,"717,953","717,953"
2024-08-23T07:15:00Z,"79,012","27,387","3664,166","3403,043",0,"0,5570666666666667",0,"209,498","209,498"
2024-08-23T07:30:00Z,"62,349","26,395","3608,91","3331,99",0,"0,6351000000000001",0,"240,966","240,966"
2024-08-23T07:45:00Z,"100,705","43,451","3644,456","3457,603",0,"0,7112",0,"129,599","129,599"
2024-08-23T08:00:00Z,"114,09","36,054","4606,676","4497,133",0,"0,8088666666666667",0,"31,507","31,507"
2024-08-23T08:15:00Z,"496,062","69,646","5673,23","5229,816",0,"0,9214333333333334",0,"16,997","16,997"
2024-08-23T08:30:00Z,"4421,113","2,366","5791,42","1283,95","6,96","0,9968000000000001",0,"95,683","95,683"
2024-08-23T08:45:00Z,"5481,195",0,"5504,356",0,"10,08",1,0,"33,241","33,241"
2024-08-23T09:00:00Z,"5472,621",0,"5606,28",0,10,1,0,"143,658","143,658"
2024-08-23T09:15:00Z,"6387,082",0,"6538,01",0,"10,206",1,0,"161,133","161,133"
2024-08-23T09:30:00Z,"4485,82",0,"8098,38",0,"10,346",1,0,"3622,906","3622,906"
2024-08-23T09:45:00Z,"7565,182",0,"8115,806",0,"10,78",1,0,"561,403","561,403"
2024-08-23T10:00:00Z,"7709,801",0,"7840,396",0,"10,846",1,0,"141,441","141,441"
2024-08-23T10:15:00Z,"7926,396","1,715","8223,333",0,"10,846",1,0,"309,499","309,499"
2024-08-23T10:30:00Z,"8933,965",0,"9100,353",0,"10,98",1,0,"177,367","177,367"
2024-08-23T10:45:00Z,"6538,856",0,"6688,56",0,"10,63",1,0,"160,333","160,333"
2024-08-23T11:00:00Z,"7315,577",0,"7442,68",0,"10,536",1,0,"137,639","137,639"
2024-08-23T11:15:00Z,"6457,919",0,"6668,456",0,"10,313",1,0,"220,85","220,85"
2024-08-23T11:30:00Z,"9127,333",0,"9227,586",0,"10,87",1,0,"111,123","111,123"
2024-08-23T11:45:00Z,"8260,461",0,"8461,953",0,"10,863",1,0,"212,355","212,355"
2024-08-23T12:00:00Z,"5714,768",0,"5970,29",0,"10,446",1,0,"265,968","265,968"
2024-08-23T12:15:00Z,"3446,641",0,"3692,78",0,"10,003",1,0,"256,142","256,142"
2024-08-23T12:30:00Z,"3804,119","30,183","4848,06",0,"507,133","0,9989",0,"1581,257","1581,257"
2024-08-23T12:45:00Z,"126,364","32,376","1892,176","906,37","1864,546","0,9548000000000001",0,"2756,365","2756,365"
2024-08-23T13:00:00Z,"12,02","7,674","1602,41","1256,463",0,"0,9742000000000001",0,"341,6","341,6"
2024-08-23T13:15:00Z,"1339,401","2,73","2226,89","542,656","6,383","0,9961",0,"353,946","353,946"
2024-08-23T13:30:00Z,"2173,071",0,"2571,89",0,"10,083",1,0,"408,901","408,901"
2024-08-23T13:45:00Z,"1772,863",0,"2192,713",0,"10,073",1,0,"429,923","429,923"
2024-08-23T14:00:00Z,"2030,946",0,"2745,396",0,"10,1",1,0,"724,55","724,55"
2024-08-23T14:15:00Z,"2475,436",0,"2731,873",0,"10,06",1,0,"266,497","266,497"
