sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-08-25T22:15:00Z,"3,525","1,793",0,0,"425,626","0,5063000000000001",0,"423,895","423,895"
2024-08-25T22:30:00Z,"6,958","3,236",0,0,"429,446","0,4973000000000001",0,"425,724","425,724"
2024-08-25T22:45:00Z,"3,053","2,987",0,0,"533,676","0,4857333333333334",0,"533,61","533,61"
2024-08-25T23:00:00Z,"2,568","0,868",0,0,"421,833","0,47483333333333333",0,"420,132","420,132"
2024-08-25T23:15:00Z,"3,063","1,871",0,0,"348,663","0,46703333333333336",0,"347,471","347,471"
2024-08-25T23:30:00Z,"2,105","0,692",0,0,"275,783","0,46",0,"274,37","274,37"
2024-08-25T23:45:00Z,"1,266","3,554",0,0,"240,693","0,45270000000000005",0,"242,982","242,982"
2024-08-26T00:00:00Z,"0,872","1,491",0,0,"328,343","0,4481333333333334",0,"328,962","328,962"
2024-08-26T00:15:00Z,"2,792","1,755",0,0,"289,643","0,44",0,"288,606","288,606"
2024-08-26T00:30:00Z,"2,215","0,851",0,0,"203,896","0,4340333333333334",0,"202,533","202,533"
2024-08-26T00:45:00Z,"0,57","1,287",0,0,"255,552","0,43",0,"256,269","256,269"
2024-08-26T01:00:00Z,"2,006","0,505",0,0,"251,466","0,42223333333333335",0,"249,965","249,965"
2024-08-26T01:15:00Z,"0,554","5,616",0,0,"305,51","0,41840000000000005",0,"310,571","310,571"
2024-08-26T01:30:00Z,"3,76","0,773",0,0,"355,113","0,41000000000000003",0,"352,126","352,126"
2024-08-26T01:45:00Z,"1,754","1,315",0,0,"230,443","0,4008333333333334",0,"230,004","230,004"
2024-08-26T02:00:00Z,"0,702","1,053",0,0,"249,996","0,39940000000000003",0,"250,347","250,347"
2024-08-26T02:15:00Z,"1,262","0,729",0,0,"280,8","0,39",0,"280,267","280,267"
2024-08-26T02:30:00Z,"1,338",4,0,0,"239,346","0,38620000000000004",0,"242,009","242,009"
2024-08-26T02:45:00Z,"1,086","1,367",0,0,"295,453","0,38",0,"295,734","295,734"
2024-08-26T03:00:00Z,"2,324","1,029",0,0,"231,136","0,37160000000000004",0,"229,842","229,842"
2024-08-26T03:15:00Z,"23,362","15,533",0,0,"234,653","0,37",0,"226,823","226,823"
2024-08-26T03:30:00Z,"0,725","1,118",0,0,"274,443","0,3601666666666667",0,"274,836","274,836"
2024-08-26T03:45:00Z,"1,869","0,741",0,0,"206,836","0,3581666666666667",0,"205,708","205,708"
2024-08-26T04:00:00Z,"39,541","8,526",0,0,"268,55","0,35000000000000003",0,"237,534","237,534"
2024-08-26T04:15:00Z,"3,223","3,289",0,0,"328,116","0,34390000000000004",0,"328,182","328,182"
2024-08-26T04:30:00Z,"13,733","8,069",0,0,"308,783","0,3382333333333334",0,"303,119","303,119"
2024-08-26T04:45:00Z,"4,945","5,983","102,12",0,"222,066","0,33",0,"325,224","325,224"
2024-08-26T05:00:00Z,"107,419","20,33","321,383","35,233","284,96","0,32580000000000003",0,"484,02","484,02"
2024-08-26T05:15:00Z,"4,181","75,52","649,053","86,753","2950,916","0,3029333333333334",0,"3584,556","3584,556"
2024-08-26T05:30:00Z,"119,686","132,877","1139,346","638,263","1581,286","0,22490000000000002",0,"2095,561","2095,561"
2024-08-26T05:45:00Z,"5,543","3,434","1222,61","959,74",0,"0,24053333333333335",0,"260,76","260,76"
2024-08-26T06:00:00Z,"12,089","28,413","1318,053","601,336","431,563","0,2601",0,"1164,604","1164,604"
