sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-08-26T22:15:00Z,"3,675","2,043",0,0,"459,57","0,6107000000000001",0,"457,938","457,938"
2024-08-26T22:30:00Z,"1,49","1,752",0,0,"462,116","0,6005",0,"462,378","462,378"
2024-08-26T22:45:00Z,"2,792","1,095",0,0,"481,506","0,5892000000000001",0,"479,809","479,809"
2024-08-26T23:00:00Z,"9,147","1,972",0,0,"323,753","0,5800000000000001",0,"316,578","316,578"
2024-08-26T23:15:00Z,"9,013","5,374","1,083",0,"321,01","0,5732",0,"318,454","318,454"
2024-08-26T23:30:00Z,"3,802","1,152",0,0,"296,786","0,5656666666666668",0,"294,136","294,136"
2024-08-26T23:45:00Z,"1,467","1,568",0,0,"246,626","0,56",0,"246,728","246,728"
2024-08-27T00:00:00Z,"0,642","0,927",0,0,"259,613","0,5538666666666667",0,"259,898","259,898"
2024-08-27T00:15:00Z,"1,842","0,625",0,0,"228,93","0,55",0,"227,713","227,713"
2024-08-27T00:30:00Z,"0,693","4,507",0,0,"213,746","0,5428000000000001",0,"217,56","217,56"
2024-08-27T00:45:00Z,"2,821","1,863",0,0,"328,788","0,5385324232081912",0,"327,83","327,83"
2024-08-27T01:00:00Z,"2,631","1,283",0,0,"238,1","0,53",0,"236,752","236,752"
2024-08-27T01:15:00Z,"0,87","1,934",0,0,"244,626","0,5274333333333334",0,"245,69","245,69"
2024-08-27T01:30:00Z,"1,68","0,605",0,0,"240,196","0,52",0,"239,121","239,121"
2024-08-27T01:45:00Z,"0,664","0,989",0,0,"223,776","0,5159",0,"224,101","224,101"
2024-08-27T02:00:00Z,"1,052","2,053",0,0,"275,103","0,51",0,"276,104","276,104"
2024-08-27T02:15:00Z,"1,976","0,629",0,0,"248,616","0,5027666666666667",0,"247,27","247,27"
2024-08-27T02:30:00Z,"0,492","1,196",0,0,"214,755","0,5",0,"215,459","215,459"
2024-08-27T02:45:00Z,"2,521","2,01",0,0,"262,796","0,49260000000000004",0,"262,286","262,286"
2024-08-27T03:00:00Z,"2,262","4,91","0,463",0,"225,936","0,49",0,"229,047","229,047"
2024-08-27T03:15:00Z,"19,143","12,571","2,093",0,"236,393","0,4808666666666667",0,"231,914","231,914"
2024-08-27T03:30:00Z,"6,748","4,591",0,0,"366,583","0,4766",0,"364,426","364,426"
2024-08-27T03:45:00Z,"67,072","24,987","2,69",0,"903,376","0,4592333333333334",0,"863,981","863,981"
2024-08-27T04:00:00Z,"32,625","11,574","0,056",0,"325,7","0,4478333333333334",0,"304,705","304,705"
2024-08-27T04:15:00Z,"25,767","10,735",0,0,"347,076","0,44",0,"332,044","332,044"
2024-08-27T04:30:00Z,"27,618","15,844","0,28",0,"302,336","0,43046666666666666",0,"290,843","290,843"
2024-08-27T04:45:00Z,"12,089","427,803","6,06",0,"2147,226","0,4183333333333334",0,2569,2569
2024-08-27T05:00:00Z,"145,878","403,24","206,28","45,09","1943,693","0,33830000000000005",0,"2362,245","2362,245"
2024-08-27T05:15:00Z,"4,95","2,028","372,096","199,073",0,"0,33010000000000006",0,"170,101","170,101"
2024-08-27T05:30:00Z,"3,915","0,706","535,92","316,983",0,"0,34",0,"215,728","215,728"
2024-08-27T05:45:00Z,"6,279","0,267","819,526","620,456",0,"0,3492666666666667",0,"193,058","193,058"
2024-08-27T06:00:00Z,"11,802","3,96","1128,373","961,006",0,"0,3685333333333334",0,"159,524","159,524"
2024-08-27T06:15:00Z,"18,257","6,024","1481,506","1237,3",0,"0,3940000000000001",0,"231,974","231,974"
2024-08-27T06:30:00Z,"9,504","1,188","1781,75","1590,306",0,"0,42733333333333334",0,"183,127","183,127"
2024-08-27T06:45:00Z,"7,677","4,091","2050,48","1834,326",0,"0,4690000000000001",0,"212,568","212,568"
2024-08-27T07:00:00Z,"67,72","31,935","2395,343","2008,393","30,76","0,5123000000000001",0,"381,924","381,924"
2024-08-27T07:15:00Z,"14,562","6,378","2653,936","2477,08",0,"0,5661333333333334",0,"168,672","168,672"
2024-08-27T07:30:00Z,"6,844","56,151","2835,183","847,946","2032,003","0,5982333333333334",0,"4068,546","4068,546"
2024-08-27T07:45:00Z,"190,885","31,408","3209,986","2909,95","106,656","0,5972000000000001",0,"247,216","247,216"
2024-08-27T08:00:00Z,"21,426","9,973","3527,33","3475,533",0,"0,6740333333333334",0,"40,343","40,343"
2024-08-27T08:15:00Z,"16,737","8,642","3822,66","3699,016",0,"0,7583333333333334",0,"115,548","115,548"
2024-08-27T08:30:00Z,"137,35","89,22","4093,213","3188,996","1,476","0,8432666666666667",0,"857,563","857,563"
2024-08-27T08:45:00Z,"199,822","38,915","4582,72","4051,633","0,13","0,9204666666666667",0,"370,309","370,309"
2024-08-27T09:00:00Z,"2896,391","6,83","5224,62","1957,453","5,613","0,9935000000000002",0,"383,218","383,218"
2024-08-27T09:15:00Z,"5639,374",0,"5946,906",0,"10,943",1,0,"318,476","318,476"
2024-08-27T09:30:00Z,"6251,404",0,"6693,17",0,"10,956",1,0,"452,722","452,722"
2024-08-27T09:45:00Z,"8140,191",0,"8358,896",0,"11,553",1,0,"230,258","230,258"
2024-08-27T10:00:00Z,"9222,987",0,"9529,513",0,"11,703",1,0,"318,228","318,228"
2024-08-27T10:15:00Z,"6331,368",0,"10333,626",0,"10,883",1,0,"4013,141","4013,141"
2024-08-27T10:30:00Z,"9905,714",0,"10203,636",0,"10,876",1,0,"308,798","308,798"
2024-08-27T10:45:00Z,"9899,787",0,"10123,986",0,"11,083",1,0,"235,282","235,282"
2024-08-27T11:00:00Z,"9872,839",0,"10699,22",0,"10,786",1,0,"837,167","837,167"
2024-08-27T11:15:00Z,"9904,035",0,"10164,1",0,"10,706",1,0,"270,771","270,771"
2024-08-27T11:30:00Z,"9901,416",0,"10071,283",0,"12,14",1,0,"182,006","182,006"
2024-08-27T11:45:00Z,"9899,715",0,"9962,453",0,"12,31",1,0,"75,047","75,047"
2024-08-27T12:00:00Z,"9897,649",0,"10014,55",0,"12,1",1,0,129,129
2024-08-27T12:15:00Z,"9908,25",0,"9971,523",0,"12,34",1,0,"75,612","75,612"
2024-08-27T12:30:00Z,"9900,504",0,"9953,746",0,"12,16",1,0,"65,402","65,402"
2024-08-27T12:45:00Z,"9903,395",0,"10003,846",0,"11,44",1,0,"111,891","111,891"
2024-08-27T13:00:00Z,"9906,844",0,"9979,71",0,"11,793",1,0,"84,658","84,658"
2024-08-27T13:15:00Z,"9890,007",0,"9907,303",0,"12,24",1,0,"29,535","29,535"
2024-08-27T13:30:00Z,"6543,094",0,"10326,066",0,"12,09",1,0,"3795,062","3795,062"
2024-08-27T13:45:00Z,"9901,225",0,"9897,003",0,"11,496",1,0,"7,274","7,274"
2024-08-27T14:00:00Z,"9292,039",0,"9288,38",0,"12,493",1,0,"8,833","8,833"
2024-08-27T14:15:00Z,"9283,008",0,"9322,26",0,"12,53",1,0,"51,781","51,781"
2024-08-27T14:30:00Z,"8805,043",0,"8829,65",0,"12,34",1,0,"36,946","36,946"
2024-08-27T14:45:00Z,"8469,762",0,"8581,52",0,"12,023",1,0,"123,78","123,78"
2024-08-27T15:00:00Z,"8023,442",0,"8095,346",0,"11,76",1,0,"83,664","83,664"
2024-08-27T15:15:00Z,"7469,475",0,"7533,676",0,"11,903",1,0,"76,104","76,104"
2024-08-27T15:30:00Z,"6846,335",0,"6944,766",0,"11,38",1,0,"109,811","109,811"
2024-08-27T15:45:00Z,"6271,952",0,"6343,743",0,"11,083",1,0,"82,874","82,874"
2024-08-27T16:00:00Z,"5685,661",0,"5776,913",0,"10,963",1,0,"102,215","102,215"
2024-08-27T16:15:00Z,"4877,067",0,"5102,11",0,"10,58",1,0,"235,622","235,622"
2024-08-27T16:30:00Z,"4202,935",0,"4335,12",0,"10,04",1,0,"142,224","142,224"
2024-08-27T16:45:00Z,"3523,856",0,"3645,446",0,"10,01",1,0,"131,6","131,6"
2024-08-27T17:00:00Z,"895,986","75,468","2817,886","256,72","2090,15","0,9780666666666668",0,"3830,799","3830,799"
2024-08-27T17:15:00Z,"13,341","19,979","2247,076","2093,253",0,"0,9754666666666667",0,"160,461","160,461"
2024-08-27T17:30:00Z,"314,854","12,422","883,66","277,693","4,446","0,9946333333333334",0,"307,981","307,981"
2024-08-27T17:45:00Z,"1160,1",0,"1424,086",0,"9,613",1,0,"273,599","273,599"
2024-08-27T18:00:00Z,"715,931","62,179","885,32",0,"260,533","0,9998666666666668",0,"492,101","492,101"
