sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-08-01T22:15:00Z,"56,072","137,577",0,0,"677,526","0,11350000000000002",0,"759,031","759,031"
2024-08-01T22:30:00Z,0,"515,651",0,0,0,"0,05",0,"515,651","515,651"
2024-08-01T22:45:00Z,0,"347,347",0,0,0,"0,05",0,"347,347","347,347"
2024-08-01T23:00:00Z,0,"257,713",0,0,0,"0,05",0,"257,713","257,713"
2024-08-01T23:15:00Z,0,"251,645",0,0,0,"0,05",0,"251,645","251,645"
2024-08-01T23:30:00Z,0,"232,352",0,0,0,"0,05",0,"232,352","232,352"
2024-08-01T23:45:00Z,0,"334,148",0,0,0,"0,05",0,"334,148","334,148"
2024-08-02T00:00:00Z,0,"241,336",0,0,0,"0,05",0,"241,336","241,336"
2024-08-02T00:15:00Z,0,"181,836",0,0,0,"0,05",0,"181,836","181,836"
2024-08-02T00:30:00Z,0,"247,218",0,0,0,"0,05",0,"247,218","247,218"
2024-08-02T00:45:00Z,0,"229,837",0,0,0,"0,05",0,"229,837","229,837"
2024-08-02T01:00:00Z,0,"263,735",0,0,0,"0,05",0,"263,735","263,735"
2024-08-02T01:15:00Z,0,"292,078",0,0,0,"0,05",0,"292,078","292,078"
2024-08-02T01:30:00Z,0,"203,759",0,0,0,"0,05",0,"203,759","203,759"
2024-08-02T01:45:00Z,0,"222,624",0,0,0,"0,05",0,"222,624","222,624"
2024-08-02T02:00:00Z,0,"230,335",0,0,0,"0,05",0,"230,335","230,335"
2024-08-02T02:15:00Z,0,"192,838",0,0,0,"0,05",0,"192,838","192,838"
2024-08-02T02:30:00Z,0,"297,35",0,0,0,"0,05",0,"297,35","297,35"
2024-08-02T02:45:00Z,0,"259,398",0,0,0,"0,05",0,"259,398","259,398"
2024-08-02T03:00:00Z,0,"207,77",0,0,0,"0,05",0,"207,77","207,77"
2024-08-02T03:15:00Z,0,"211,315",0,0,0,"0,05",0,"211,315","211,315"
2024-08-02T03:30:00Z,0,"242,261",0,0,0,"0,05",0,"242,261","242,261"
2024-08-02T03:45:00Z,0,"451,619",0,0,0,"0,05",0,"451,619","451,619"
2024-08-02T04:00:00Z,0,"256,692",0,0,0,"0,05",0,"256,692","256,692"
2024-08-02T04:15:00Z,0,"277,376",0,0,0,"0,05",0,"277,376","277,376"
2024-08-02T04:30:00Z,0,"213,533","1,37",0,0,"0,05",0,"214,903","214,903"
2024-08-02T04:45:00Z,0,"3580,896","83,746",0,0,"0,05",0,"3664,642","3664,642"
2024-08-02T05:00:00Z,"0,179","1065,621","142,063","0,093","8,85","0,05",0,"1216,261","1216,261"
2024-08-02T05:15:00Z,"2,969","2,237","294,623","99,72","2,546","0,053066666666666665",0,"196,718","196,718"
2024-08-02T05:30:00Z,"5,024","13,514","332,076","176,123","0,326","0,06",0,"164,77","164,77"
2024-08-02T05:45:00Z,"2,371","1,327","402,053","163,19",0,"0,0611",0,"237,819","237,819"
2024-08-02T06:00:00Z,"3,352","2,256","419,053","192,32",0,"0,07",0,"225,637","225,637"
2024-08-02T06:15:00Z,"4,188","4,551","616,65","476,386",0,"0,07503333333333334",0,"140,625","140,625"
2024-08-02T06:30:00Z,"18,53","33,161","657,56","174,946","935,57","0,077",0,"1432,814","1432,814"
2024-08-02T06:45:00Z,"19,382","219,347","714,683","395,64","311,013","0,05833333333333334",0,"830,021","830,021"
2024-08-02T07:00:00Z,"8,3","1732,531","767,406","302,24","702,65","0,06243333333333334",0,"2892,047","2892,047"
2024-08-02T07:15:00Z,"28,699","1124,599","1121,81","787,43","2,886","0,06096666666666667",0,"1433,166","1433,166"
2024-08-02T07:30:00Z,"32,85","60,827","1284,326","538,526","520,683","0,0818",0,"1294,46","1294,46"
2024-08-02T07:45:00Z,"70,111","51,572","2283,363","192,303","203,21","0,07406666666666667",0,"2275,731","2275,731"
2024-08-02T08:00:00Z,"74,727","50,654","1880,646","1089,79","595,636","0,06933333333333334",0,"1362,419","1362,419"
2024-08-02T08:15:00Z,"81,714","76,193","2327,323","1937,6","23,756","0,10996666666666668",0,"407,958","407,958"
2024-08-02T08:30:00Z,"119,82","91,182","2541,053","2058,723","51,086","0,15686666666666668",0,"504,778","504,778"
2024-08-02T08:45:00Z,"115,826","143,884","4180,956","4052,66",0,"0,2273",0,"156,353","156,353"
2024-08-02T09:00:00Z,"71,228","65,925","3161,41","3069,993",0,"0,30883333333333335",0,"86,113","86,113"
2024-08-02T09:15:00Z,"84,778","73,069","4974,68","4785,253",0,"0,3990666666666667",0,"177,718","177,718"
2024-08-02T09:30:00Z,"287,93","45,431","5687,756","5269,566",0,"0,5215333333333334",0,"175,691","175,691"
2024-08-02T09:45:00Z,"109,699","171,007","2525,106","1818,96","2495,64","0,6028",0,"3263,095","3263,095"
2024-08-02T10:00:00Z,"170,608","69,51","2633,31","2296,243","850,32","0,5673333333333334",0,"1086,288","1086,288"
2024-08-02T10:15:00Z,"57,501","46,059","2744,436","2476,533","40,476","0,6311333333333334",0,"296,937","296,937"
2024-08-02T10:30:00Z,"58,099","54,6","3525,686","3332,416",0,"0,6959333333333334",0,"189,77","189,77"
2024-08-02T10:45:00Z,"600,114","55,578","5450,903","4789,893",0,"0,7933",0,"116,473","116,473"
2024-08-02T11:00:00Z,"1200,846","67,734","5783,086","4611,54",0,"0,8956000000000001",0,"38,434","38,434"
2024-08-02T11:15:00Z,"4038,707",0,"4701,173","648,903","7,606","0,9894000000000002",0,"21,169","21,169"
2024-08-02T11:30:00Z,"4844,099",0,"4941,003",0,"9,943",1,0,"106,847","106,847"
2024-08-02T11:45:00Z,"4146,417",0,"4307,316",0,"10,333",1,0,"171,232","171,232"
2024-08-02T12:00:00Z,"3760,025","1117,513","5300,5",0,"1175,753","0,9939666666666668","3846,942",0,"3833,74"
2024-08-02T12:15:00Z,"137,587","67,402","4304,15","518,173","1647,263","0,9424000000000001","5438,723",0,"5363,054"
2024-08-02T12:30:00Z,"8,302","10,94","6519,323","1257,51",0,"0,9560000000000001","5442,188",0,"5264,451"
2024-08-02T12:45:00Z,"10,099","10,597","6305,666","1046,453",0,"0,9821666666666667","5443,8",0,"5259,711"
2024-08-02T13:00:00Z,"20,102","2103,688","5943,786","267,686","1238,323","0,9786666666666668","5439,581","3558,427","8998,008"
2024-08-02T13:15:00Z,"64,624","6,808","5988,946","692,203","43,723","0,9656666666666668","5445,414",0,"5282,65"
2024-08-02T13:30:00Z,"6,294","10,111","5938,696","734,3",0,"0,9830666666666668","5453,532",0,"5208,214"
2024-08-02T13:45:00Z,"75,247","7,492","5693,663","351,006","4,763","0,9926333333333334","5454,369",0,"5279,665"
2024-08-02T14:00:00Z,"375,749","76,421","5092,44",0,"456,52","0,9886666666666668","5453,027",0,"5249,631"
2024-08-02T14:15:00Z,"323,759","4,599","5560,426",0,"16,54","0,98","5452,303",0,"5257,807"
2024-08-02T14:30:00Z,"44,134","43,582","5042,433",0,"303,01","0,98","5455,26",0,"5344,891"
2024-08-02T14:45:00Z,"25,874","27,742","4309,646",0,"1001,58","0,9679000000000001","5450,064",0,"5313,095"
2024-08-02T15:00:00Z,"2,456","1520,902","3959,01",0,"2521,573","0,9351","5441,369","2557,659","7999,029"
2024-08-02T15:15:00Z,"38,823","501,083","3762,726",0,"1864,696","0,8711","5382,052","707,63","6089,682"
2024-08-02T15:30:00Z,"54,261","8,38","3514,423","918,733","1251,703","0,8377333333333334","3850,408",0,"3801,512"
2024-08-02T15:45:00Z,"21,611","32,551","2812,03","2662,986",0,"0,8788666666666667",0,"159,983","159,983"
2024-08-02T16:00:00Z,"4,655","9,213","2782,79","2654,85",0,"0,9387000000000001",0,"132,498","132,498"
2024-08-02T16:15:00Z,"886,865","13,018","2135,49","1252,946","4,446","0,9895666666666668",0,"13,143","13,143"
2024-08-02T16:30:00Z,"1864,75",0,"1906,706",0,"10,993",1,0,"52,95","52,95"
2024-08-02T16:45:00Z,"1436,839",0,"1521,3",0,"11,036",1,0,"95,497","95,497"
2024-08-02T17:00:00Z,"1154,119",0,"1237,056",0,"10,923",1,0,"93,86","93,86"
2024-08-02T17:15:00Z,"684,535","0,639","907,71","0,013","12,743",1,0,"236,544","236,544"
2024-08-02T17:30:00Z,"598,266",0,"706,253",0,"11,003",1,0,"118,989","118,989"
2024-08-02T17:45:00Z,"401,727","2,567","535,11",0,"10,986",1,0,"146,936","146,936"
