sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-08-13T22:15:00Z,"4,109","2,069",0,0,"330,416","0,74",0,"328,376","328,376"
2024-08-13T22:30:00Z,"1,038","0,528",0,0,"264,016","0,7310000000000001",0,"263,506","263,506"
2024-08-13T22:45:00Z,"0,251","1,361",0,0,"272,57","0,7280666666666668",0,"273,679","273,679"
2024-08-13T23:00:00Z,"1,167","0,916",0,0,"263,316","0,72",0,"263,065","263,065"
2024-08-13T23:15:00Z,"0,378","1,546",0,0,"281,703","0,7152333333333334",0,"282,872","282,872"
2024-08-13T23:30:00Z,"7,432","1,812",0,0,"354,946","0,7083",0,"349,326","349,326"
2024-08-13T23:45:00Z,"2,237","0,467",0,0,"239,996","0,7000000000000001",0,"238,227","238,227"
2024-08-14T00:00:00Z,"0,193","0,764",0,0,"191,223","0,6989666666666667",0,"191,794","191,794"
2024-08-14T00:15:00Z,"0,374","6,153",0,0,"285,35","0,6900000000000001",0,"291,129","291,129"
2024-08-14T00:30:00Z,"1,934","4,387",0,0,"243,176","0,6862333333333334",0,"245,629","245,629"
2024-08-14T00:45:00Z,"1,26","6,398",0,0,"269,976","0,68",0,"275,115","275,115"
2024-08-14T01:00:00Z,"1,629","1,115",0,0,"301,058","0,6726279863481228",0,"300,544","300,544"
2024-08-14T01:15:00Z,"1,876","0,404",0,0,"216,01","0,67",0,"214,537","214,537"
2024-08-14T01:30:00Z,"0,235","0,835",0,0,"201,396","0,6612666666666667",0,"201,996","201,996"
2024-08-14T01:45:00Z,"17,551","4,197",0,0,"321,163","0,6586666666666667",0,"307,809","307,809"
2024-08-14T02:00:00Z,"2,711","0,584",0,0,"259,976","0,65",0,"257,849","257,849"
2024-08-14T02:15:00Z,"0,346","5,139",0,0,"243,58","0,6465000000000001",0,"248,373","248,373"
2024-08-14T02:30:00Z,"2,295","0,973",0,0,"271,166","0,64",0,"269,845","269,845"
2024-08-14T02:45:00Z,"0,663","0,521",0,0,"211,003","0,6334666666666667",0,"210,861","210,861"
2024-08-14T03:00:00Z,"1,481","14,537",0,0,"230,413","0,6300000000000001",0,"243,468","243,468"
2024-08-14T03:15:00Z,"39,333","10,003",0,0,"341,44","0,622",0,"312,11","312,11"
2024-08-14T03:30:00Z,"0,855","0,494",0,0,"210,52","0,6194666666666667",0,"210,158","210,158"
2024-08-14T03:45:00Z,"0,344","1,361",0,0,"260,813","0,6100000000000001",0,"261,829","261,829"
2024-08-14T04:00:00Z,"1,994","1,111",0,0,"250,74","0,6068666666666667",0,"249,857","249,857"
2024-08-14T04:15:00Z,"2,46","4,782",0,0,"250,973","0,6000000000000001",0,"253,295","253,295"
2024-08-14T04:30:00Z,"26,837","5,658","60,92","0,533","225,786","0,5940000000000001",0,"264,994","264,994"
2024-08-14T04:45:00Z,"4,547","0,582","353,636","149,71",0,"0,5916",0,"199,961","199,961"
2024-08-14T05:00:00Z,"6,197","1,469","502,683","303,723",0,"0,6000000000000001",0,"194,232","194,232"
2024-08-14T05:15:00Z,"9,562","1,112","907,976","678,746",0,"0,6102333333333334",0,"220,779","220,779"
2024-08-14T05:30:00Z,"8,341","4,371","1129,06","928,326",0,"0,6289",0,"196,763","196,763"
2024-08-14T05:45:00Z,"0,919","4,391","1135,01","913,83",0,"0,6519",0,"224,651","224,651"
2024-08-14T06:00:00Z,"5,183","369,527","391,983","136,47","3247,276","0,6395666666666667",0,"3867,133","3867,133"
2024-08-14T06:15:00Z,"186,505","84,642","313,22","164,17","454,326","0,5801666666666667",0,"501,514","501,514"
2024-08-14T06:30:00Z,"13,644","0,567","590,61","391,076",0,"0,5816333333333333",0,"186,456","186,456"
2024-08-14T06:45:00Z,"45,795","6,55","2818,563","2592,07",0,"0,6118333333333333",0,"187,248","187,248"
2024-08-14T07:00:00Z,"1223,622","0,176","6719,426","5459,236",0,"0,7110000000000001",0,"36,744","36,744"
2024-08-14T07:15:00Z,"2733,597",0,"8343,436","5625,806",0,"0,8407333333333334",0,0,0
2024-08-14T07:30:00Z,"3454,208","8,044","7991,586","4566,93","1,05","0,9633000000000002",0,0,0
2024-08-14T07:45:00Z,"7263,123",0,"7232,996",0,"10,196",1,0,0,0
2024-08-14T08:00:00Z,"4426,701",0,"4515,983",0,"10,036",1,0,"99,318","99,318"
2024-08-14T08:15:00Z,"3446,563",0,"3642,383",0,"9,986",1,0,"205,807","205,807"
2024-08-14T08:30:00Z,"3368,324",0,"3424,69",0,"9,986",1,0,"66,351","66,351"
2024-08-14T08:45:00Z,"3791,745",0,"3889,053",0,"9,706",1,0,"107,014","107,014"
2024-08-14T09:00:00Z,"1821,235","28,469","3788,91",0,"1091,35","0,9929000000000001",0,"3087,494","3087,494"
2024-08-14T09:15:00Z,"1467,918","25,149","3387,18","1611,723","337,166","0,9864333333333335",0,"669,854","669,854"
2024-08-14T09:30:00Z,"3518,973",0,"3688,433",0,"10,253",1,0,"179,713","179,713"
2024-08-14T09:45:00Z,"5499,349",0,"5565,59",0,"10,326",1,0,"76,566","76,566"
2024-08-14T10:00:00Z,"4546,103",0,"4580,85",0,"10,36",1,0,"45,106","45,106"
2024-08-14T10:15:00Z,"6129,475",0,"6131,106",0,"10,16",1,0,"11,791","11,791"
2024-08-14T10:30:00Z,"9333,196",0,"9190,136",0,"10,096",1,0,0,0
2024-08-14T10:45:00Z,"9574,993",0,"9440,736",0,"10,896",1,0,0,0
2024-08-14T11:00:00Z,"7445,326",0,"7446,636",0,"10,91",1,0,"12,22","12,22"
2024-08-14T11:15:00Z,"6346,379",0,"6362,88",0,"10,186",1,0,"26,686","26,686"
2024-08-14T11:30:00Z,"7764,165",0,"7736,893",0,"10,783",1,0,0,0
2024-08-14T11:45:00Z,"4237,803",0,"4319,833",0,"10,126",1,0,"92,156","92,156"
2024-08-14T12:00:00Z,"4006,694",0,"4127,24",0,"10,023",1,0,"130,569","130,569"
