T_aussenluft,35.0,35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0,46.5,47.0,47.5,48.0,48.5,49.0,49.5,50.0,50.5,51.0,51.5,52.0,52.5,53.0,53.5,54.0,54.5,55.0,55.5,56.0,56.5,57.0,57.5,58.0,58.5,59.0,59.5,60.0
-20.0,1.5295814066682891,1.5421275452259264,1.5546736837835642,1.567219822341202,1.5797659608988397,1.5923120994564774,1.6048582380141152,1.617404376571753,1.6299505151293903,1.642496653687028,1.6550427922446658,1.6675889308023035,1.6801350693599413,1.692681207917579,1.7052273464752168,1.7177734850328545,1.7303196235904923,1.74286576214813,1.7554119007057674,1.7679580392634051,1.7805041778210429,1.7930503163786806,1.8055964549363184,1.8181425934939561,1.8306887320515939,1.8432348706092316,1.855781009166869,1.8683271477245067,1.8808732862821445,1.8934194248397822,1.90596556339742,1.9185117019550577,1.9310578405126955,1.9436039790703332,1.956150117627971,1.9686962561856087,1.981242394743246,1.9937885333008838,2.0063346718585215,2.0188808104161593,2.031426948973797,2.043973087531435,2.0565192260890726,2.0690653646467103,2.081611503204348,2.0941576417619854,2.106703780319623,2.119249918877261,2.1317960574348986,2.1443421959925364,2.156888334550174
-19.5,2.169434473107812,2.1819806116654497,2.1945267502230874,2.207072888780725,2.2196190273383625,2.2321651658960002,2.244711304453638,2.2572574430112757,2.2698035815689135,2.2823497201265512,2.294895858684189,2.3074419972418267,2.319988135799464,2.332534274357102,2.3450804129147396,2.3576265514723773,2.370172690030015,2.382718828587653,1.5677956923825742,1.580341830940212,1.5928879694978497,1.6054341080554875,1.6179802466131252,1.630526385170763,1.6430725237284007,1.6556186622860385,1.6681648008436762,1.6807109394013136,1.6932570779589513,1.705803216516589,1.7183493550742268,1.7308954936318646,1.7434416321895023,1.75598777074714,1.7685339093047778,1.7810800478624151,1.793626186420053,1.8061723249776906,1.8187184635353284,1.8312646020929662,1.843810740650604,1.8563568792082417,1.8689030177658794,1.8814491563235172,1.893995294881155,1.9065414334387922,1.91908757199643,1.9316337105540677,1.9441798491117055,1.9567259876693432,1.969272126226981
-19.0,1.9818182647846188,1.9943644033422565,2.0069105418998943,2.0194566804575316,2.0320028190151693,2.044548957572807,2.057095096130445,2.0696412346880826,2.0821873732457203,2.094733511803358,2.107279650360996,2.1198257889186336,2.132371927476271,2.1449180660339087,2.1574642045915464,2.170010343149184,2.182556481706822,2.1951026202644597,2.2076487588220974,2.220194897379735,2.232741035937373,2.2452871744950103,2.257833313052648,2.2703794516102858,2.2829255901679235,2.2954717287255613,2.308017867283199,2.3205640058408368,2.3331101443984745,2.3456562829561123,2.35820242151375,2.3707485600713873,2.383294698629025,2.395840837186663,2.4083869757443006,2.4209331143019384,1.6060099780968602,1.618556116654498,1.6311022552121357,1.6436483937697735,1.6561945323274112,1.668740670885049,1.6812868094426867,1.6938329480003245,1.7063790865579622,1.7189252251155995,1.7314713636732373,1.744017502230875,1.7565636407885128,1.7691097793461505,1.7816559179037883
-18.5,1.794202056461426,1.8067481950190638,1.8192943335767011,1.8318404721343389,1.8443866106919766,1.8569327492496144,1.8694788878072521,1.8820250263648899,1.8945711649225276,1.9071173034801654,1.9196634420378031,1.932209580595441,1.9447557191530782,1.957301857710716,1.9698479962683537,1.9823941348259915,1.9949402733836292,2.007486411941267,2.0200325504989047,2.0325786890565425,2.0451248276141802,2.0576709661718176,2.0702171047294553,2.082763243287093,2.095309381844731,2.1078555204023686,2.1204016589600063,2.132947797517644,2.145493936075282,2.1580400746329196,2.170586213190557,2.1831323517481946,2.1956784903058324,2.20822462886347,2.220770767421108,2.2333169059787457,2.2458630445363834,2.258409183094021,2.270955321651659,2.2835014602092962,2.296047598766934,2.3085937373245717,2.3211398758822095,2.3336860144398472,2.346232152997485,2.3587782915551228,2.3713244301127605,2.3838705686703983,2.396416707228036,2.4089628457856733,2.421508984343311
-18.0,2.434055122900949,2.4466012614585866,2.4591474000162243,1.6442242638111462,1.6567704023687835,1.6693165409264212,1.681862679484059,1.6944088180416967,1.7069549565993345,1.7195010951569722,1.73204723371461,1.7445933722722473,1.757139510829885,1.7696856493875228,1.7822317879451606,1.7947779265027983,1.807324065060436,1.8198702036180738,1.8324163421757116,1.8449624807333493,1.857508619290987,1.8700547578486244,1.8826008964062622,1.8951470349639,1.9076931735215377,1.9202393120791754,1.9327854506368132,1.945331589194451,1.9578777277520887,1.970423866309726,1.9829700048673637,1.9955161434250015,2.0080622819826393,2.020608420540277,2.0331545590979148,2.0457006976555525,2.0582468362131903,2.070792974770828,2.0833391133284658,2.095885251886103,2.108431390443741,2.1209775290013786,2.1335236675590163,2.146069806116654,2.158615944674292,2.1711620832319296,2.1837082217895674,2.196254360347205,2.2088004989048424,2.22134663746248,2.233892776020118
-17.5,2.2464389145777557,2.2589850531353934,2.271531191693031,2.284077330250669,2.2966234688083067,2.3091696073659445,2.321715745923582,2.3342618844812195,2.3468080230388573,2.359354161596495,2.371900300154133,2.3844464387117705,2.3969925772694083,2.409538715827046,2.422084854384684,2.434630992942321,2.447177131499959,2.4597232700575966,2.4722694086152344,2.484815547172872,2.49736168573051,1.6824385495254313,1.694984688083069,1.7075308266407068,1.7200769651983445,1.7326231037559823,1.74516924231362,1.7577153808712578,1.7702615194288955,1.7828076579865333,1.7953537965441706,1.8078999351018084,1.820446073659446,1.8329922122170839,1.8455383507747216,1.8580844893323594,1.8706306278899971,1.8831767664476349,1.8957229050052722,1.90826904356291,1.9208151821205477,1.9333613206781854,1.9459074592358232,1.958453597793461,1.9709997363510987,1.9835458749087365,1.9960920134663742,2.008638152024012,2.0211842905816493,2.033730429139287,2.046276567696925
-17.0,2.0588227062545625,2.0713688448122003,2.083914983369838,2.096461121927476,2.1090072604851136,2.1215533990427513,2.1340995376003886,2.1466456761580264,2.159191814715664,2.171737953273302,2.1842840918309396,2.1968302303885774,2.209376368946215,2.221922507503853,2.2344686460614906,2.247014784619128,2.2595609231767657,2.2721070617344035,2.284653200292041,2.297199338849679,2.3097454774073167,2.3222916159649545,2.3348377545225922,2.34738389308023,2.3599300316378673,2.372476170195505,2.385022308753143,2.3975684473107806,2.4101145858684183,2.422660724426056,2.435206862983694,2.4477530015413316,2.4602991400989693,2.472845278656607,2.4853914172142444,2.497937555771882,2.51048369432952,2.5230298328871577,2.5355759714447954,1.7206528352397172,1.733198973797355,1.7457451123549927,1.7582912509126305,1.7708373894702683,1.783383528027906,1.7959296665855438,1.8084758051431815,1.8210219437008193,1.8335680822584566,1.8461142208160943,1.858660359373732
-16.5,1.8712064979313698,1.8837526364890076,1.8962987750466453,1.908844913604283,1.9213910521619209,1.9339371907195582,1.946483329277196,1.9590294678348337,1.9715756063924714,1.9841217449501092,1.996667883507747,2.0092140220653847,2.0217601606230224,2.03430629918066,2.046852437738298,2.0593985762959353,2.071944714853573,2.0844908534112108,2.0970369919688485,2.1095831305264863,2.122129269084124,2.134675407641762,2.1472215461993995,2.1597676847570373,2.1723138233146746,2.1848599618723124,2.19740610042995,2.209952238987588,2.2224983775452256,2.2350445161028634,2.247590654660501,2.260136793218139,2.2726829317757766,2.285229070333414,2.2977752088910517,2.3103213474486894,2.322867486006327,2.335413624563965,2.3479597631216027,2.3605059016792405,2.373052040236878,2.385598178794516,2.3981443173521533,2.410690455909791,2.423236594467429,2.4357827330250665,2.4483288715827043,2.460875010140342,2.47342114869798,2.4859672872556176,2.4985134258132553
-16.0,2.511059564370893,2.5236057029285304,2.536151841486168,2.548697980043806,2.5612441186014436,2.5737902571590814,1.7588671209540032,1.7714132595116405,1.7839593980692783,1.796505536626916,1.8090516751845538,1.8215978137421915,1.8341439522998293,1.846690090857467,1.8592362294151044,1.8717823679727421,1.8843285065303799,1.8968746450880176,1.9094207836456554,1.9219669222032931,1.9345130607609309,1.9470591993185686,1.9596053378762064,1.9721514764338441,1.9846976149914815,1.9972437535491192,2.009789892106757,2.0223360306643947,2.0348821692220325,2.04742830777967,2.059974446337308,2.0725205848949457,2.085066723452583,2.097612862010221,2.1101590005678585,2.1227051391254963,2.135251277683134,2.147797416240772,2.1603435547984096,2.1728896933560473,2.185435831913685,2.197981970471323,2.21052810902896,2.223074247586598,2.2356203861442356,2.2481665247018734,2.260712663259511,2.273258801817149,2.2858049403747867,2.2983510789324244,2.310897217490062
