sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-04-25T22:15:00Z,"8,613","18,973",0,0,"251,157","0,39339285714285716",0,"213,068","261,516","48,448"
2024-04-25T22:30:00Z,"0,287","1,037",0,0,"204,058","0,3883848797250859",0,"156,6","204,808","48,207"
2024-04-25T22:45:00Z,"0,425","0,672",0,0,"204,797","0,38",0,"156,698","205,045","48,346"
2024-04-25T23:00:00Z,"11,302","4,952",0,0,"246,975","0,3736971830985915",0,"194,928","240,624","45,696"
2024-04-25T23:15:00Z,"1,129","1,28",0,0,"224,802","0,3676760563380282",0,"180,725","224,954","44,229"
2024-04-25T23:30:00Z,"4,075","9,436",0,0,"639,844","0,3564864864864865",0,"171,346","645,205","473,859"
2024-04-25T23:45:00Z,"0,732","1,57",0,0,"873,594","0,3371283783783784",0,"195,611","874,432","678,821"
2024-04-26T00:00:00Z,"0,834","1,053",0,0,"883,652","0,31601351351351353",0,"189,852","883,871","694,018"
2024-04-26T00:15:00Z,"0,417","1,054",0,0,"882,129","0,294421768707483",0,"178,273","882,765","704,492"
2024-04-26T00:30:00Z,"1,343","1,494",0,0,"921,034","0,27253472222222225",0,"209,064","921,186","712,121"
2024-04-26T00:45:00Z,"0,421","0,79",0,0,"891,718","0,2509491525423729",0,"173,732","892,088","718,355"
2024-04-26T01:00:00Z,"0,412","1,334",0,0,"907,885","0,22966329966329965",0,"185,129","908,808","723,678"
2024-04-26T01:15:00Z,"1,24","1,328",0,0,"934,893","0,20708185053380782",0,"207,385","934,981","727,595"
2024-04-26T01:30:00Z,"0,2","0,923",0,0,"900,916","0,18466898954703834",0,"170,746","901,639","730,893"
2024-04-26T01:45:00Z,"10,909","1,721",0,0,"333,415","0,17",0,"199,007","324,227","125,219"
2024-04-26T02:00:00Z,"1,462","0,839",0,0,"211,26","0,16167808219178081",0,"166,92","210,637","43,717"
