sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-11-22T23:15:00Z,0,"878,863",0,0,0,"0,04",0,"130,484","878,863","748,378"
2024-11-22T23:30:00Z,0,"877,718",0,0,0,"0,04",0,"132,33","877,718","745,388"
2024-11-22T23:45:00Z,0,"888,903",0,0,0,"0,04",0,"147,962","888,903","740,94"
2024-11-23T00:00:00Z,0,"910,535",0,0,0,"0,04",0,"177,967","910,535","732,568"
2024-11-23T00:15:00Z,0,"861,481",0,0,0,"0,04",0,"131,4","861,481","730,081"
2024-11-23T00:30:00Z,0,"843,845",0,0,0,"0,04",0,"115,33","843,845","728,514"
2024-11-23T00:45:00Z,0,"860,007",0,0,0,"0,04",0,"132,922","860,007","727,085"
2024-11-23T01:00:00Z,0,"877,814",0,0,0,"0,04",0,"151,337","877,814","726,476"
2024-11-23T01:15:00Z,0,"433,165",0,0,0,"0,04",0,"110,771","433,165","322,393"
2024-11-23T01:30:00Z,0,"178,944",0,0,0,"0,04",0,"134,235","178,944","44,708"
2024-11-23T01:45:00Z,0,"156,258",0,0,0,"0,04",0,"111,285","156,258","44,972"
2024-11-23T02:00:00Z,0,"200,323",0,0,0,"0,04",0,"155,272","200,323","45,051"
2024-11-23T02:15:00Z,0,"158,109",0,0,0,"0,04",0,"113,05","158,109","45,059"
2024-11-23T02:30:00Z,0,"152,722",0,0,0,"0,04",0,"107,762","152,722","44,959"
2024-11-23T02:45:00Z,0,"916,659",0,0,0,"0,04",0,"139,411","916,659","777,248"
2024-11-23T03:00:00Z,0,"1204,649",0,0,0,"0,04",0,"147,437","1204,649","1057,211"
2024-11-23T03:15:00Z,0,"1320,017",0,0,0,"0,04",0,"124,134","1320,017","1195,883"
2024-11-23T03:30:00Z,0,"1364,892",0,0,0,"0,04",0,"124,339","1364,892","1240,552"
2024-11-23T03:45:00Z,0,"1366,032",0,0,0,"0,04",0,"122,008","1366,032","1244,023"
2024-11-23T04:00:00Z,0,"1454,219",0,0,0,"0,04",0,"156,839","1454,219","1297,379"
2024-11-23T04:15:00Z,0,"1123,614",0,0,0,"0,04",0,"107,743","1123,614","1015,871"
2024-11-23T04:30:00Z,0,"1566,919",0,0,0,"0,04",0,"113,115","1566,919","1453,803"
2024-11-23T04:45:00Z,0,"1716,733",0,0,0,"0,04",0,"149,919","1716,733","1566,813"
2024-11-23T05:00:00Z,0,"1767,961",0,0,0,"0,04",0,"115,506","1767,961","1652,455"
2024-11-23T05:15:00Z,0,"1864,551",0,0,0,"0,04",0,"127,287","1864,551","1737,264"
2024-11-23T05:30:00Z,0,"1925,615",0,0,0,"0,04",0,"108,597","1925,615","1817,018"
2024-11-23T05:45:00Z,0,"1217,351",0,0,0,"0,04",0,"131,561","1217,351","1085,79"
2024-11-23T06:00:00Z,0,"1384,803",0,0,0,"0,04",0,"131,224","1384,803","1253,579"
2024-11-23T06:15:00Z,0,"2175,144",0,"782,996",0,"0,04083333333333334",0,"144,621","1392,147","1247,526"
2024-11-23T06:30:00Z,0,"1811,46",0,"422,91",0,"0,07823333333333335",0,"145,036","1388,55","1243,514"
2024-11-23T06:45:00Z,0,"1464,416",0,0,0,"0,07343333333333334",0,"202,887","1464,416","1261,529"
2024-11-23T07:00:00Z,0,"1582,71",0,0,0,"0,07",0,"280,553","1582,71","1302,156"
2024-11-23T07:15:00Z,0,"1493,575","2,096",0,0,"0,07",0,"181,387","1495,672","1314,285"
2024-11-23T07:30:00Z,0,"1367,475","60,843","0,023","2,64","0,07",0,"308,957","1430,935","1121,978"
2024-11-23T07:45:00Z,0,"1035,532","226,658",0,"8,892","0,07",0,"187,927","1271,084","1083,156"
2024-11-23T08:00:00Z,0,"1185,227","208,38",0,"8,786","0,07",0,"141,026","1402,394","1261,368"
2024-11-23T08:15:00Z,0,"1115,202","242,166",0,"8,671","0,07",0,"122,108","1366,039","1243,93"
2024-11-23T08:30:00Z,0,"942,698","348,46",0,"8,96","0,07",0,"144,34","1300,118","1155,778"
2024-11-23T08:45:00Z,0,"766,847","395,765",0,"9,197","0,07",0,"154,25","1171,811","1017,561"
2024-11-23T09:00:00Z,0,"553,01","435,777",0,"9,355","0,07",0,"124,847","998,143","873,296"
2024-11-23T09:15:00Z,0,"344,852","552,2",0,"9,153","0,07",0,"143,329","906,206","762,877"
2024-11-23T09:30:00Z,0,"244,276","623,573",0,"9,186","0,07",0,"129,049","877,036","747,987"
2024-11-23T09:45:00Z,"15,958","512,866","697,285",0,"9,046","0,07",0,"771,946","1203,239","431,293"
2024-11-23T10:00:00Z,"67,587","206,746","739,51","350,706","3,153","0,07540000000000001",0,"488,904","531,116","42,211"
2024-11-23T10:15:00Z,"100,42","49,22","705,146","411,426","5,603","0,0868",0,"207,466","248,123","40,656"
2024-11-23T10:30:00Z,"32,76","30,271","749,553","509,696","52,136","0,10323333333333334",0,"248,946","289,504","40,558"
2024-11-23T10:45:00Z,"17,627","31,695","822,321","635,575","5,989","0,12381270903010035",0,"165,976","206,804","40,827"
2024-11-23T11:00:00Z,"1,786","2,117","776,19","592,463",0,"0,14730000000000001",0,"140,359","184,057","43,698"
2024-11-23T11:15:00Z,"1,808","1,861","717,766","538,94",0,"0,1637666666666667",0,"134,055","178,879","44,823"
2024-11-23T11:30:00Z,"1,569","2,047","631,299","439,611",0,"0,17518272425249168",0,"147,064","192,165","45,1"
2024-11-23T11:45:00Z,"1,533","13,09","418,17","244,403","42,476","0,1821",0,"116,67","227,799","111,129"
2024-11-23T12:00:00Z,"1,485","3,963","365,596",0,"1054,343","0,17136666666666667",0,"134,097","1422,418","1288,32"
2024-11-23T12:15:00Z,"0,395","3,785","351,306",0,"1191,723","0,1441",0,"132,528","1546,42","1413,891"
