sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-11-13T23:15:00Z,0,"837,237",0,0,0,"0,04",0,"118,924","837,237","718,312"
2024-11-13T23:30:00Z,0,"2400,976",0,"2035,26",0,"0,04850000000000001",0,"212,496","365,716","153,219"
2024-11-13T23:45:00Z,0,"169,892",0,0,0,"0,07786666666666667",0,"126,521","169,892","43,37"
2024-11-14T00:00:00Z,0,"147,897",0,0,0,"0,07",0,"105,143","147,897","42,754"
2024-11-14T00:15:00Z,0,"202,689",0,0,0,"0,07",0,"159,959","202,689","42,729"
2024-11-14T00:30:00Z,0,"155,866",0,0,0,"0,07",0,"113,046","155,866","42,82"
2024-11-14T00:45:00Z,0,"150,773",0,0,0,"0,07",0,"107,954","150,773","42,818"
2024-11-14T01:00:00Z,0,"209,33",0,0,0,"0,07",0,"166,047","209,33","43,282"
2024-11-14T01:15:00Z,0,"153,662",0,0,0,"0,07",0,"108,798","153,662","44,863"
2024-11-14T01:30:00Z,0,"165,71",0,0,0,"0,07",0,"120,851","165,71","44,858"
2024-11-14T01:45:00Z,0,"192,781",0,0,0,"0,07",0,"148,405","192,781","44,375"
2024-11-14T02:00:00Z,0,"158,722",0,0,0,"0,07",0,"113,981","158,722","44,741"
2024-11-14T02:15:00Z,0,"174,547",0,0,0,"0,07",0,"129,716","174,547","44,83"
2024-11-14T02:30:00Z,0,"566,806",0,0,0,"0,07",0,"126,842","566,806","439,964"
2024-11-14T02:45:00Z,0,"795,489",0,0,0,"0,07",0,"130,177","795,489","665,312"
2024-11-14T03:00:00Z,0,"802,58",0,0,0,"0,07",0,119,"802,58","683,579"
2024-11-14T03:15:00Z,0,"815,265",0,0,0,"0,07",0,"118,992","815,265","696,272"
2024-11-14T03:30:00Z,0,"856,598",0,0,0,"0,07",0,"151,059","856,598","705,539"
2024-11-14T03:45:00Z,0,"819,403",0,0,0,"0,07",0,"106,474","819,403","712,928"
2024-11-14T04:00:00Z,0,"801,619",0,0,0,"0,07",0,"112,149","801,619","689,469"
2024-11-14T04:15:00Z,0,"877,89",0,0,0,"0,07",0,"156,714","877,89","721,176"
2024-11-14T04:30:00Z,0,"624,632",0,0,0,"0,07",0,"189,008","624,632","435,624"
2024-11-14T04:45:00Z,0,"283,103",0,0,0,"0,07",0,"233,993","283,103","49,11"
2024-11-14T05:00:00Z,0,"190,991",0,0,0,"0,07",0,"141,163","190,991","49,828"
2024-11-14T05:15:00Z,0,"554,685",0,0,0,"0,07",0,"177,203","554,685","377,481"
2024-11-14T05:30:00Z,0,"1522,683",0,0,0,"0,07",0,"157,935","1522,683","1364,747"
2024-11-14T05:45:00Z,0,"1562,101",0,0,0,"0,07",0,"103,564","1562,101","1458,536"
2024-11-14T06:00:00Z,0,"1668,48",0,0,0,"0,07",0,"156,09","1668,48","1512,389"
2024-11-14T06:15:00Z,0,"1169,682",0,0,0,"0,07",0,"107,6","1169,682","1062,081"
2024-11-14T06:30:00Z,0,"822,806",0,0,0,"0,07",0,"102,373","822,806","720,432"
2024-11-14T06:45:00Z,0,"1049,503",0,0,0,"0,07",0,"314,789","1049,503","734,714"
2024-11-14T07:00:00Z,0,"898,967",0,0,0,"0,07",0,"150,294","898,967","748,672"
2024-11-14T07:15:00Z,0,"924,479",0,0,0,"0,07",0,"179,859","924,479","744,619"
2024-11-14T07:30:00Z,0,"280,626","0,02",0,0,"0,07",0,"235,547","280,646","45,098"
2024-11-14T07:45:00Z,0,"268,187","0,86",0,0,"0,07",0,"224,81","269,047","44,236"
2024-11-14T08:00:00Z,"7,457","83,536","118,193","6,136","3,036","0,06183333333333334",0,"146,25","191,172","44,921"
2024-11-14T08:15:00Z,"20,7","20,332","192,76","6,476","6,953","0,06",0,"147,893","192,868","44,974"
2024-11-14T08:30:00Z,"4,1","1,881","319,226","153,736",0,"0,0683",0,"119,815","163,271","43,456"
2024-11-14T08:45:00Z,"4,575","4,529","404,483","229,013",0,"0,07",0,"131,945","175,424","43,478"
2024-11-14T09:00:00Z,"5,239","3,932","610,43","416,16",0,"0,07823333333333335",0,"149,485","192,962","43,476"
2024-11-14T09:15:00Z,"3,076","3,534","304,183","127,423",0,"0,0833",0,"133,795","177,218","43,422"
2024-11-14T09:30:00Z,"23,803","20,158","832,336","673,526",0,"0,09376666666666666",0,"114,877","155,164","40,286"
2024-11-14T09:45:00Z,"5,857","5,276",743,"554,473",0,"0,10963333333333335",0,"148,994","187,946","38,951"
2024-11-14T10:00:00Z,"1,393","4,956","294,31","127,256","0,143","0,12",0,"132,556","170,759","38,203"
2024-11-14T10:15:00Z,"4,464","1,068","537,296","381,65",0,"0,12343333333333334",0,"113,898","152,25","38,351"
2024-11-14T10:30:00Z,"2,55","2,739","443,36","238,82",0,"0,13",0,"165,757","204,729","38,971"
2024-11-14T10:45:00Z,"0,413","1,696","424,33","267,756",0,"0,13923333333333335",0,"118,815","157,857","39,041"
2024-11-14T11:00:00Z,"2,63","0,303","382,863","225,136",0,"0,14173333333333335",0,"113,39","155,399","42,009"
2024-11-14T11:15:00Z,"1,828","3,778","454,11","240,846",0,"0,15000000000000002",0,"171,718","215,214","43,495"
2024-11-14T11:30:00Z,"2,445","0,402","312,65","152,76",0,"0,15406666666666669",0,"112,844","157,847","45,002"
2024-11-14T11:45:00Z,"1,232","1,52","449,043","279,613",0,"0,16",0,"125,148","169,717","44,569"
2024-11-14T12:00:00Z,"1,253","7,125","231,08","63,436","34,26","0,16343333333333335",0,"162,651","207,775","45,124"
2024-11-14T12:15:00Z,"3,127","0,222","360,22","199,17",0,"0,16816666666666666",0,"113,04","158,145","45,104"
2024-11-14T12:30:00Z,"1,257","1,845","485,953","304,896",0,"0,17193333333333335",0,"136,611","181,645","45,033"
2024-11-14T12:45:00Z,"0,73","1,543","414,926","222,653",0,"0,18",0,"148,587","193,086","44,498"
2024-11-14T13:00:00Z,"5,806","12,762","424,03","112,116","303,76","0,18",0,"122,394","622,629","500,235"
2024-11-14T13:15:00Z,"0,6","2,117","450,113",0,"354,596","0,17283333333333337",0,"131,627","806,226","674,598"
2024-11-14T13:30:00Z,"0,281","3,57","216,503",0,"627,076","0,16243333333333337",0,"149,546","846,869","697,322"
2024-11-14T13:45:00Z,"1,269","2,117","114,396",0,"744,24","0,1449666666666667",0,"145,549","859,484","713,934"
2024-11-14T14:00:00Z,"0,361","1,286","85,963",0,"750,55","0,1254",0,"121,365","837,439","716,073"
2024-11-14T14:15:00Z,"2,877","8,154","84,56",0,"1212,01","0,10296666666666666",0,"152,855","1301,847","1148,991"
2024-11-14T14:30:00Z,"0,35","281,088","54,07",0,"1238,533","0,06706666666666668",0,"129,528","1573,34","1443,812"
2024-11-14T14:45:00Z,0,"1556,808","64,063",0,"9,95","0,05",0,"128,033","1630,821","1502,788"
2024-11-14T15:00:00Z,0,"1659,872","30,23",0,"9,66","0,05",0,"141,654","1699,762","1558,108"
2024-11-14T15:15:00Z,0,"837,843","30,843",0,"9,826","0,05",0,"124,564","878,513","753,948"
2024-11-14T15:30:00Z,0,"818,982","0,43",0,"9,433","0,05",0,"119,313","828,846","709,532"
2024-11-14T15:45:00Z,0,"885,412",0,0,"9,31","0,05",0,"182,183","894,722","712,538"
2024-11-14T16:00:00Z,0,"892,47",0,0,"9,166","0,05",0,"182,928","901,637","718,708"
2024-11-14T16:15:00Z,0,"868,042",0,0,"9,023","0,05",0,"151,526","877,065","725,538"
2024-11-14T16:30:00Z,0,"859,674",0,0,"6,33","0,05",0,"135,614","866,004","730,389"
2024-11-14T16:45:00Z,0,"870,882",0,0,0,"0,05",0,"136,527","870,882","734,354"
2024-11-14T17:00:00Z,0,"685,043",0,0,0,"0,05",0,"103,837","685,043","581,206"
2024-11-14T17:15:00Z,0,"189,663",0,0,0,"0,05",0,"141,083","189,663","48,579"
2024-11-14T17:30:00Z,0,"291,409",0,0,0,"0,05",0,"244,019","291,409","47,39"
2024-11-14T17:45:00Z,0,"451,58",0,0,0,"0,05",0,"404,187","451,58","47,392"
2024-11-14T18:00:00Z,0,"461,368",0,0,0,"0,05",0,"414,501","461,368","46,866"
2024-11-14T18:15:00Z,0,"546,037",0,0,0,"0,05",0,"498,508","546,037","47,528"
2024-11-14T18:30:00Z,0,"531,796",0,0,0,"0,05",0,"484,7","531,796","47,095"
2024-11-14T18:45:00Z,0,"2229,933",0,0,0,"0,05",0,"2183,488","2229,933","46,445"
2024-11-14T19:00:00Z,0,"1205,06",0,0,0,"0,05",0,"1161,783","1205,06","43,276"
2024-11-14T19:15:00Z,0,"607,566",0,0,0,"0,05",0,"562,765","607,566","44,801"
2024-11-14T19:30:00Z,0,"220,949",0,0,0,"0,05",0,"175,671","220,949","45,278"
2024-11-14T19:45:00Z,0,"234,007",0,0,0,"0,05",0,"188,699","234,007","45,307"
2024-11-14T20:00:00Z,0,"212,682",0,0,0,"0,05",0,"167,685","212,682","44,997"
2024-11-14T20:15:00Z,0,"545,604",0,0,0,"0,05",0,"227,815","545,604","317,788"
2024-11-14T20:30:00Z,0,"1004,017",0,0,0,"0,05",0,"359,788","1004,017","644,229"
2024-11-14T20:45:00Z,0,"877,703",0,0,0,"0,05",0,"172,297","877,703","705,405"
2024-11-14T21:00:00Z,0,"859,966",0,0,0,"0,05",0,"150,252","859,966","709,713"
2024-11-14T21:15:00Z,0,"1182,394",0,0,0,"0,05",0,"456,109","1182,394","726,284"
