sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-04-10T22:15:00Z,0,"519,968",0,0,0,"0,05",0,"124,798","519,968","395,169"
2024-04-10T22:30:00Z,0,"838,181",0,0,0,"0,05",0,"143,633","838,181","694,548"
2024-04-10T22:45:00Z,0,"830,568",0,0,0,"0,05",0,"120,819","830,568","709,748"
2024-04-10T23:00:00Z,0,"868,155",0,0,0,"0,05",0,"134,943","868,155","733,212"
2024-04-10T23:15:00Z,0,"746,653",0,0,0,"0,05",0,"129,475","746,653","617,178"
2024-04-10T23:30:00Z,0,"167,634",0,0,0,"0,05",0,"133,31","167,634","34,324"
2024-04-10T23:45:00Z,0,"174,12",0,0,0,"0,05",0,"140,491","174,12","33,628"
2024-04-11T00:00:00Z,0,"146,071",0,0,0,"0,05",0,"113,643","146,071","32,427"
2024-04-11T00:15:00Z,0,"141,995",0,0,0,"0,05",0,"109,519","141,995","32,475"
2024-04-11T00:30:00Z,0,"184,779",0,0,0,"0,05",0,"152,314","184,779","32,464"
2024-04-11T00:45:00Z,0,"138,174",0,0,0,"0,05",0,"105,232","138,174","32,942"
2024-04-11T01:00:00Z,0,"138,608",0,0,0,"0,05",0,"105,265","138,608","33,343"
2024-04-11T01:15:00Z,0,"179,963",0,0,0,"0,05",0,"146,65","179,963","33,313"
2024-04-11T01:30:00Z,0,"172,165",0,0,0,"0,05",0,"138,833","172,165","33,331"
2024-04-11T01:45:00Z,0,"176,334",0,0,0,"0,05",0,"143,521","176,334","32,813"
2024-04-11T02:00:00Z,0,"199,558",0,0,0,"0,05",0,"166,179","199,558","33,378"
2024-04-11T02:15:00Z,0,"149,489",0,0,0,"0,05",0,"117,114","149,489","32,375"
2024-04-11T02:30:00Z,0,"159,314",0,0,0,"0,05",0,"126,948","159,314","32,365"
2024-04-11T02:45:00Z,0,"178,049",0,0,0,"0,05",0,"145,721","178,049","32,327"
2024-04-11T03:00:00Z,0,"137,536",0,0,0,"0,043003412969283276",0,"105,193","137,536","32,342"
2024-04-11T03:15:00Z,0,"171,483",0,0,0,"0,04",0,"136,658","171,483","34,825"
2024-04-11T03:30:00Z,0,"167,55",0,0,0,"0,04",0,"131,529","167,55","36,021"
2024-04-11T03:45:00Z,0,"154,596",0,0,0,"0,04",0,"118,594","154,596","36,001"
2024-04-11T04:00:00Z,0,"509,331",0,0,0,"0,04",0,"144,629","509,331","364,701"
2024-04-11T04:15:00Z,0,"1490,227",0,0,0,"0,04",0,"127,217","1490,227","1363,009"
2024-04-11T04:30:00Z,0,"1543,42",0,0,0,"0,04",0,"106,961","1543,42","1436,459"
2024-04-11T04:45:00Z,0,"1994,773",0,"118,241","0,751","0,04120805369127517",0,"377,51","1877,283","1499,773"
2024-04-11T05:00:00Z,0,"1731,927",0,0,"8,459","0,05",0,"191,894","1740,386","1548,492"
2024-04-11T05:15:00Z,0,"604,586","58,479","17,224","8,521","0,049866220735785956",0,"248,555","654,362","405,807"
2024-04-11T05:30:00Z,"1,122","165,306","139,441","21,01","6,823","0,04986159169550173",0,"249,399","289,438","40,039"
2024-04-11T05:45:00Z,"3,276","3,992","256,635","91,977","0,143","0,05",0,"125,456","165,518","40,061"
2024-04-11T06:00:00Z,"2,94","17,394","394,428","202,571",0,"0,05",0,"166,233","206,31","40,077"
2024-04-11T06:15:00Z,"6,847","20,568","363,214","170,354","0,15","0,05214046822742475",0,"166,602","206,731","40,128"
2024-04-11T06:30:00Z,"2,88","14,382","318,546","134,372","0,071","0,06",0,"155,744","195,748","40,003"
2024-04-11T06:45:00Z,"2,9","32,059","329,436","145,683","0,133","0,06",0,"173,114","213,046","39,932"
2024-04-11T07:00:00Z,"4,665","10,03","294,839","99,595","0,173","0,0622742474916388",0,"156,861","200,782","43,92"
2024-04-11T07:15:00Z,"25,368","25,317","282,066","94,256","71,533","0,06433333333333334",0,"215,119","259,292","44,173"
2024-04-11T07:30:00Z,"9,426","29,031","397,778","203,508","5,414","0,07",0,"178,435","219,289","40,854"
2024-04-11T07:45:00Z,"20,67","15,484","565,34","369,983","11,103","0,07366666666666667",0,"161,534","201,274","39,74"
2024-04-11T08:00:00Z,"2,405","0,234","700,354","537,744",0,"0,08434343434343435",0,"120,676","160,439","39,763"
2024-04-11T08:15:00Z,"15,415","8,36","786,245","539,58","4,872","0,09786941580756013",0,"204,581","244,482","39,9"
2024-04-11T08:30:00Z,"6,584","1,027","1038,8","837,31",0,"0,11409556313993174",0,"156,068","195,931","39,863"
2024-04-11T08:45:00Z,"3,613","1,22","1398,808","1210,896",0,"0,13976588628762543",0,"145,586","185,519","39,932"
2024-04-11T09:00:00Z,"1,759","2,933","1459,741","1230,394",0,"0,1701360544217687",0,"190,644","230,52","39,875"
2024-04-11T09:15:00Z,"7,274","27,686","1265,779","580,46",0,"0,19269662921348313",0,"137,081","705,731","568,649"
2024-04-11T09:30:00Z,"10,9","6,91","1173,302","336,962",0,"0,2014705882352941",0,"156,568","832,35","675,781"
2024-04-11T09:45:00Z,"5,213","7,522","1779,411","912,525",0,"0,2194983277591973",0,"162,418","869,195","706,776"
2024-04-11T10:00:00Z,"9,034","4,095","1269,246","898,37",0,"0,2396666666666667",0,"135,546","365,937","230,39"
2024-04-11T10:15:00Z,"7,686","1,98","1415,827","1232,767",0,"0,265",0,"144,83","177,354","32,524"
2024-04-11T10:30:00Z,"4,449","4,965","1676,161","1460,238",0,"0,30023489932885905",0,"183,832","216,439","32,606"
2024-04-11T10:45:00Z,"2,919","9,35","1291,113","982,642",0,"0,32942028985507243",0,"282,318","314,902","32,583"
2024-04-11T11:00:00Z,"8,171","3,25","1470,945","1310,632",0,"0,35676975945017186",0,"119,131","155,391","36,259"
2024-04-11T11:15:00Z,"3,748","7,867","1360,643","1124,738",0,"0,3881879194630872",0,"202,96","240,024","37,064"
2024-04-11T11:30:00Z,"4,06","4,387","1226,881","1012,525",0,"0,41251851851851856",0,"177,683","214,682","36,999"
2024-04-11T11:45:00Z,"4,264","2,122","1122,906","960,179",0,"0,43724137931034485",0,"123,454","160,584","37,13"
2024-04-11T12:00:00Z,"10,597","1,719","1572,536","1353,601",0,"0,46329896907216495",0,"172,852","210,056","37,203"
2024-04-11T12:15:00Z,"12,837","14,448","2069,046","1913,633",0,"0,5050359712230216",0,"119,891","157,024","37,132"
2024-04-11T12:30:00Z,"12,481","12,52","1855,011","1668,593",0,"0,5490847457627118",0,"149,357","186,457","37,099"
2024-04-11T12:45:00Z,"2,292","26,513","1138,284","211,96","339,826","0,5700000000000001",0,"148,432","1290,372","1141,939"
2024-04-11T13:00:00Z,"8,528","2,27","1166,296","20,834","269,027","0,5607931034482758",0,"138,414","1408,231","1269,817"
2024-04-11T13:15:00Z,"11,331","5,842","1695,766","195,398","3,805","0,5609090909090909",0,"164,513","1498,684","1334,171"
2024-04-11T13:30:00Z,"2,222","6,057","1857,981","350,022",0,"0,5700000000000001",0,"128,264","1511,793","1383,529"
2024-04-11T13:45:00Z,"14,711","4,019","1459,956","1134,163",0,"0,5878",0,"149,399","315,101","165,701"
2024-04-11T14:00:00Z,"2,315","10,824","1364,925","1179,831",0,"0,6194612794612795",0,"156,298","193,602","37,304"
2024-04-11T14:15:00Z,"5,075","5,248","843,714","667,976",0,"0,6425083612040133",0,"138,626","175,912","37,285"
2024-04-11T14:30:00Z,"1,931","3,858","746,797","563,304",0,"0,6624080267558529",0,"148,364","185,419","37,055"
2024-04-11T14:45:00Z,"3,694","2,216","771,984","601,785",0,"0,6828859060402686",0,"131,627","168,721","37,093"
2024-04-11T15:00:00Z,"4,797","2,744","954,294","776,298",0,"0,7033898305084746",0,"138,782","175,943","37,161"
2024-04-11T15:15:00Z,"17,806","6,614","901,562","698,142","2,32","0,7246975088967972",0,"157,482","194,548","37,065"
