sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-05-09T22:15:00Z,"6,239","13,017",0,0,190,"0,4936518771331058",0,"159,959","196,777","36,818"
2024-05-09T22:30:00Z,"0,309","3,671",0,0,"266,38","0,4863",0,"232,888","269,742","36,853"
2024-05-09T22:45:00Z,"0,98","0,658",0,0,"186,28","0,48",0,"149,118","185,957","36,839"
2024-05-09T23:00:00Z,"0,611","1,133",0,0,"192,68","0,4728333333333334",0,"159,264","193,202","33,937"
2024-05-09T23:15:00Z,"1,423","1,627",0,0,"242,293","0,4677666666666667",0,"210,03","242,497","32,466"
2024-05-09T23:30:00Z,"0,204","1,084",0,0,"173,67","0,46",0,"142,083","174,55","32,466"
2024-05-09T23:45:00Z,"0,517","1,04",0,0,"212,476","0,4564333333333334",0,"180,56","212,999","32,439"
2024-05-10T00:00:00Z,"1,212","0,942",0,0,"224,74","0,4492666666666667",0,"191,987","224,469","32,481"
2024-05-10T00:15:00Z,"0,311","0,615",0,0,"171,323","0,44",0,"139,144","171,627","32,483"
2024-05-10T00:30:00Z,"0,898","1,763",0,0,"207,486","0,4391333333333334",0,"175,898","208,351","32,453"
2024-05-10T00:45:00Z,"14,857","4,57",0,0,"244,09","0,43",0,"201,345","233,803","32,457"
2024-05-10T01:00:00Z,"0,235","0,71",0,0,"170,823","0,42200000000000004",0,"138,855","171,298","32,443"
2024-05-10T01:15:00Z,"0,39","1,385",0,0,"170,963","0,42",0,"139,503","171,958","32,455"
2024-05-10T01:30:00Z,"1,298","1,336",0,0,"253,82","0,41313333333333335",0,"221,432","253,857","32,425"
2024-05-10T01:45:00Z,"7,111","13,181",0,0,"676,946","0,4015000000000001",0,"163,651","683,016","519,365"
2024-05-10T02:00:00Z,"0,339","1,037",0,0,"832,33","0,38070000000000004",0,"151,799","833,028","681,229"
2024-05-10T02:15:00Z,"1,233","6,44",0,0,"933,863","0,3593333333333334",0,"224,747","939,071","714,323"
2024-05-10T02:30:00Z,"0,291","0,977",0,0,"899,216","0,3372333333333334",0,"156,305","899,902","743,596"
