sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-08-07T22:15:00Z,0,"154,333",0,0,0,"0,05",0,"139,335","154,333","14,997"
2024-08-07T22:30:00Z,0,"121,915",0,0,0,"0,05",0,"106,938","121,915","14,976"
2024-08-07T22:45:00Z,0,"149,513",0,0,0,"0,05",0,"134,581","149,513","14,931"
2024-08-07T23:00:00Z,0,"130,142",0,0,0,"0,05",0,"117,916","130,142","12,225"
2024-08-07T23:15:00Z,0,"110,924",0,0,0,"0,05",0,"100,345","110,924","10,578"
2024-08-07T23:30:00Z,0,"164,705",0,0,0,"0,05",0,"154,126","164,705","10,579"
2024-08-07T23:45:00Z,0,"98,276",0,0,0,"0,05",0,"87,686","98,276","10,59"
2024-08-08T00:00:00Z,0,"167,261",0,0,0,"0,05",0,"156,675","167,261","10,586"
2024-08-08T00:15:00Z,0,"107,592",0,0,0,"0,05",0,"96,969","107,592","10,622"
2024-08-08T00:30:00Z,0,"131,231",0,0,0,"0,05",0,"120,631","131,231","10,599"
2024-08-08T00:45:00Z,0,"140,499",0,0,0,"0,05",0,"129,877","140,499","10,621"
2024-08-08T01:00:00Z,0,"122,779",0,0,0,"0,05",0,"112,163","122,779","10,615"
2024-08-08T01:15:00Z,0,"147,52",0,0,0,"0,05",0,"136,89","147,52","10,63"
2024-08-08T01:30:00Z,0,"127,302",0,0,0,"0,05",0,"116,714","127,302","10,588"
2024-08-08T01:45:00Z,0,"108,286",0,0,0,"0,05",0,"97,661","108,286","10,624"
2024-08-08T02:00:00Z,0,"162,286",0,0,0,"0,05",0,"151,671","162,286","10,615"
2024-08-08T02:15:00Z,0,"98,217",0,0,0,"0,05",0,"87,61","98,217","10,606"
2024-08-08T02:30:00Z,0,"169,208",0,0,0,"0,05",0,"158,636","169,208","10,572"
2024-08-08T02:45:00Z,0,"104,08",0,0,0,"0,05",0,"93,477","104,08","10,602"
2024-08-08T03:00:00Z,0,"129,617",0,0,0,"0,05",0,"119,042","129,617","10,574"
2024-08-08T03:15:00Z,0,"140,772",0,0,0,"0,048900000000000006",0,"130,163","140,772","10,609"
2024-08-08T03:30:00Z,0,"119,346",0,0,0,"0,04",0,"108,796","119,346","10,549"
2024-08-08T03:45:00Z,0,"142,221",0,0,0,"0,04",0,"131,671","142,221","10,55"
2024-08-08T04:00:00Z,0,"124,556",0,0,0,"0,04",0,"114,04","124,556","10,516"
2024-08-08T04:15:00Z,0,"194,709",0,"64,346",0,"0,04006666666666667",0,"119,401","130,362","10,96"
2024-08-08T04:30:00Z,0,"389,985",0,"10,666","9,676","0,05",0,"373,946","388,995","15,048"
2024-08-08T04:45:00Z,0,"111,242","40,016","17,966","9,79","0,049800000000000004",0,"127,954","143,082","15,128"
2024-08-08T05:00:00Z,0,"77,233","98,643",0,"9,946","0,05",0,"170,656","185,822","15,166"
2024-08-08T05:15:00Z,"2,675","464,777","270,536","61,89","5,676","0,049833333333333334",0,"169,652","676,425","506,772"
2024-08-08T05:30:00Z,0,"933,181","436,053",0,"10,336","0,05",0,"185,757","1379,571","1193,813"
2024-08-08T05:45:00Z,0,"842,832","568,213",0,"10,6","0,05",0,"247,085","1421,645","1174,559"
2024-08-08T06:00:00Z,0,"871,674","506,206",0,"10,433","0,05",0,"132,656","1388,314","1255,657"
2024-08-08T06:15:00Z,"11,174","255,268","579,786","299,816","2,753","0,05",0,"171,89","526,818","354,927"
2024-08-08T06:30:00Z,"6,723","18,983","637,66","483,823","0,056","0,057666666666666665",0,"150,934","166,153","15,219"
2024-08-08T06:45:00Z,"29,786","17,97","616,306","442,57","49,543","0,06913333333333334",0,"196,331","211,464","15,133"
2024-08-08T07:00:00Z,"2,674","5,102","710,73","543,863",0,"0,0799",0,"154,032","169,294","15,262"
2024-08-08T07:15:00Z,"3,28","0,639","916,213","773,473",0,"0,09570000000000001",0,"124,807","140,099","15,291"
2024-08-08T07:30:00Z,"2,638","1,089","1174,605","1034,717",0,"0,11836734693877551",0,"123,094","138,338","15,243"
2024-08-08T07:45:00Z,"9,442","5,138","1329,367","1182,846",0,"0,14478260869565218",0,"126,905","142,217","15,312"
2024-08-08T08:00:00Z,"55,072","35,613","2457,916","2319,933",0,"0,18476666666666666",0,"103,147","118,525","15,377"
2024-08-08T08:15:00Z,"67,903","73,304","2865,7","2693,37",0,"0,25183333333333335",0,"162,388","177,73","15,342"
2024-08-08T08:30:00Z,"189,808","175,156","2855,14","2729,53",0,"0,31420000000000003",0,"95,623","110,958","15,334"
2024-08-08T08:45:00Z,"220,979","204,067","2353,026","2197,49",0,"0,3779333333333334",0,"123,321","138,624","15,303"
2024-08-08T09:00:00Z,"252,503","244,194","2917,666","2759,82",0,"0,4315333333333334",0,"134,211","149,537","15,325"
2024-08-08T09:15:00Z,"197,562","231,851","2110,696","1998,58",0,"0,4915333333333334",0,"131,185","146,405","15,219"
2024-08-08T09:30:00Z,"146,258","106,597","3053,523","2827,326",0,"0,5409666666666667",0,"174,608","186,536","11,927"
2024-08-08T09:45:00Z,"14,725","15,893","4204,906","4064,543",0,"0,6322000000000001",0,"130,847","141,531","10,684"
2024-08-08T10:00:00Z,"49,915","78,146","2547,52","2442,456",0,"0,7210000000000001",0,"121,52","133,294","11,774"
2024-08-08T10:15:00Z,"261,712","219,431","3144,856","2954,556",0,"0,7726333333333334",0,"137,306","148,019","10,712"
2024-08-08T10:30:00Z,"134,39","186,092","3106,713","3029,84",0,"0,8541666666666667",0,"117,885","128,575","10,689"
2024-08-08T10:45:00Z,"122,875","102,978","2390,256","2205,94",0,"0,9078333333333335",0,"153,734","164,419","10,685"
2024-08-08T11:00:00Z,"1706,605","73,472","3481,62","1724,96","3,396","0,9769666666666668",0,"112,958","126,923","13,964"
2024-08-08T11:15:00Z,"3877,013",0,"4045,743",0,"9,27",1,0,"162,695",178,"15,305"
2024-08-08T11:30:00Z,"3702,519",0,"3881,706",0,"9,686",1,0,"173,703","188,873","15,169"
2024-08-08T11:45:00Z,"3699,709",0,"3857,853",0,"9,57",1,0,"152,416","167,714","15,297"
2024-08-08T12:00:00Z,"3524,455",0,"3692,826",0,"9,76",1,0,"162,72","178,131","15,41"
2024-08-08T12:15:00Z,"4163,344",0,"4327,633",0,"10,03",1,0,"158,731","174,318","15,586"
2024-08-08T12:30:00Z,"2914,329",0,"3058,796",0,"9,996",1,0,"139,11","154,464","15,353"
2024-08-08T12:45:00Z,"1743,431",0,"1923,41",0,"9,903",1,0,"174,539","189,882","15,342"
2024-08-08T13:00:00Z,"3161,872",0,"3286,706",0,"9,906",1,0,"119,248","134,74","15,492"
2024-08-08T13:15:00Z,"3435,834",0,"3613,88",0,"9,986",1,0,"172,457","188,032","15,574"
2024-08-08T13:30:00Z,"3789,64",0,"3935,063",0,"10,04",1,0,"139,88","155,462","15,581"
2024-08-08T13:45:00Z,"2014,033",0,"2145,563",0,"9,963",1,0,"126,098","141,493","15,395"
2024-08-08T14:00:00Z,"3611,953",0,"3797,34",0,"10,186",1,0,"180,07","195,573","15,502"
2024-08-08T14:15:00Z,"2928,292",0,"3070,843",0,"10,05",1,0,"137,094","152,601","15,506"
2024-08-08T14:30:00Z,"1367,739",0,"1537,16",0,"10,09",1,0,"164,152","179,511","15,358"
2024-08-08T14:45:00Z,"2071,407",0,"2204,67",0,"10,266","0,9988333333333335",0,"128,072","143,529","15,456"
2024-08-08T15:00:00Z,"1495,979",0,"1645,363",0,"10,146","0,99",0,"144,109","159,53","15,421"
2024-08-08T15:15:00Z,"2850,556",0,"3020,336",0,"10,326","0,99",0,"164,526","180,107","15,58"
