sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-05-02T22:15:00Z,"12,522","10,416",0,0,"156,933","0,8",0,"129,433","154,826","25,393"
2024-05-02T22:30:00Z,"1,325","1,083",0,0,"220,48","0,7957000000000001",0,"194,987","220,238","25,25"
2024-05-02T22:45:00Z,"0,451","0,657",0,0,"158,311","0,79",0,"133,413","158,517","25,104"
2024-05-02T23:00:00Z,"0,539","2,015",0,0,"186,893","0,7889666666666668",0,"166,283","188,369","22,085"
2024-05-02T23:15:00Z,"0,672","0,602",0,0,"182,526","0,78",0,"161,766","182,456","20,69"
2024-05-02T23:30:00Z,"0,164","0,573",0,0,"150,723","0,78",0,"130,471","151,132","20,661"
2024-05-02T23:45:00Z,"1,674","2,227",0,0,"217,49","0,7728666666666668",0,"197,363","218,043","20,679"
2024-05-03T00:00:00Z,"0,265","0,602",0,0,"150,986","0,77",0,"130,654","151,323","20,669"
2024-05-03T00:15:00Z,"0,853","1,966",0,0,"177,28","0,765685618729097",0,"157,728","178,393","20,664"
2024-05-03T00:30:00Z,"1,274","0,792",0,0,"196,05","0,76",0,"174,904","195,568","20,664"
2024-05-03T00:45:00Z,"0,634","1,359",0,0,"173,635","0,7574581939799332",0,"152,573","174,36","21,786"
2024-05-03T01:00:00Z,"0,443","4,753",0,0,"192,003","0,75",0,"170,112","196,313","26,2"
2024-05-03T01:15:00Z,"0,549","1,514",0,0,"191,59","0,7484000000000001",0,"160,639","192,554","31,914"
2024-05-03T01:30:00Z,"0,743","0,568",0,0,"175,1","0,74",0,"149,948","174,925","24,976"
2024-05-03T01:45:00Z,"0,826","1,101",0,0,"199,293","0,74",0,"176,264","199,567","23,303"
2024-05-03T02:00:00Z,"0,633","1,204",0,0,"182,723","0,7301666666666666",0,"157,212","183,294","26,082"
2024-05-03T02:15:00Z,"0,207","0,741",0,0,"168,59","0,73",0,"138,812","169,123","30,311"
2024-05-03T02:30:00Z,"1,416","1,451",0,0,"237,483","0,7224333333333334",0,"205,172","237,517","32,344"
2024-05-03T02:45:00Z,"0,477","0,724",0,0,"167,903","0,72",0,"137,446","168,15","30,704"
2024-05-03T03:00:00Z,"0,471","1,517",0,0,"184,216","0,7136",0,"159,098","185,261","26,163"
2024-05-03T03:15:00Z,"0,867","0,659",0,0,"206,676","0,71",0,"178,076","206,468","28,392"
2024-05-03T03:30:00Z,"0,146","0,554",0,0,"169,516","0,7046666666666667",0,"137,642","169,924","32,281"
2024-05-03T03:45:00Z,"1,108","2,39",0,0,"217,956","0,7000000000000001",0,"186,969","219,238","32,269"
2024-05-03T04:00:00Z,"0,828","0,637",0,0,"184,97","0,6952333333333334",0,"152,566","184,778","32,212"
2024-05-03T04:15:00Z,"0,76","1,245",0,0,"192,873","0,6900000000000001",0,"160,398","193,358","32,959"
2024-05-03T04:30:00Z,"2,869","2,92",0,0,"212,406","0,6865333333333333",0,"174,662","212,457","37,794"
2024-05-03T04:45:00Z,"66,714","88,001",0,0,"1195,13","0,6696321070234114",0,"389,711","1216,417","826,705"
2024-05-03T05:00:00Z,"23,977","20,989","5,424",0,"835,541","0,6425752508361204",0,"151,499","837,977","686,478"
2024-05-03T05:15:00Z,"33,27","28,471","66,82",0,"1087,333","0,6198",0,"180,342","1149,354","969,011"
2024-05-03T05:30:00Z,"8,896","8,516","125,366",0,"1354,693","0,5835666666666667",0,"159,763","1479,679","1319,915"
2024-05-03T05:45:00Z,"40,817","51,3","156,783",0,"1491,523","0,5466666666666667",0,"289,342","1658,789","1369,447"
2024-05-03T06:00:00Z,"19,328","21,977","215,073",0,"1456,873","0,5114",0,"221,205","1674,595","1453,39"
2024-05-03T06:15:00Z,"9,957","0,556","315,303","151,086","110,423","0,49",0,"115,079","265,239","150,159"
2024-05-03T06:30:00Z,"2,323","1,071","406,799","256,993",0,"0,49903010033444817",0,"112,354","148,554","36,2"
2024-05-03T06:45:00Z,"2,203","1,157","507,816","328,073",0,"0,5085284280936455",0,"148,106","178,698","30,591"
