sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-07-15T22:15:00Z,"14,244","17,948",0,0,"187,556","0,7664333333333335",0,"176,153","191,26","15,106"
2024-07-15T22:30:00Z,"0,447","2,994",0,0,"246,936","0,76",0,"234,406","249,484","15,077"
2024-07-15T22:45:00Z,"1,567","0,646",0,0,"256,12","0,7543000000000001",0,"240,163","255,199","15,035"
2024-07-15T23:00:00Z,"1,174","2,305",0,0,"225,57","0,75",0,"214,305","226,7","12,394"
2024-07-15T23:15:00Z,"0,498","0,618",0,0,"222,76","0,7444",0,"212,203","222,88","10,676"
2024-07-15T23:30:00Z,"0,669","1,276",0,0,"203,123","0,74",0,"193,057","203,73","10,672"
2024-07-15T23:45:00Z,"0,532","0,551",0,0,"144,863","0,7357666666666667",0,"134,2","144,882","10,681"
2024-07-16T00:00:00Z,"0,498","1,088",0,0,"157,446","0,73",0,"147,372","158,036","10,664"
2024-07-16T00:15:00Z,"1,476","1,15",0,0,"195,733","0,7298",0,"184,705","195,407","10,701"
2024-07-16T00:30:00Z,"0,584","1,213",0,0,"165,346","0,72",0,"155,284","165,975","10,691"
2024-07-16T00:45:00Z,"0,713","1,384",0,0,"188,69","0,72",0,"178,674","189,361","10,686"
2024-07-16T01:00:00Z,"1,034","1,538",0,0,"165,206","0,7137333333333333",0,"155,035","165,71","10,674"
2024-07-16T01:15:00Z,"0,679","1,759",0,0,"155,603","0,71",0,"145,983","156,683","10,699"
2024-07-16T01:30:00Z,"1,22","1,023",0,0,"194,64","0,7080333333333334",0,"183,735","194,443","10,707"
2024-07-16T01:45:00Z,"0,508","0,527",0,0,"151,33","0,7000000000000001",0,"140,654","151,349","10,694"
2024-07-16T02:00:00Z,"0,672","2,338",0,0,"194,25","0,7000000000000001",0,"185,204","195,915","10,71"
2024-07-16T02:15:00Z,"1,044","0,609",0,0,"155,18","0,6915000000000001",0,"144,046","154,744","10,697"
2024-07-16T02:30:00Z,"0,444","3,069",0,0,"156,783","0,6900000000000001",0,"148,759","159,408","10,649"
2024-07-16T02:45:00Z,"1,578","0,618",0,0,"192,853","0,6863000000000001",0,"181,229","191,892","10,662"
2024-07-16T03:00:00Z,"0,452","1,358",0,0,"143,38","0,68",0,"133,64","144,286","10,645"
2024-07-16T03:15:00Z,"7,287","2,747",0,0,"213,94","0,68",0,"198,714","209,4","10,685"
2024-07-16T03:30:00Z,"0,344","0,977",0,0,"137,763","0,6708666666666667",0,"127,724","138,396","10,671"
2024-07-16T03:45:00Z,"1,159","1,449",0,0,"169,07","0,67",0,"158,695","169,36","10,665"
2024-07-16T04:00:00Z,"2,202","0,424","36,53","0,53","106,6","0,67",0,"130,138","140,822","10,684"
2024-07-16T04:15:00Z,"1,581","2,434","117,996","11,313","31,59","0,67",0,"128,273","139,126","10,852"
