sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-09-23T22:15:00Z,"53,005","103,79","6,883",0,"1301,916","0,6305000000000001",0,"175,639","1359,585","1183,946"
2024-09-23T22:30:00Z,"4,371","1,478","0,73",0,"201,57","0,6100000000000001",0,"165,804","199,407","33,602"
2024-09-23T22:45:00Z,"0,741","0,597",0,0,"185,066","0,6024",0,"159,861","184,923","25,061"
2024-09-23T23:00:00Z,"0,808","1,101",0,0,"176,769","0,6",0,"154,635","177,062","22,426"
2024-09-23T23:15:00Z,"1,299","1,545",0,0,"191,986","0,5956666666666667",0,"171,551","192,232","20,68"
2024-09-23T23:30:00Z,"0,458","1,075",0,0,"174,606","0,5900000000000001",0,"154,546","175,223","20,676"
2024-09-23T23:45:00Z,"0,62","1,805",0,0,"156,796","0,5890000000000001",0,"137,282","157,981","20,698"
2024-09-24T00:00:00Z,"1,499","1,508","0,003",0,"205,246","0,5800000000000001",0,"184,55","205,259","20,709"
2024-09-24T00:15:00Z,"0,402","0,74",0,0,"161,13","0,5800000000000001",0,"140,746","161,467","20,72"
2024-09-24T00:30:00Z,"10,946","5,235","1,376",0,"200,493","0,5717",0,"175,407","196,159","20,751"
2024-09-24T00:45:00Z,"0,781","0,726",0,0,"176,65","0,5683",0,"155,891","176,595","20,703"
2024-09-24T01:00:00Z,"0,221","0,754",0,0,"151,381","0,56",0,"131,198","151,914","20,715"
2024-09-24T01:15:00Z,"1,439","1,926",0,0,"214,296","0,5566666666666668",0,"194,074","214,783","20,708"
2024-09-24T01:30:00Z,"0,278","0,679",0,0,"151,43","0,55",0,"131,13","151,831","20,7"
2024-09-24T01:45:00Z,"4,994","2,868","0,563",0,"201,826","0,5485",0,"179,558","200,263","20,704"
