sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-06-21T22:15:00Z,"8,684","14,796",0,0,"179,357","0,78",0,"154,852","185,47","30,618"
2024-06-21T22:30:00Z,"0,29","1,819",0,0,"225,521","0,7792307692307692",0,"196,301","227,05","30,749"
2024-06-21T22:45:00Z,"0,997","0,922",0,0,"212,046","0,77",0,"181,223","211,971","30,748"
2024-06-21T23:00:00Z,"0,294","0,677",0,0,"178,779","0,77",0,"150,993","179,162","28,169"
2024-06-21T23:15:00Z,"1,45","5,902",0,0,242,"0,760133779264214",0,"220,001","246,451","26,449"
2024-06-21T23:30:00Z,"0,272","0,792",0,0,"165,043","0,76",0,"139,184","165,563","26,379"
2024-06-21T23:45:00Z,"0,571","1,317",0,0,"185,749","0,7513043478260869",0,"154,345","186,494","32,148"
2024-06-22T00:00:00Z,"1,039","1,653",0,0,"220,702","0,75",0,"188,707","221,316","32,608"
2024-06-22T00:15:00Z,"0,557","1,353",0,0,"168,515","0,7415050167224081",0,"138,179","169,31","31,13"
2024-06-22T00:30:00Z,"0,683","0,669",0,0,"178,294","0,74",0,"151,868","178,279","26,411"
2024-06-22T00:45:00Z,"0,727","1,472",0,0,"210,979","0,734113712374582",0,"181,322","211,724","30,402"
2024-06-22T01:00:00Z,"0,938","1,501",0,0,"191,053","0,73",0,"159,095","191,616","32,52"
2024-06-22T01:15:00Z,"0,284","0,581",0,0,"166,21","0,725",0,"133,973","166,507","32,533"
2024-06-22T01:30:00Z,"4,496","2,442",0,0,"240,993","0,72",0,"206,305","238,939","32,633"
2024-06-22T01:45:00Z,"0,929","0,954",0,0,"169,993","0,715685618729097",0,"137,376","170,018","32,642"
2024-06-22T02:00:00Z,"0,486","1,429",0,0,"182,096","0,71",0,"150,388","183,04","32,651"
2024-06-22T02:15:00Z,"1,172","4,286",0,0,"229,274","0,7063545150501672",0,"199,693","232,388","32,695"
2024-06-22T02:30:00Z,"0,472","1,195",0,0,"172,377","0,7000000000000001",0,"140,435","173,101","32,665"
2024-06-22T02:45:00Z,"0,671","0,872",0,0,"189,979","0,6975919732441471",0,"157,499","190,18","32,681"
