sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-01T23:15:00Z,0,"406,74",0,0,0,"0,03",0,"392,74","406,74",14
2024-01-01T23:30:00Z,0,"352,12",0,0,0,"0,03",0,"338,12","352,12",14
2024-01-01T23:45:00Z,0,"366,575",0,0,0,"0,03",0,"352,575","366,575",14
2024-01-02T00:00:00Z,0,"369,703",0,0,0,"0,03",0,"355,703","369,703",14
2024-01-02T00:15:00Z,0,"429,253",0,0,0,"0,03",0,"419,08","429,253","10,173"
2024-01-02T00:30:00Z,0,"418,056",0,0,0,"0,03",0,"410,056","418,056",8
2024-01-02T00:45:00Z,0,"427,863",0,0,0,"0,03",0,"419,863","427,863",8
2024-01-02T01:00:00Z,0,"409,311",0,0,0,"0,03",0,"401,311","409,311",8
2024-01-02T01:15:00Z,0,"354,396",0,0,0,"0,03",0,"346,396","354,396",8
2024-01-02T01:30:00Z,0,"345,896",0,0,0,"0,03",0,"337,896","345,896",8
2024-01-02T01:45:00Z,0,"362,2",0,0,0,"0,03",0,"354,2","362,2",8
2024-01-02T02:00:00Z,0,"436,144",0,0,0,"0,03",0,"428,144","436,144",8
2024-01-02T02:15:00Z,0,"435,455",0,0,0,"0,03",0,"427,455","435,455",8
2024-01-02T02:30:00Z,0,"419,522",0,0,0,"0,030000000000000006",0,"411,522","419,522",8
2024-01-02T02:45:00Z,0,"755,147","0,349","350,879","2,055","0,03149220489977728",0,"398,672","406,672",8
2024-01-02T03:00:00Z,0,"617,128","0,004","228,317","0,696","0,041158129175946544",0,"381,512","389,512",8
2024-01-02T03:15:00Z,0,"351,404","0,03",0,"0,164","0,04",0,"343,599","351,599",8
2024-01-02T03:30:00Z,0,"410,505",0,0,0,"0,04",0,"402,505","410,505",8
2024-01-02T03:45:00Z,0,"424,59",0,0,0,"0,04",0,"416,59","424,59",8
2024-01-02T04:00:00Z,0,"419,306",0,0,0,"0,04",0,"411,306","419,306",8
2024-01-02T04:15:00Z,0,"401,449",0,0,0,"0,04",0,"393,449","401,449",8
2024-01-02T04:30:00Z,0,"343,164",0,0,0,"0,04",0,"335,164","343,164",8
2024-01-02T04:45:00Z,0,"1844,266",0,0,0,"0,04",0,"440,966","1844,266","1403,3"
2024-01-02T05:00:00Z,0,"835,942",0,0,0,"0,04",0,"325,204","835,942","510,737"
2024-01-02T05:15:00Z,0,"4556,84",0,0,0,"0,04",0,"788,717","4556,84","3768,122"
2024-01-02T05:30:00Z,0,"2682,483",0,0,0,"0,04",0,"368,255","2682,483","2314,227"
2024-01-02T05:45:00Z,0,"2044,778",0,0,0,"0,04",0,"837,722","2044,778","1207,056"
2024-01-02T06:00:00Z,0,"2217,068",0,0,0,"0,04",0,"403,285","2217,068","1813,782"
2024-01-02T06:15:00Z,0,"950,56",0,0,0,"0,039999999999999994",0,"626,204","950,56","324,355"
2024-01-02T06:30:00Z,0,"3413,784",0,0,0,"0,04",0,"513,548","3413,784","2900,235"
2024-01-02T06:45:00Z,0,"1524,824",0,0,0,"0,04",0,"399,868","1524,824","1124,955"
2024-01-02T07:00:00Z,0,"2456,602",0,0,0,"0,04",0,"693,921","2456,602","1762,681"
2024-01-02T07:15:00Z,0,"1532,182",0,0,0,"0,04",0,"588,237","1532,182","943,944"
2024-01-02T07:30:00Z,0,"1498,584",0,0,0,"0,04",0,"1416,915","1498,584","81,668"
2024-01-02T07:45:00Z,0,"4441,315",0,0,0,"0,04",0,"1680,91","4441,315","2760,404"
2024-01-02T08:00:00Z,0,"1837,354",0,0,0,"0,04",0,"734,728","1837,354","1102,626"
2024-01-02T08:15:00Z,0,"1684,781",0,0,0,"0,04",0,"723,843","1684,781","960,937"
2024-01-02T08:30:00Z,0,"1826,814",0,0,0,"0,04",0,"571,376","1826,814","1255,437"
2024-01-02T08:45:00Z,0,"935,115",0,0,0,"0,04",0,"898,115","935,115",37
2024-01-02T09:00:00Z,0,"3157,064",0,0,0,"0,04",0,"1122,755","3157,064","2034,308"
2024-01-02T09:15:00Z,0,"1062,863","46,498","0,015","0,608","0,039999999999999994",0,"1072,954","1109,954",37
2024-01-02T09:30:00Z,0,1815,"99,296","0,016","0,866","0,04",0,"1809,133","1915,146","106,013"
2024-01-02T09:45:00Z,0,"3536,836","156,91","0,095","0,501","0,04",0,"1661,288","3694,152","2032,864"
2024-01-02T10:00:00Z,0,"1277,35","179,044","0,11","0,536","0,04",0,"1419,821","1456,821",37
2024-01-02T10:15:00Z,0,"1961,51","266,944","0,25","0,326","0,03363839285714286",0,"870,708","2228,531","1357,822"
2024-01-02T10:30:00Z,0,"1013,34","404,996","0,386","0,202","0,03",0,"591,267","1418,152","826,884"
2024-01-02T10:45:00Z,0,"228,866","513,771","0,581","0,103","0,03",0,"705,16","742,16",37
2024-01-02T11:00:00Z,0,"2610,984","348,5","0,515","0,133","0,03",0,"875,518","2959,103","2083,584"
2024-01-02T11:15:00Z,0,"571,03","254,469","0,346","0,246","0,030000000000000006",0,"739,536","825,399","85,863"
2024-01-02T11:30:00Z,0,"957,174","176,899","0,113","0,527","0,03",0,"888,784","1134,487","245,703"
2024-01-02T11:45:00Z,0,"2540,025","153,52","0,085","0,565","0,03",0,"776,372","2694,025","1917,653"
2024-01-02T12:00:00Z,0,"555,18","164,528","0,14","0,46","0,030000000000000006",0,"683,029","720,029",37
2024-01-02T12:15:00Z,0,"2652,966","161,831","0,076","0,601","0,03",0,"1369,462","2815,322","1445,86"
2024-01-02T12:30:00Z,0,"1850,907","178,936","0,201","0,375","0,03",0,"1195,113","2030,017","834,904"
2024-01-02T12:45:00Z,0,"727,785","134,224","0,157","0,385","0,03",0,"825,237","862,237",37
2024-01-02T13:00:00Z,0,"2933,684","112,591","0,196","0,315","0,03",0,"827,685","3046,394","2218,708"
2024-01-02T13:15:00Z,0,"630,351","119,475","0,235","0,251","0,03",0,"666,723","749,843","83,12"
2024-01-02T13:30:00Z,0,"1638,353","137,083","0,25","0,249","0,03",0,"1513,056","1775,434","262,377"
2024-01-02T13:45:00Z,0,"2589,927","97,667","0,17","0,287","0,03",0,"666,687","2687,711","2021,024"
2024-01-02T14:00:00Z,0,"1349,965","123,77","0,178","0,321","0,03",0,"1436,879","1473,879",37
2024-01-02T14:15:00Z,0,"2268,294","140,128","0,244","0,261","0,03",0,"954,176","2408,44","1454,264"
2024-01-02T14:30:00Z,0,"1509,16","105,902","0,286","0,196","0,03",0,"849,323","1614,972","765,648"
2024-01-02T14:45:00Z,0,"1134,474","51,022","0,109","0,298","0,03",0,"1148,685","1185,685",37
2024-01-02T15:00:00Z,0,"2979,863","20,118","0,029","0,273","0,03",0,"904,918","3000,226","2095,307"
2024-01-02T15:15:00Z,0,"744,058",0,0,0,"0,03",0,"654,838","744,058","89,22"
2024-01-02T15:30:00Z,0,"773,807",0,0,0,"0,03",0,"671,045","773,807","102,762"
2024-01-02T15:45:00Z,0,"2686,857",0,0,0,"0,03",0,"551,317","2686,857","2135,54"
2024-01-02T16:00:00Z,0,"667,089",0,0,0,"0,03",0,"630,089","667,089",37
2024-01-02T16:15:00Z,0,"1956,756",0,0,0,"0,03",0,"866,15","1956,756","1090,605"
2024-01-02T16:30:00Z,0,"1790,609",0,0,0,"0,03",0,"638,374","1790,609","1152,235"
2024-01-02T16:45:00Z,0,"1060,532",0,"273,35","1,244","0,03",0,"751,426","788,426",37
2024-01-02T17:00:00Z,0,"3123,859","0,009","308,538","0,723","0,041737193763919815",0,"824,29","2816,052","1991,762"
2024-01-02T17:15:00Z,0,"895,748","0,059",0,"0,523","0,04",0,"631,808","896,331","264,523"
2024-01-02T17:30:00Z,0,"706,939",0,0,0,"0,04",0,"668,717","706,939","38,222"
2024-01-02T17:45:00Z,0,"3000,686",0,0,0,"0,04",0,"899,933","3000,686","2100,753"
2024-01-02T18:00:00Z,0,"905,441",0,0,0,"0,04",0,"868,441","905,441",37
2024-01-02T18:15:00Z,0,"1951,213",0,0,0,"0,04",0,"1284,315","1951,213","666,897"
2024-01-02T18:30:00Z,0,"2136,361",0,0,0,"0,04",0,"685,661","2136,361","1450,7"
2024-01-02T18:45:00Z,0,"762,314",0,0,0,"0,04",0,"725,314","762,314",37
2024-01-02T19:00:00Z,0,"2866,661",0,0,0,"0,04",0,"1016,889","2866,661","1849,771"
2024-01-02T19:15:00Z,0,"3575,983",0,0,0,"0,04",0,"2727,483","3575,983","848,5"
2024-01-02T19:30:00Z,0,"791,637",0,0,0,"0,04",0,"754,612","791,637","37,024"
2024-01-02T19:45:00Z,0,"4441,496",0,0,0,"0,04",0,"1918,438","4441,496","2523,057"
2024-01-02T20:00:00Z,0,"2391,681",0,0,0,"0,04",0,"1497,505","2391,681","894,175"
2024-01-02T20:15:00Z,0,"1241,785",0,0,0,"0,04",0,"816,398","1241,785","425,387"
2024-01-02T20:30:00Z,0,"2384,352",0,0,0,"0,04",0,"659,489","2384,352","1724,862"
2024-01-02T20:45:00Z,0,"798,457",0,0,0,"0,04",0,"761,457","798,457",37
2024-01-02T21:00:00Z,0,"1890,795",0,0,0,"0,04",0,"856,18","1890,795","1034,614"
2024-01-02T21:15:00Z,0,"1849,572",0,0,0,"0,04",0,"514,534","1849,572","1335,037"
2024-01-02T21:30:00Z,0,"520,815",0,0,0,"0,04",0,"483,815","520,815",37
2024-01-02T21:45:00Z,0,"481,825",0,0,0,"0,04",0,"444,825","481,825",37
2024-01-02T22:00:00Z,0,"404,475",0,0,0,"0,04",0,"367,475","404,475",37
2024-01-02T22:15:00Z,0,"366,621",0,0,0,"0,04",0,"350,531","366,621","16,09"
2024-01-02T22:30:00Z,0,"391,284",0,0,0,"0,04",0,"377,284","391,284",14
2024-01-02T22:45:00Z,0,"436,157",0,0,0,"0,04",0,"422,157","436,157",14
2024-01-02T23:00:00Z,0,"436,567",0,0,0,"0,04",0,"422,567","436,567",14
