sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-14T23:15:00Z,0,"388,918",0,0,0,"0,04",0,"374,918","388,918","13,999"
2024-01-14T23:30:00Z,0,"351,799",0,0,0,"0,04",0,"337,799","351,799",14
2024-01-14T23:45:00Z,0,"377,997",0,0,0,"0,04",0,"363,997","377,997",14
2024-01-15T00:00:00Z,0,"431,292",0,0,0,"0,04",0,"417,292","431,292",14
2024-01-15T00:15:00Z,0,"409,102",0,0,0,"0,04",0,"395,102","409,102",14
2024-01-15T00:30:00Z,0,"356,236",0,0,0,"0,04",0,"343,278","356,236","12,957"
2024-01-15T00:45:00Z,0,"388,998",0,0,0,"0,04",0,"380,998","388,998",8
2024-01-15T01:00:00Z,0,"425,451",0,0,0,"0,03131403118040089",0,"417,451","425,451",8
2024-01-15T01:15:00Z,0,"436,369",0,0,0,"0,03",0,"405,849","436,369","30,52"
2024-01-15T01:30:00Z,0,"387,498",0,0,0,"0,03",0,"356,498","387,498",31
2024-01-15T01:45:00Z,0,"838,779",0,0,0,"0,03",0,"468,207","838,779","370,571"
2024-01-15T02:00:00Z,0,"2707,669",0,0,0,"0,03",0,"531,142","2707,669","2176,526"
2024-01-15T02:15:00Z,0,"2271,671",0,0,0,"0,03",0,"490,582","2271,671","1781,089"
2024-01-15T02:30:00Z,0,"1880,125",0,0,0,"0,03",0,"405,93","1880,125","1474,195"
2024-01-15T02:45:00Z,0,"1846,974",0,0,0,"0,03",0,"392,587","1846,974","1454,386"
2024-01-15T03:00:00Z,0,"1868,453",0,0,0,"0,03",0,"417,981","1868,453","1450,472"
2024-01-15T03:15:00Z,0,"8767,483",0,0,0,"0,03",0,"4469,238","8767,483","4298,244"
2024-01-15T03:30:00Z,0,"5784,949",0,0,0,"0,03",0,"3767,18","5784,949","2017,768"
2024-01-15T03:45:00Z,0,"5138,368",0,0,0,"0,03",0,"5101,368","5138,368",37
2024-01-15T04:00:00Z,0,"5976,938",0,0,0,"0,03",0,"5939,938","5976,938",37
2024-01-15T04:15:00Z,0,"5754,75",0,0,0,"0,03",0,"5717,75","5754,75",37
2024-01-15T04:30:00Z,0,"3201,76",0,0,0,"0,03",0,"3164,76","3201,76",37
2024-01-15T04:45:00Z,0,"1601,414",0,0,0,"0,03",0,"1564,414","1601,414",37
2024-01-15T05:00:00Z,0,"1555,789",0,0,0,"0,030000000000000006",0,"1295,264","1555,789","260,524"
2024-01-15T05:15:00Z,0,"3210,911",0,0,0,"0,03",0,"561,916","3210,911","2648,995"
2024-01-15T05:30:00Z,0,"2122,095",0,0,0,"0,03",0,"422,006","2122,095","1700,088"
2024-01-15T05:45:00Z,0,"2445,809",0,0,0,"0,03",0,"549,62","2445,809","1896,188"
2024-01-15T06:00:00Z,0,"2356,479",0,0,0,"0,03",0,"477,203","2356,479","1879,276"
2024-01-15T06:15:00Z,0,"2404,241",0,0,0,"0,03",0,"526,705","2404,241","1877,535"
2024-01-15T06:30:00Z,0,"2418,133",0,0,0,"0,03",0,"546,433","2418,133","1871,7"
2024-01-15T06:45:00Z,0,"2343,3",0,0,0,"0,03",0,"525,543","2343,3","1817,757"
2024-01-15T07:00:00Z,0,"2312,519",0,0,0,"0,03",0,"540,132","2312,519","1772,387"
2024-01-15T07:15:00Z,0,"2548,199",0,0,0,"0,03",0,"574,07","2548,199","1974,128"
2024-01-15T07:30:00Z,0,"2746,013",0,"343,098","17,653","0,03311804008908686",0,"600,628","2420,568","1819,94"
2024-01-15T07:45:00Z,0,"2168,1","0,483","46,805","1,736","0,04122494432071269",0,"576,963","2123,516","1546,553"
2024-01-15T08:00:00Z,0,"4629,219",0,0,0,"0,04",0,"723,892","4629,219","3905,326"
2024-01-15T08:15:00Z,0,"583,546",0,0,0,"0,04",0,"364,508","583,546","219,037"
2024-01-15T08:30:00Z,0,"2947,756","33,964","0,004","2,402","0,04",0,"748,101","2984,119","2236,017"
2024-01-15T08:45:00Z,0,"1557,743","115,543",0,"1,162","0,04",0,"551,297","1674,448","1123,151"
2024-01-15T09:00:00Z,0,"407,316","98,475","0,002","1,142","0,04",0,"469,932","506,932",37
2024-01-15T09:15:00Z,0,"3130,106","78,378","0,003","0,947","0,04",0,"744,822","3209,428","2464,605"
2024-01-15T09:30:00Z,0,"660,063","88,115","0,008","0,917","0,04",0,"499,616","749,088","249,471"
2024-01-15T09:45:00Z,0,"1011,807","131,499","0,013","0,863","0,04",0,"689,298","1144,156","454,857"
2024-01-15T10:00:00Z,0,"3414,249","209,847","0,037","0,76","0,04",0,"574,71","3624,82","3050,109"
2024-01-15T10:15:00Z,0,"1724,94","206,124","0,018","0,852","0,04",0,"478,782","1931,898","1453,115"
2024-01-15T10:30:00Z,0,"1769,182","185,084","0,007","0,911","0,04",0,"681,875","1955,171","1273,295"
2024-01-15T10:45:00Z,0,"1596,616","225,896","0,019","0,799","0,04",0,"450,698","1823,292","1372,593"
2024-01-15T11:00:00Z,0,"445,222","179,044","0,016","1,008","0,04",0,"588,258","625,258",37
2024-01-15T11:15:00Z,0,"2910,471","346,519","0,069","0,767","0,04",0,"812,35","3257,688","2445,337"
2024-01-15T11:30:00Z,0,"1779,742","563,489","0,29","0,278","0,04",0,"538,257","2343,219","1804,962"
2024-01-15T11:45:00Z,"11,97","394,299","621,142","121,022","0,047","0,04",0,"539,962","882,496","342,534"
2024-01-15T12:00:00Z,0,"2427,477","596,752","1,45","0,012","0,04",0,"548,392","3022,792","2474,4"
2024-01-15T12:15:00Z,"1,431","778,549","552,88","5,018","0,013","0,04",0,"785,537","1324,993","539,455"
2024-01-15T12:30:00Z,0,"3722,596","1043,216","2,411","0,019","0,04",0,"1357,792","4763,419","3405,627"
2024-01-15T12:45:00Z,0,"1493,827","550,128","1,058","0,114","0,04",0,"442,281","2043,01","1600,728"
2024-01-15T13:00:00Z,0,"379,738","217,154","0,419","0,181","0,04",0,"527,287","596,653","69,366"
2024-01-15T13:15:00Z,0,"3325,663","343,6","0,738","0,107","0,04",0,"799,931","3668,631","2868,7"
2024-01-15T13:30:00Z,"0,489","1009,807","385,763","3,434","0,062","0,04",0,"517,352","1391,709","874,356"
2024-01-15T13:45:00Z,"1,212","1238,998","364,924","3,878","0,068","0,04",0,"709,267","1598,899","889,632"
2024-01-15T14:00:00Z,0,"3317,281","262,797","0,995","0,03","0,04",0,"554,414","3579,114","3024,7"
2024-01-15T14:15:00Z,0,"1793,169","233,612","1,199","0,029","0,04",0,"540,841","2025,612","1484,77"
2024-01-15T14:30:00Z,0,"3292,314","80,601","0,582","0,061","0,04",0,"805,086","3372,394","2567,308"
2024-01-15T14:45:00Z,0,"2865,933","108,495","0,688","0,037","0,04",0,"882,564","2973,777","2091,213"
2024-01-15T15:00:00Z,0,"2996,717","133,745","0,734","0,06","0,04",0,"689,554","3129,789","2440,235"
2024-01-15T15:15:00Z,0,"1827,599","89,85","0,886","0,069","0,04",0,"478,395","1916,632","1438,237"
2024-01-15T15:30:00Z,0,"781,7","36,104","0,384","0,061","0,04",0,"592,772","817,483","224,711"
2024-01-15T15:45:00Z,0,"3978,027",0,0,0,"0,04",0,"789,094","3978,027","3188,933"
2024-01-15T16:00:00Z,0,"2187,7",0,0,0,"0,04",0,"601,063","2187,7","1586,636"
2024-01-15T16:15:00Z,0,"2336,906",0,0,0,"0,04",0,"705,183","2336,906","1631,722"
2024-01-15T16:30:00Z,0,"2353,787",0,0,0,"0,04",0,"620,015","2353,787","1733,772"
2024-01-15T16:45:00Z,0,"1345,493",0,0,0,"0,04",0,"984,442","1345,493","361,051"
2024-01-15T17:00:00Z,0,"6286,862",0,0,0,"0,04",0,"2998,447","6286,862","3288,414"
2024-01-15T17:15:00Z,0,"2547,016",0,0,0,"0,04",0,"971,484","2547,016","1575,531"
2024-01-15T17:30:00Z,0,"4081,945",0,0,0,"0,04",0,"2092,341","4081,945","1989,604"
2024-01-15T17:45:00Z,0,"4382,8",0,0,0,"0,04",0,"3177,825","4382,8","1204,975"
2024-01-15T18:00:00Z,0,"2349,794",0,0,0,"0,04",0,"1700,525","2349,794","649,269"
2024-01-15T18:15:00Z,0,"5203,521",0,0,0,"0,04",0,"1920,209","5203,521","3283,311"
2024-01-15T18:30:00Z,0,"2338,709",0,0,0,"0,03984304932735426",0,"808,444","2338,709","1530,265"
2024-01-15T18:45:00Z,0,"3183,261",0,0,0,"0,03",0,"795,661","3183,261","2387,6"
2024-01-15T19:00:00Z,0,"1183,484",0,0,0,"0,03",0,"528,18","1183,484","655,304"
2024-01-15T19:15:00Z,0,"3609,285",0,0,0,"0,03",0,"917,745","3609,285","2691,539"
2024-01-15T19:30:00Z,0,"3934,179",0,0,0,"0,03",0,"628,46","3934,179","3305,719"
2024-01-15T19:45:00Z,0,"969,399",0,0,0,"0,030000000000000006",0,"536,659","969,399","432,739"
2024-01-15T20:00:00Z,0,"3345,662",0,0,0,"0,030000000000000006",0,"877,723","3345,662","2467,939"
2024-01-15T20:15:00Z,0,"3617,085",0,0,0,"0,03",0,"762,876","3617,085","2854,208"
2024-01-15T20:30:00Z,0,"3335,971",0,0,0,"0,03",0,"925,118","3335,971","2410,852"
