sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-24T23:15:00Z,0,"362,546",0,0,0,"0,029999999999999995",0,"348,546","362,546",14
2024-01-24T23:30:00Z,0,"351,926",0,0,0,"0,030000000000000006",0,"337,926","351,926",14
2024-01-24T23:45:00Z,0,"415,872",0,0,0,"0,03",0,"401,872","415,872",14
2024-01-25T00:00:00Z,0,"419,188",0,0,0,"0,03",0,"405,188","419,188",14
2024-01-25T00:15:00Z,0,"409,39",0,0,0,"0,030000000000000006",0,"398,404","409,39","10,986"
2024-01-25T00:30:00Z,0,"331,2",0,0,0,"0,03",0,"323,2","331,2",8
2024-01-25T00:45:00Z,0,"339,559",0,0,0,"0,03",0,"331,559","339,559",8
2024-01-25T01:00:00Z,0,"382,02",0,0,0,"0,03",0,"374,02","382,02",8
2024-01-25T01:15:00Z,0,"418,142",0,0,0,"0,029999999999999995",0,"410,142","418,142","7,999"
2024-01-25T01:30:00Z,0,"400,799",0,0,0,"0,03",0,"392,799","400,799",8
2024-01-25T01:45:00Z,0,"344,111",0,0,0,"0,029999999999999995",0,"336,111","344,111",8
2024-01-25T02:00:00Z,0,"333,064",0,0,0,"0,03",0,"325,064","333,064",8
2024-01-25T02:15:00Z,0,"363,614",0,0,0,"0,03",0,"355,614","363,614","7,999"
2024-01-25T02:30:00Z,0,"411,128",0,0,0,"0,03",0,"403,128","411,128",8
2024-01-25T02:45:00Z,0,"415,887",0,0,0,"0,03",0,"407,887","415,887",8
2024-01-25T03:00:00Z,0,"383,992",0,0,0,"0,030000000000000006",0,"375,992","383,992","7,999"
2024-01-25T03:15:00Z,0,"361,376",0,0,0,"0,03",0,"353,376","361,376",8
2024-01-25T03:30:00Z,0,"361,484",0,0,0,"0,03",0,"353,484","361,484",8
2024-01-25T03:45:00Z,0,"428,174",0,0,0,"0,03",0,"420,174","428,174",8
2024-01-25T04:00:00Z,0,"421,323",0,0,0,"0,03",0,"413,323","421,323",8
2024-01-25T04:15:00Z,0,"404,449",0,0,0,"0,03",0,"396,449","404,449","7,999"
2024-01-25T04:30:00Z,0,"358,296",0,0,0,"0,03",0,"350,296","358,296",8
2024-01-25T04:45:00Z,0,"1879,241",0,0,0,"0,03",0,"421,614","1879,241","1457,627"
2024-01-25T05:00:00Z,0,"974,724",0,0,0,"0,03",0,"399,802","974,724","574,921"
2024-01-25T05:15:00Z,0,"4628,85",0,0,0,"0,03",0,"895,868","4628,85","3732,982"
2024-01-25T05:30:00Z,0,"2663,097","0,012","298,048","1,658","0,030380313199105148",0,"374,757","2366,719","1991,961"
2024-01-25T05:45:00Z,0,"2579,098","0,099","282,667","0,664","0,04112612612612613",0,"593,995","2297,194","1703,199"
2024-01-25T06:00:00Z,0,"1953,305","0,041",0,"0,37","0,04",0,"266,838","1953,717","1686,878"
2024-01-25T06:15:00Z,0,"1712,21",0,0,0,"0,04",0,"832,739","1712,21","879,47"
2024-01-25T06:30:00Z,0,"3315,257",0,0,0,"0,04",0,"519,711","3315,257","2795,546"
2024-01-25T06:45:00Z,0,"2071,273",0,0,0,"0,039999999999999994",0,"575,997","2071,273","1495,276"
2024-01-25T07:00:00Z,0,"2136,343",0,0,0,"0,04",0,"632,207","2136,343","1504,136"
2024-01-25T07:15:00Z,0,"1532,355",0,0,0,"0,04",0,"371,606","1532,355","1160,748"
2024-01-25T07:30:00Z,0,"1695,887","67,489","0,045","0,444","0,04",0,"662,733","1763,775","1101,042"
2024-01-25T07:45:00Z,0,"2889,011","182,298","0,283","0,255","0,04",0,"457,212","3071,282","2614,07"
2024-01-25T08:00:00Z,0,"1895,592","259,74","0,623","0,069","0,04",0,"633,937","2154,779","1520,841"
2024-01-25T08:15:00Z,0,"1891,229","336,942","0,988","0,012","0,04",0,"841,696","2227,196","1385,5"
2024-01-25T08:30:00Z,"25,341","709,475","673,45","142,334",0,"0,04083146067415731",0,"382,284","1215,25","832,966"
