sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-09T23:15:00Z,0,"410,515",0,0,0,"0,04",0,"396,515","410,515",14
2024-01-09T23:30:00Z,0,"416,707",0,0,0,"0,04",0,"402,707","416,707",14
2024-01-09T23:45:00Z,0,"417,114",0,0,0,"0,04",0,"403,114","417,114",14
2024-01-10T00:00:00Z,0,"409,805",0,0,0,"0,04",0,"395,805","409,805",14
2024-01-10T00:15:00Z,0,"329,385",0,0,0,"0,04",0,"318,799","329,385","10,586"
2024-01-10T00:30:00Z,0,"347,966",0,0,0,"0,04",0,"339,966","347,966",8
2024-01-10T00:45:00Z,0,"409,047",0,0,0,"0,04",0,"401,047","409,047",8
2024-01-10T01:00:00Z,0,"397,19",0,0,0,"0,04",0,"389,19","397,19",8
2024-01-10T01:15:00Z,0,"447,471",0,0,0,"0,04",0,"383,791","447,471","63,68"
2024-01-10T01:30:00Z,0,"424,009",0,0,0,"0,04",0,"358,009","424,009",66
2024-01-10T01:45:00Z,0,"3638,55",0,0,0,"0,04",0,"658,033","3638,55","2980,516"
2024-01-10T02:00:00Z,0,"2922,172",0,0,0,"0,04",0,"457,412","2922,172","2464,76"
2024-01-10T02:15:00Z,0,"3213,525",0,0,0,"0,04",0,"528,373","3213,525","2685,151"
2024-01-10T02:30:00Z,0,"2948,224",0,0,0,"0,04",0,"419,929","2948,224","2528,295"
2024-01-10T02:45:00Z,0,"2862,253",0,0,0,"0,04",0,"417,537","2862,253","2444,716"
2024-01-10T03:00:00Z,0,"3184,466",0,0,0,"0,04",0,"515,266","3184,466","2669,2"
2024-01-10T03:15:00Z,0,"3103,415",0,0,0,"0,04",0,"498,087","3103,415","2605,328"
2024-01-10T03:30:00Z,0,"3045,095",0,0,0,"0,04",0,"501,715","3045,095","2543,38"
2024-01-10T03:45:00Z,0,"3077,644",0,0,0,"0,04",0,"498,589","3077,644","2579,055"
2024-01-10T04:00:00Z,0,"3094,072",0,0,0,"0,04",0,"498,69","3094,072","2595,382"
2024-01-10T04:15:00Z,0,"3051,66",0,0,0,"0,04",0,"488,89","3051,66","2562,77"
2024-01-10T04:30:00Z,0,"3021,705",0,0,0,"0,04",0,"488,478","3021,705","2533,227"
2024-01-10T04:45:00Z,0,"3882,261",0,0,0,"0,039999999999999994",0,"558,391","3882,261","3323,869"
2024-01-10T05:00:00Z,0,"3369,763",0,0,0,"0,03760089686098655",0,"425,065","3369,763","2944,697"
2024-01-10T05:15:00Z,0,"6442,526",0,0,0,"0,03",0,"2634,7","6442,526","3807,825"
2024-01-10T05:30:00Z,0,"4680,035",0,0,0,"0,03",0,"782,496","4680,035","3897,538"
2024-01-10T05:45:00Z,0,"3004,486",0,0,0,"0,03",0,"607,283","3004,486","2397,202"
2024-01-10T06:00:00Z,0,"4407,859",0,0,0,"0,03",0,"691,283","4407,859","3716,575"
2024-01-10T06:15:00Z,0,"5180,223",0,0,0,"0,03",0,"725,785","5180,223","4454,437"
2024-01-10T06:30:00Z,0,"3925,742",0,0,0,"0,03",0,"642,27","3925,742","3283,472"
2024-01-10T06:45:00Z,0,"3231,081",0,0,0,"0,03",0,"617,525","3231,081","2613,555"
2024-01-10T07:00:00Z,0,"4088,453",0,0,0,"0,03",0,"772,491","4088,453","3315,962"
2024-01-10T07:15:00Z,0,"3668,427",0,0,0,"0,03",0,"735,605","3668,427","2932,822"
2024-01-10T07:30:00Z,0,"3413,92",0,0,0,"0,03",0,"506,687","3413,92","2907,233"
2024-01-10T07:45:00Z,0,"3814,849","13,99","0,017","0,143","0,03",0,"712,571","3828,965","3116,394"
2024-01-10T08:00:00Z,0,"3720,725","108,547","0,26","0,238","0,03",0,"681,463","3829,25","3147,786"
2024-01-10T08:15:00Z,0,"851,778","195,122","0,464","0,125","0,030000000000000006",0,"905,131","1046,56","141,429"
2024-01-10T08:30:00Z,0,"747,188","368,765","0,973","0,029","0,03",0,"1078,01","1115,01",37
2024-01-10T08:45:00Z,"22,571","209,413","1312,365","376,808",0,"0,03360801781737194",0,"1085,398","1122,398",37
2024-01-10T09:00:00Z,"31,429","25,066","2512,159","1311,135",0,"0,07475446428571428",0,"1157,661","1194,661",37
2024-01-10T09:15:00Z,"34,998","29,55","2620,137","1284,369",0,"0,14151241534988712",0,"1293,319","1330,319",37
2024-01-10T09:30:00Z,"17,563","20,699","2534,309","962,102",0,"0,1955855855855856",0,"1538,341","1575,341",37
2024-01-10T09:45:00Z,"60,146","19,464","3514,187","1897,732","5,445","0,2489795918367347",0,"1544,218","1581,218",37
2024-01-10T10:00:00Z,"30,723","25,025","4963,15","3328,338",0,"0,3731180400890869",0,"1592,113","1629,113",37
2024-01-10T10:15:00Z,"30,207","78,023","3362,878","1751,278","13,305","0,49138084632516704",0,"1635,721","1672,721",37
2024-01-10T10:30:00Z,"75,646","53,07","2412,7","705,095","40,612","0,5166592427616926",0,"1688,641","1725,641",37
2024-01-10T10:45:00Z,"102,244","99,495","4192,088","2340,593",0,"0,5610937500000001",0,"961,972","1848,745","886,772"
2024-01-10T11:00:00Z,"116,277","107,598","5803,562","3089,996",0,"0,655456570155902",0,"650,935","2704,886","2053,951"
