sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-07T23:15:00Z,0,"355,466",0,0,0,"0,03",0,"341,466","355,466",14
2024-01-07T23:30:00Z,0,"401,978",0,0,0,"0,03",0,"387,978","401,978",14
2024-01-07T23:45:00Z,0,"413,009",0,0,0,"0,03",0,"399,009","413,009",14
2024-01-08T00:00:00Z,0,"410,215",0,0,0,"0,03",0,"396,215","410,215",14
2024-01-08T00:15:00Z,0,"356,607",0,0,0,"0,03",0,"345,193","356,607","11,413"
2024-01-08T00:30:00Z,0,"343,877",0,0,0,"0,03",0,"335,877","343,877",8
2024-01-08T00:45:00Z,0,"359,823",0,0,0,"0,03",0,"351,823","359,823",8
2024-01-08T01:00:00Z,0,"403,591",0,0,0,"0,03",0,"395,591","403,591",8
2024-01-08T01:15:00Z,0,"742,741","0,002","273,699","1,461","0,031269487750556796",0,"440,783","470,505","29,722"
2024-01-08T01:30:00Z,0,"614,687","0,2","166,974","1,387","0,04358574610244989",0,"418,3","449,3",31
2024-01-08T01:45:00Z,0,"2448,252",0,0,"0,006","0,04",0,"529,487","2448,258","1918,771"
2024-01-08T02:00:00Z,0,"1980,279",0,0,0,"0,04",0,"351,963","1980,279","1628,316"
2024-01-08T02:15:00Z,0,"2322,456",0,0,0,"0,04",0,"501,505","2322,456","1820,951"
2024-01-08T02:30:00Z,0,"2115,287",0,0,0,"0,04",0,"479,456","2115,287","1635,831"
2024-01-08T02:45:00Z,0,"2128,416",0,0,0,"0,04",0,"472,904","2128,416","1655,511"
2024-01-08T03:00:00Z,0,"2108,276",0,0,0,"0,04",0,"410,374","2108,276","1697,902"
2024-01-08T03:15:00Z,0,"8942,958",0,0,0,"0,04",0,"4459,284","8942,958","4483,674"
2024-01-08T03:30:00Z,0,"8418,292",0,0,0,"0,04",0,"5184,926","8418,292","3233,366"
2024-01-08T03:45:00Z,0,"3121,921",0,0,0,"0,04",0,"1635,116","3121,921","1486,804"
2024-01-08T04:00:00Z,0,"5790,398",0,0,0,"0,04",0,"5753,398","5790,398",37
2024-01-08T04:15:00Z,0,"6035,83",0,0,0,"0,04",0,"5998,83","6035,83",37
2024-01-08T04:30:00Z,0,"3993,898",0,0,0,"0,04",0,"3956,898","3993,898",37
2024-01-08T04:45:00Z,0,"1821,552",0,0,0,"0,04",0,"1784,552","1821,552",37
2024-01-08T05:00:00Z,0,"1591,926",0,0,0,"0,04",0,"1554,926","1591,926",37
2024-01-08T05:15:00Z,0,"3540,787",0,0,0,"0,04",0,"791,018","3540,787","2749,768"
2024-01-08T05:30:00Z,0,"3501,195",0,0,0,"0,04",0,"457,448","3501,195","3043,747"
2024-01-08T05:45:00Z,0,"2961,294",0,0,0,"0,04",0,"415,825","2961,294","2545,468"
2024-01-08T06:00:00Z,0,"2889,965",0,0,0,"0,04",0,"567,281","2889,965","2322,683"
2024-01-08T06:15:00Z,0,"1420,241",0,0,0,"0,04",0,"611,665","1420,241","808,575"
2024-01-08T06:30:00Z,0,"4655,794",0,0,0,"0,04",0,"784,892","4655,794","3870,902"
2024-01-08T06:45:00Z,0,"3167,084",0,0,0,"0,04",0,"589,793","3167,084","2577,291"
