sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-10T23:15:00Z,0,"422,675",0,0,0,"0,04",0,"408,675","422,675",14
2024-01-10T23:30:00Z,0,"418,967",0,0,0,"0,03850111856823266",0,"404,967","418,967",14
2024-01-10T23:45:00Z,0,"346,745",0,0,0,"0,03",0,"332,745","346,745",14
2024-01-11T00:00:00Z,0,"337,541",0,0,0,"0,03",0,"323,541","337,541",14
2024-01-11T00:15:00Z,0,"380,157",0,0,0,"0,03",0,"368,803","380,157","11,354"
2024-01-11T00:30:00Z,0,"419,338",0,0,0,"0,03",0,"411,338","419,338",8
2024-01-11T00:45:00Z,0,"385,807",0,0,0,"0,03",0,"377,807","385,807",8
2024-01-11T01:00:00Z,0,"331,966",0,0,0,"0,03",0,"323,966","331,966",8
2024-01-11T01:15:00Z,0,"2018,631",0,0,0,"0,03",0,"501,297","2018,631","1517,333"
2024-01-11T01:30:00Z,0,"2676,084",0,0,0,"0,03",0,"741,14","2676,084","1934,944"
2024-01-11T01:45:00Z,0,"3395,336",0,0,0,"0,029999999999999995",0,"520,201","3395,336","2875,134"
2024-01-11T02:00:00Z,0,"1865,182",0,0,0,"0,03",0,"391,431","1865,182","1473,751"
2024-01-11T02:15:00Z,0,"3825,153",0,0,0,"0,029999999999999995",0,"661,934","3825,153","3163,218"
2024-01-11T02:30:00Z,0,"3268,411",0,0,0,"0,03",0,"440,144","3268,411","2828,266"
2024-01-11T02:45:00Z,0,"2679,191",0,0,0,"0,03",0,"486,547","2679,191","2192,643"
2024-01-11T03:00:00Z,0,"3207,386",0,0,0,"0,03",0,"508,91","3207,386","2698,476"
2024-01-11T03:15:00Z,0,"2963,172",0,0,0,"0,03",0,"423,823","2963,172","2539,348"
2024-01-11T03:30:00Z,0,"3012,697",0,0,0,"0,030000000000000006",0,"444,228","3012,697","2568,468"
2024-01-11T03:45:00Z,0,"3069,85",0,0,0,"0,03",0,"497,425","3069,85","2572,424"
2024-01-11T04:00:00Z,0,"3029,219",0,0,0,"0,03",0,"502,055","3029,219","2527,164"
2024-01-11T04:15:00Z,0,"3173,804",0,0,0,"0,03",0,"473,286","3173,804","2700,517"
2024-01-11T04:30:00Z,0,"3086,329",0,0,0,"0,03",0,"429,126","3086,329","2657,202"
2024-01-11T04:45:00Z,0,"4158,727",0,0,0,"0,030000000000000006",0,"635,426","4158,727","3523,3"
2024-01-11T05:00:00Z,0,"3831,3",0,0,0,"0,03",0,"551,094","3831,3","3280,206"
2024-01-11T05:15:00Z,0,"7094,491",0,0,0,"0,03",0,"4108,804","7094,491","2985,687"
2024-01-11T05:30:00Z,0,"4140,119",0,0,0,"0,03",0,"1465,159","4140,119","2674,96"
2024-01-11T05:45:00Z,0,"4838,636",0,0,0,"0,029999999999999995",0,"584,821","4838,636","4253,815"
