sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-29T23:15:00Z,0,"432,445","0,009","0,862","2,534","0,05",0,"420,126","434,126",14
2024-01-29T23:30:00Z,0,"462,395",0,0,0,"0,05",0,"448,395","462,395",14
2024-01-29T23:45:00Z,0,"449,062",0,0,0,"0,04995433789954338",0,"435,062","449,062",14
2024-01-30T00:00:00Z,0,"395,064",0,0,0,"0,04",0,"381,064","395,064",14
2024-01-30T00:15:00Z,0,"381,077",0,0,0,"0,039999999999999994",0,"371,208","381,077","9,869"
2024-01-30T00:30:00Z,0,"440,226",0,0,0,"0,04",0,"432,226","440,226",8
2024-01-30T00:45:00Z,0,"453,428",0,0,0,"0,04",0,"445,428","453,428",8
2024-01-30T01:00:00Z,0,"417,443",0,0,0,"0,04",0,"409,443","417,443",8
2024-01-30T01:15:00Z,0,"380,028",0,0,0,"0,04",0,"372,028","380,028","7,999"
2024-01-30T01:30:00Z,0,"375,545",0,0,0,"0,04",0,"367,545","375,545",8
2024-01-30T01:45:00Z,0,"457,338",0,0,0,"0,04",0,"449,338","457,338",8
2024-01-30T02:00:00Z,0,"591,526",0,0,0,"0,04",0,"583,526","591,526",8
2024-01-30T02:15:00Z,0,"514,923",0,0,0,"0,04",0,"506,923","514,923",8
2024-01-30T02:30:00Z,0,"459,365",0,0,0,"0,04",0,"451,365","459,365","7,999"
2024-01-30T02:45:00Z,0,"450,796",0,0,0,"0,039999999999999994",0,"442,796","450,796","7,999"
2024-01-30T03:00:00Z,0,"453,61",0,0,0,"0,04",0,"445,61","453,61",8
2024-01-30T03:15:00Z,0,"448,987",0,0,0,"0,04",0,"440,987","448,987","7,999"
2024-01-30T03:30:00Z,0,"454,362",0,0,0,"0,04",0,"446,362","454,362","7,999"
2024-01-30T03:45:00Z,0,"374,912",0,0,0,"0,04",0,"366,912","374,912",8
2024-01-30T04:00:00Z,0,"389,411",0,0,0,"0,039999999999999994",0,"381,411","389,411",8
2024-01-30T04:15:00Z,0,"456,916",0,0,0,"0,04",0,"448,916","456,916",8
2024-01-30T04:30:00Z,0,"449,862",0,0,0,"0,04",0,"441,862","449,862",8
2024-01-30T04:45:00Z,0,"1877,092",0,0,0,"0,04",0,"470,985","1877,092","1406,107"
2024-01-30T05:00:00Z,0,"937,833",0,0,0,"0,04",0,"292,377","937,833","645,456"
2024-01-30T05:15:00Z,0,"4004,167",0,0,0,"0,04",0,"851,165","4004,167","3153,002"
2024-01-30T05:30:00Z,0,"2571,839",0,0,0,"0,04",0,"388,738","2571,839","2183,101"
2024-01-30T05:45:00Z,0,"1719,256",0,0,0,"0,04",0,"570,318","1719,256","1148,938"
2024-01-30T06:00:00Z,0,"2223,616",0,0,0,"0,04",0,"380,789","2223,616","1842,827"
2024-01-30T06:15:00Z,0,"632,878",0,0,0,"0,04",0,"593,777","632,878","39,101"
2024-01-30T06:30:00Z,0,"3452,462",0,0,0,"0,04",0,"685,866","3452,462","2766,595"
2024-01-30T06:45:00Z,0,"963,052",0,0,0,"0,04",0,"601,282","963,052","361,769"
2024-01-30T07:00:00Z,0,"1663,752",0,0,0,"0,03911007025761124",0,"616,249","1663,752","1047,503"
2024-01-30T07:15:00Z,0,"2714,069",0,0,0,"0,03",0,"485,017","2714,069","2229,052"
2024-01-30T07:30:00Z,0,675,"11,331","0,056","0,063","0,03",0,"510,256","686,339","176,082"
2024-01-30T07:45:00Z,0,"2940,806","173,695","0,486","0,152","0,03",0,"759,824","3114,167","2354,342"
2024-01-30T08:00:00Z,0,"576,917","251,157","0,773","0,048","0,029999999999999995",0,"567,741","827,35","259,609"
2024-01-30T08:15:00Z,0,"873,295","272,985","1,077","0,005","0,030000000000000006",0,"790,902","1145,208","354,306"
2024-01-30T08:30:00Z,0,"1980,884","271,05","1,058","0,011","0,029999999999999995",0,"515,163","2250,888","1735,724"
2024-01-30T08:45:00Z,0,"259,925","306,124","1,163","0,007","0,03",0,"527,893","564,893",37
2024-01-30T09:00:00Z,0,"1676,235","635,585","2,178",0,"0,03",0,"759,965","2309,642","1549,677"
2024-01-30T09:15:00Z,"43,187","604,042","1110,353","461,014","0,053","0,03561521252796421",0,"470,383","1210,247","739,864"
2024-01-30T09:30:00Z,"27,569","21,559","1661,279","950,45",0,"0,07392290249433107",0,"667,819","704,819",37
2024-01-30T09:45:00Z,"104,663","121,787","1823,982","169,59","1979,018","0,09878378378378379",0,"1538,101","3650,533","2112,431"
2024-01-30T10:00:00Z,"19,424","7,52","1298,623","716,239",0,"0,10498876404494382",0,"533,48","570,48",37
2024-01-30T10:15:00Z,"96,347","133,64","2738,092","1655,471",0,"0,15658198614318708",0,"908,228","1119,913","211,685"
2024-01-30T10:30:00Z,"273,686","249,404","3244,717","673,19","1055,61","0,19687640449438204",0,"1841,61","3602,855","1761,244"
2024-01-30T10:45:00Z,"21,485","32,826","1441,656","798,48",0,"0,2372747747747748",0,"617,516","654,516",37
2024-01-30T11:00:00Z,"47,236","75,852","1206,962","256,266","746,431","0,2526244343891403",0,"673,359","1725,744","1052,385"
2024-01-30T11:15:00Z,"80,238","29,558","1273,734","455,13","681,043","0,24206278026905828",0,"442,763","1448,967","1006,204"
2024-01-30T11:30:00Z,"15,472","6,811","1259,511","647,34",0,"0,264875283446712",0,"566,509","603,509",37
2024-01-30T11:45:00Z,"68,996","96,392","1930,497","394,428","1088,96","0,2764653243847875",0,"721,375","2652,427","1931,051"
2024-01-30T12:00:00Z,"37,276","42,092","1830,17","1237,492","7,96","0,27246049661399546",0,"522,779","605,455","82,675"
2024-01-30T12:15:00Z,"12,79","17,858","1233,258","694,649",0,"0,3047392290249433",0,"504,708","543,677","38,968"
2024-01-30T12:30:00Z,"106,442","121,736","1105,547","150,2","2307,679","0,2733248730964467",0,"1390,063","3278,32","1888,257"
2024-01-30T12:45:00Z,"59,626","65,496","1603,872","939,312","17,651","0,2583183856502242",0,"651,081","688,081",37
2024-01-30T13:00:00Z,"52,169","95,754","1734,787","748,664","335,758","0,2885234899328859",0,"846,719","1365,465","518,746"
2024-01-30T13:15:00Z,"76,145","42,37","728,925","6,139","1240,486","0,25753363228699555",0,"562,94","1929,496","1366,556"
2024-01-30T13:30:00Z,"53,7","68,682","415,252",0,"937,003","0,2345045045045045",0,"1330,238","1367,238",37
2024-01-30T13:45:00Z,"8,943","527,354","346,036",0,"1494,94","0,19780760626398208",0,"843,074","2359,388","1516,313"
2024-01-30T14:00:00Z,"147,323","559,53","163,577","208,549","536,93","0,05914798206278027",0,"445,551","904,164","458,613"
2024-01-30T14:15:00Z,0,"940,219","176,888","500,019",0,"0,035838926174496646",0,"580,089","617,089",37
2024-01-30T14:30:00Z,0,"2259,61","205,272","11,727","0,131","0,03155056179775281",0,"638,397","2453,287","1814,89"
2024-01-30T14:45:00Z,0,"334,116","251,985","0,628","0,06","0,030000000000000006",0,"548,534","585,534",37
2024-01-30T15:00:00Z,0,"350,366","393,659","1,199","0,023","0,03",0,"651,49","742,849","91,358"
2024-01-30T15:15:00Z,0,"2163,242","127,259","0,352","0,128","0,03",0,"572,066","2290,278","1718,211"
2024-01-30T15:30:00Z,0,"449,058","75,345","0,086","0,366","0,030000000000000006",0,"487,684","524,684",37
2024-01-30T15:45:00Z,0,"1249,685","19,768","0,025","0,398","0,03",0,"571,759","1269,827","698,068"
2024-01-30T16:00:00Z,0,"1693,506",0,0,0,"0,03",0,"408,54","1693,506","1284,966"
2024-01-30T16:15:00Z,0,"858,616","0,553","247,297","1,761","0,03",0,"576,633","613,633",37
2024-01-30T16:30:00Z,0,"3062,261",0,"334,886","0,284","0,04131221719457014",0,"1129,434","2727,659","1598,224"
2024-01-30T16:45:00Z,0,"752,64","0,068","0,002","0,234","0,04",0,"407,752","752,94","345,187"
2024-01-30T17:00:00Z,0,"529,975",0,0,0,"0,04",0,"492,975","529,975",37
2024-01-30T17:15:00Z,0,"2667,132",0,0,0,"0,04",0,"736,35","2667,132","1930,781"
2024-01-30T17:30:00Z,0,"635,676",0,0,0,"0,04",0,"598,676","635,676",37
2024-01-30T17:45:00Z,0,"2256,409",0,0,0,"0,04",0,"1938,953","2256,409","317,456"
