sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-26T23:15:00Z,0,"461,777",0,0,0,"0,04",0,"447,777","461,777",14
2024-01-26T23:30:00Z,0,"510,239",0,0,0,"0,04",0,"496,239","510,239",14
2024-01-26T23:45:00Z,0,"502,125",0,0,0,"0,04",0,"488,125","502,125",14
2024-01-27T00:00:00Z,0,"397,992",0,0,0,"0,04",0,"383,992","397,992",14
2024-01-27T00:15:00Z,0,"347,628",0,0,0,"0,04",0,"333,628","347,628",14
2024-01-27T00:30:00Z,0,"353,1",0,0,0,"0,04",0,"340,505","353,1","12,594"
2024-01-27T00:45:00Z,0,"415,518",0,0,0,"0,04",0,"407,518","415,518",8
2024-01-27T01:00:00Z,0,"417,913",0,0,0,"0,04",0,"409,913","417,913",8
2024-01-27T01:15:00Z,0,"389,744",0,0,0,"0,04",0,"381,744","389,744",8
2024-01-27T01:30:00Z,0,"345,931",0,0,0,"0,04",0,"337,931","345,931",8
2024-01-27T01:45:00Z,0,"335,954",0,0,0,"0,04",0,"327,954","335,954",8
2024-01-27T02:00:00Z,0,"412,64",0,0,0,"0,04",0,"404,64","412,64",8
2024-01-27T02:15:00Z,0,"410,599",0,0,0,"0,04",0,"402,599","410,599",8
2024-01-27T02:30:00Z,0,"414,231",0,0,0,"0,04",0,"406,231","414,231",8
2024-01-27T02:45:00Z,0,"379,723",0,0,0,"0,04",0,"371,723","379,723",8
2024-01-27T03:00:00Z,0,"339,486",0,0,0,"0,04",0,"331,486","339,486",8
2024-01-27T03:15:00Z,0,"334,855",0,0,0,"0,04",0,"326,855","334,855",8
2024-01-27T03:30:00Z,0,"1725,866",0,0,0,"0,04",0,"567,482","1725,866","1158,383"
2024-01-27T03:45:00Z,0,"2137,913",0,0,0,"0,039999999999999994",0,"468,695","2137,913","1669,218"
2024-01-27T04:00:00Z,0,"1912,088",0,0,0,"0,039999999999999994",0,"473,253","1912,088","1438,835"
2024-01-27T04:15:00Z,0,"1906,382",0,0,0,"0,03861297539149888",0,"404,089","1906,382","1502,292"
2024-01-27T04:30:00Z,0,"2018,405",0,0,0,"0,03",0,"416,44","2018,405","1601,964"
2024-01-27T04:45:00Z,0,"3261,108",0,0,0,"0,03",0,"571,832","3261,108","2689,276"
2024-01-27T05:00:00Z,0,"2450,968",0,0,0,"0,03",0,"449,112","2450,968","2001,855"
2024-01-27T05:15:00Z,0,"5343,445",0,0,0,"0,03",0,"815,219","5343,445","4528,225"
2024-01-27T05:30:00Z,0,"4460,423",0,0,0,"0,029999999999999995",0,"488,393","4460,423","3972,029"
2024-01-27T05:45:00Z,0,"3230,753",0,0,0,"0,03",0,"776,955","3230,753","2453,797"
2024-01-27T06:00:00Z,0,"4233,938",0,0,0,"0,03",0,"483,777","4233,938","3750,16"
2024-01-27T06:15:00Z,0,"2399,297",0,0,0,"0,03",0,"575,481","2399,297","1823,815"
2024-01-27T06:30:00Z,0,"3678,566",0,0,0,"0,029999999999999995",0,"683,087","3678,566","2995,478"
2024-01-27T06:45:00Z,0,"2389,597",0,0,0,"0,03",0,"631,534","2389,597","1758,062"
2024-01-27T07:00:00Z,0,"3951,035",0,0,0,"0,03",0,"814,699","3951,035","3136,335"
