sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-16T23:15:00Z,0,"417,894",0,0,0,"0,04",0,"403,894","417,894",14
2024-01-16T23:30:00Z,0,"402,188",0,0,0,"0,039999999999999994",0,"388,188","402,188","13,999"
2024-01-16T23:45:00Z,0,"340,25",0,0,0,"0,04",0,"326,25","340,25",14
2024-01-17T00:00:00Z,0,"348,383",0,0,0,"0,04",0,"334,383","348,383",14
2024-01-17T00:15:00Z,0,"417,44",0,0,0,"0,04",0,"403,44","417,44",14
2024-01-17T00:30:00Z,0,"597,548",0,0,0,"0,04",0,"583,548","597,548",14
2024-01-17T00:45:00Z,0,"436,137",0,0,0,"0,04",0,"425,184","436,137","10,953"
2024-01-17T01:00:00Z,0,"418,901",0,0,0,"0,039999999999999994",0,"410,901","418,901",8
2024-01-17T01:15:00Z,0,"459,907",0,0,0,"0,04",0,"429,75","459,907","30,156"
2024-01-17T01:30:00Z,0,"460,593",0,0,0,"0,04",0,"429,593","460,593",31
2024-01-17T01:45:00Z,0,"2447,429",0,0,0,"0,04",0,"632,651","2447,429","1814,778"
2024-01-17T02:00:00Z,0,"2741,52",0,0,0,"0,04",0,"419,919","2741,52","2321,601"
2024-01-17T02:15:00Z,0,"2954,954",0,0,0,"0,04",0,"497,305","2954,954","2457,648"
2024-01-17T02:30:00Z,0,"2537,9",0,0,0,"0,04",0,"405,151","2537,9","2132,749"
2024-01-17T02:45:00Z,0,"2489,102",0,0,0,"0,03901785714285714",0,"494,804","2489,102","1994,298"
2024-01-17T03:00:00Z,0,"2353,798",0,0,0,"0,03",0,"553,116","2353,798","1800,682"
2024-01-17T03:15:00Z,0,"4479,257",0,0,0,"0,03",0,"669,313","4479,257","3809,944"
2024-01-17T03:30:00Z,0,"2880,797",0,0,0,"0,03",0,"410,083","2880,797","2470,713"
2024-01-17T03:45:00Z,0,"2668,411",0,0,0,"0,03",0,"284,678","2668,411","2383,733"
2024-01-17T04:00:00Z,0,"659,238",0,0,0,"0,03",0,"533,272","659,238","125,966"
2024-01-17T04:15:00Z,0,"4223,998",0,0,0,"0,03",0,"713,466","4223,998","3510,531"
2024-01-17T04:30:00Z,0,"2693,432",0,0,0,"0,03",0,"343,008","2693,432","2350,424"
2024-01-17T04:45:00Z,0,"3182,186",0,0,0,"0,03",0,"514,159","3182,186","2668,026"
2024-01-17T05:00:00Z,0,"3102,315",0,0,0,"0,03",0,"483,133","3102,315","2619,181"
2024-01-17T05:15:00Z,0,"5581,675",0,0,0,"0,030000000000000006",0,"785,874","5581,675","4795,8"
2024-01-17T05:30:00Z,0,"4686,559",0,0,0,"0,03",0,"470,501","4686,559","4216,057"
2024-01-17T05:45:00Z,0,"3211,914",0,0,0,"0,03",0,"538,376","3211,914","2673,537"
2024-01-17T06:00:00Z,0,"3371,6",0,0,0,"0,03",0,"484,174","3371,6","2887,426"
2024-01-17T06:15:00Z,0,"1943,76",0,0,0,"0,03",0,"747,278","1943,76","1196,482"
2024-01-17T06:30:00Z,0,"4814,265",0,0,0,"0,03",0,"807,129","4814,265","4007,135"
2024-01-17T06:45:00Z,0,"3366,936",0,0,0,"0,029999999999999995",0,"532,782","3366,936","2834,154"
2024-01-17T07:00:00Z,0,"3791,916",0,0,0,"0,03",0,"558,726","3791,916","3233,19"
2024-01-17T07:15:00Z,0,"3350,753",0,0,0,"0,03",0,"868,905","3350,753","2481,848"
2024-01-17T07:30:00Z,0,"1589,3",0,0,0,"0,03",0,"768,421","1589,3","820,879"
2024-01-17T07:45:00Z,0,"5274,321","6,17","0,011","0,167","0,03",0,"1499,328","5280,648","3781,32"
2024-01-17T08:00:00Z,0,"3065,121","94,349","0,004","1,121","0,03",0,"528,75","3160,587","2631,837"
2024-01-17T08:15:00Z,0,"3894,745","170,169","0,018","0,819","0,03",0,"1830,346","4065,715","2235,369"
2024-01-17T08:30:00Z,0,"1564,429","247,607","0,146","0,566","0,03",0,"1507,548","1812,457","304,908"
2024-01-17T08:45:00Z,0,"293,696","313,774","0,165","0,465","0,03",0,"570,77","607,77",37
2024-01-17T09:00:00Z,0,"3549,879","288,395","0,138","0,503","0,03",0,"897,235","3838,639","2941,404"
2024-01-17T09:15:00Z,0,"1445,484","205,593","3,844","0,485","0,03",0,"751,261","1647,72","896,458"
2024-01-17T09:30:00Z,0,"3203,746","236,813","496,46",0,"0,034474272930648774",0,"2444,128","2944,099","499,971"
2024-01-17T09:45:00Z,0,"3901,304","307,456","79,829","0,306","0,041603563474387525",0,"998,431","4129,237","3130,806"
2024-01-17T10:00:00Z,0,"1430,858","357,98","0,204","0,475","0,04",0,"1029,985","1789,11","759,125"
2024-01-17T10:15:00Z,0,"2411,032","423,732","0,552","0,473","0,04",0,"1193,961","2834,685","1640,724"
2024-01-17T10:30:00Z,0,"1969,562","425,962","0,308","0,508","0,04",0,"860,45","2395,725","1535,274"
2024-01-17T10:45:00Z,0,"203,321","393,815","0,643","0,56","0,04",0,"560,054","597,054",37
2024-01-17T11:00:00Z,0,"3881,92","469,002","1,062","0,389","0,04",0,"1714,576","4350,25","2635,673"
2024-01-17T11:15:00Z,0,"2545,498","436,494","0,435","0,313","0,04",0,"1044,746","2981,871","1937,124"
2024-01-17T11:30:00Z,0,"1638,526","364,605","0,871","0,493","0,04",0,"1123,79","2002,754","878,964"
2024-01-17T11:45:00Z,0,"3078,989","291,239","0,546","0,584","0,04",0,"968,899","3370,266","2401,367"
2024-01-17T12:00:00Z,0,"480,77","176,361","0,437","0,688","0,04",0,"620,382","657,382",37
2024-01-17T12:15:00Z,0,"3659,387","121,841","0,025","0,796","0,04",0,"868,104",3782,"2913,896"
2024-01-17T12:30:00Z,0,"2754,782","100,424","0,15","0,761","0,04",0,"645,566","2855,816","2210,25"
2024-01-17T12:45:00Z,0,"2802,671","74,481","0,121","0,92","0,04",0,"1296,083","2877,951","1581,868"
2024-01-17T13:00:00Z,0,"2608,529","55,831","0,124","1,004","0,04",0,"598,949","2665,241","2066,292"
2024-01-17T13:15:00Z,0,"948,756","48,419",0,"1,093","0,04",0,"638,347","998,269","359,921"
2024-01-17T13:30:00Z,0,"4039,874","40,727",0,"1,341","0,04",0,"655,889","4081,943","3426,054"
2024-01-17T13:45:00Z,0,"2384,489","38,726",0,"1,45","0,04",0,"752,149","2424,666","1672,516"
2024-01-17T14:00:00Z,0,"2397,907","27,031",0,"0,991","0,04",0,"715,164","2425,93","1710,766"
2024-01-17T14:15:00Z,0,"3019,073",0,0,0,"0,04",0,"642,685","3019,073","2376,387"
2024-01-17T14:30:00Z,0,"3442,291",0,0,0,"0,04",0,"806,779","3442,291","2635,511"
2024-01-17T14:45:00Z,0,"3178,363",0,0,0,"0,04",0,"611,971","3178,363","2566,392"
2024-01-17T15:00:00Z,0,"667,818",0,0,0,"0,04",0,"581,208","667,818","86,61"
2024-01-17T15:15:00Z,0,"2848,717",0,0,0,"0,04",0,"851,162","2848,717","1997,555"
2024-01-17T15:30:00Z,0,"3677,798",0,0,0,"0,04",0,"1148,321","3677,798","2529,477"
2024-01-17T15:45:00Z,0,"1960,159",0,0,0,"0,04",0,"477,355","1960,159","1482,804"
2024-01-17T16:00:00Z,0,"2712,93",0,0,0,"0,04",0,"642,837","2712,93","2070,092"
2024-01-17T16:15:00Z,0,"3965,666",0,0,0,"0,04",0,"826,903","3965,666","3138,762"
2024-01-17T16:30:00Z,0,"2163,427",0,0,0,"0,03569160997732427",0,"618,153","2163,427","1545,274"
2024-01-17T16:45:00Z,0,"2842,439",0,0,0,"0,03",0,"795,781","2842,439","2046,657"
2024-01-17T17:00:00Z,0,"2596,901",0,0,0,"0,030000000000000006",0,"583,495","2596,901","2013,406"
2024-01-17T17:15:00Z,0,"1815,987",0,0,0,"0,029999999999999995",0,"571,9","1815,987","1244,087"
2024-01-17T17:30:00Z,0,"3101,306",0,0,0,"0,03",0,"778,339","3101,306","2322,966"
2024-01-17T17:45:00Z,0,"1468,568",0,0,0,"0,03",0,"684,405","1468,568","784,162"
2024-01-17T18:00:00Z,0,"3538,781",0,0,0,"0,03",0,"2134,98","3538,781","1403,8"
2024-01-17T18:15:00Z,0,"4667,629",0,0,0,"0,030000000000000006",0,"2019,998","4667,629","2647,63"
2024-01-17T18:30:00Z,0,"4736,685",0,0,0,"0,030000000000000006",0,"1154,021","4736,685","3582,664"
2024-01-17T18:45:00Z,0,"3228,973",0,0,0,"0,03",0,"678,654","3228,973","2550,319"
2024-01-17T19:00:00Z,0,"2307,817",0,0,0,"0,03",0,"610,149","2307,817","1697,667"
2024-01-17T19:15:00Z,0,"2794,37",0,0,0,"0,030000000000000006",0,"724,798","2794,37","2069,572"
2024-01-17T19:30:00Z,0,"3396,488",0,0,0,"0,03",0,"641,244","3396,488","2755,243"
2024-01-17T19:45:00Z,0,"2295,16",0,0,0,"0,03",0,"633,398","2295,16","1661,762"
2024-01-17T20:00:00Z,0,"3688,347",0,0,0,"0,03",0,"710,772","3688,347","2977,575"
2024-01-17T20:15:00Z,0,"2370,815",0,0,0,"0,03",0,"595,45","2370,815","1775,364"
2024-01-17T20:30:00Z,0,"2763,095",0,0,0,"0,03",0,"849,965","2763,095","1913,13"
2024-01-17T20:45:00Z,0,"5227,873",0,0,0,"0,03",0,"885,992","5227,873","4341,881"
