sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-05T23:15:00Z,0,"336,875",0,0,0,"0,04",0,"322,875","336,875",14
2024-01-05T23:30:00Z,0,"360,348",0,0,0,"0,04",0,"346,348","360,348",14
2024-01-05T23:45:00Z,0,"417,473",0,0,0,"0,04",0,"403,473","417,473",14
2024-01-06T00:00:00Z,0,"400,368",0,0,0,"0,04",0,"386,368","400,368",14
2024-01-06T00:15:00Z,0,"362,479",0,0,0,"0,04",0,"349,909","362,479","12,57"
2024-01-06T00:30:00Z,0,"330,49",0,0,0,"0,03910913140311804",0,"322,49","330,49",8
2024-01-06T00:45:00Z,0,"343,928",0,0,0,"0,03",0,"335,928","343,928",8
2024-01-06T01:00:00Z,0,"393,307",0,0,0,"0,03",0,"385,307","393,307",8
2024-01-06T01:15:00Z,0,"395,862",0,0,0,"0,03",0,"387,862","395,862",8
2024-01-06T01:30:00Z,0,"364,62",0,0,0,"0,03",0,"356,62","364,62",8
2024-01-06T01:45:00Z,0,"329,024",0,0,0,"0,03",0,"321,024","329,024",8
2024-01-06T02:00:00Z,0,"326,816",0,0,0,"0,03",0,"318,816","326,816",8
2024-01-06T02:15:00Z,0,"396,045",0,0,0,"0,03",0,"388,045","396,045",8
2024-01-06T02:30:00Z,0,"396,118",0,0,0,"0,03",0,"388,118","396,118",8
2024-01-06T02:45:00Z,0,"385,604",0,0,0,"0,03",0,"377,604","385,604",8
2024-01-06T03:00:00Z,0,"324,987",0,0,0,"0,03",0,"316,987","324,987",8
2024-01-06T03:15:00Z,0,"323,876",0,0,0,"0,03",0,"315,876","323,876",8
2024-01-06T03:30:00Z,0,"388,693",0,0,0,"0,03",0,"380,693","388,693",8
2024-01-06T03:45:00Z,0,"401,325",0,0,0,"0,03",0,"393,325","401,325",8
2024-01-06T04:00:00Z,0,"396,139",0,0,0,"0,03",0,"388,139","396,139",8
2024-01-06T04:15:00Z,0,"326,862",0,0,0,"0,03",0,"318,862","326,862",8
2024-01-06T04:30:00Z,0,"327,224",0,0,0,"0,03",0,"319,224","327,224",8
2024-01-06T04:45:00Z,0,"1812,114",0,0,0,"0,03",0,"450,219","1812,114","1361,895"
2024-01-06T05:00:00Z,0,"814,949",0,0,0,"0,03",0,"328,814","814,949","486,135"
2024-01-06T05:15:00Z,0,"4535,051",0,0,0,"0,03",0,"834,636","4535,051","3700,415"
2024-01-06T05:30:00Z,0,"2495,955",0,0,0,"0,03",0,"292,731","2495,955","2203,224"
2024-01-06T05:45:00Z,0,"1971,924",0,0,0,"0,03",0,"536,784","1971,924","1435,14"
2024-01-06T06:00:00Z,0,"1649,988",0,0,0,"0,03",0,"260,95","1649,988","1389,037"
2024-01-06T06:15:00Z,0,"764,245",0,0,0,"0,03",0,"468,338","764,245","295,906"
2024-01-06T06:30:00Z,0,"2318,604",0,0,0,"0,03",0,"396,346","2318,604","1922,257"
2024-01-06T06:45:00Z,0,"412,891",0,0,0,"0,03",0,"375,891","412,891",37
2024-01-06T07:00:00Z,0,"2605,51","0,003","8,948","1,738","0,03",0,"482,186","2598,304","2116,117"
2024-01-06T07:15:00Z,0,"1557,104","0,052","500,239",0,"0,034620535714285715",0,"488,641","1056,917","568,276"
2024-01-06T07:30:00Z,0,"2383,647","0,139","72,402","0,488","0,04140311804008909",0,"804,157","2311,872","1507,715"
2024-01-06T07:45:00Z,0,"2913,394",0,0,0,"0,04",0,"418,59","2913,394","2494,804"
2024-01-06T08:00:00Z,0,"1604,262",0,0,0,"0,04",0,"520,156","1604,262","1084,106"
2024-01-06T08:15:00Z,0,"2632,444",0,0,0,"0,04",0,"666,266","2632,444","1966,178"
2024-01-06T08:30:00Z,0,"415,53","33,321","0,071","0,246","0,04",0,"358,88","449,027","90,146"
2024-01-06T08:45:00Z,0,"486,71","129,794","0,379","0,169","0,04",0,"501,468","616,295","114,826"
2024-01-06T09:00:00Z,0,"2623,237","195,244","0,481","0,115","0,04",0,"453,786","2818,115","2364,328"
2024-01-06T09:15:00Z,0,"352,018","181,083","0,411","0,147","0,04",0,"495,838","532,838",37
