sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-08T23:15:00Z,0,"415,83",0,0,0,"0,04",0,"401,83","415,83",14
2024-01-08T23:30:00Z,0,"413,433",0,0,0,"0,04",0,"399,433","413,433",14
2024-01-08T23:45:00Z,0,"344,061",0,0,0,"0,04",0,"330,061","344,061",14
2024-01-09T00:00:00Z,0,"337,981",0,0,0,"0,04",0,"323,981","337,981",14
2024-01-09T00:15:00Z,0,"377,048",0,0,0,"0,04",0,"365,688","377,048","11,36"
2024-01-09T00:30:00Z,0,"402,407",0,0,0,"0,04",0,"394,407","402,407",8
2024-01-09T00:45:00Z,0,"396,004",0,0,0,"0,04",0,"388,004","396,004",8
2024-01-09T01:00:00Z,0,"345,655",0,0,0,"0,04",0,"337,655","345,655",8
2024-01-09T01:15:00Z,0,"377,213",0,0,0,"0,04",0,"346,633","377,213","30,58"
2024-01-09T01:30:00Z,0,"759,402",0,0,0,"0,04",0,"440,9","759,402","318,502"
2024-01-09T01:45:00Z,0,"3613,03",0,0,0,"0,04",0,"630,068","3613,03","2982,962"
2024-01-09T02:00:00Z,0,"2090,305",0,0,0,"0,04",0,"425,904","2090,305","1664,4"
2024-01-09T02:15:00Z,0,"3237,066",0,0,0,"0,04",0,"572,45","3237,066","2664,615"
2024-01-09T02:30:00Z,0,"2944,862",0,0,0,"0,04",0,"510,796","2944,862","2434,066"
2024-01-09T02:45:00Z,0,"3634,556",0,0,0,"0,04",0,"491,122","3634,556","3143,433"
2024-01-09T03:00:00Z,0,"2435,48",0,0,0,"0,04",0,"438,349","2435,48","1997,131"
2024-01-09T03:15:00Z,0,"2839,451",0,0,0,"0,030334075723830733",0,"508,649","2839,451","2330,802"
2024-01-09T03:30:00Z,0,"2822,931",0,0,0,"0,03",0,"412,922","2822,931","2410,008"
2024-01-09T03:45:00Z,0,"2559,003",0,0,0,"0,03",0,"391,961","2559,003","2167,042"
2024-01-09T04:00:00Z,0,"2896,173",0,0,0,"0,03",0,"474,057","2896,173","2422,115"
2024-01-09T04:15:00Z,0,"2803,157",0,0,0,"0,03",0,"469,248","2803,157","2333,908"
2024-01-09T04:30:00Z,0,"2773,748",0,0,0,"0,03",0,"460,35","2773,748","2313,398"
2024-01-09T04:45:00Z,0,"3983,836",0,0,0,"0,03",0,"578,789","3983,836","3405,046"
2024-01-09T05:00:00Z,0,"3441,537",0,0,0,"0,03",0,"440,253","3441,537","3001,284"
2024-01-09T05:15:00Z,0,"5438,449",0,0,0,"0,03",0,"765,131","5438,449","4673,317"
2024-01-09T05:30:00Z,0,"4619,13",0,0,0,"0,03",0,"822,765","4619,13","3796,364"
2024-01-09T05:45:00Z,0,"4528,366",0,0,0,"0,03",0,"901,923","4528,366","3626,442"
2024-01-09T06:00:00Z,0,"3877,845",0,0,0,"0,030000000000000006",0,"564,354","3877,845","3313,491"
2024-01-09T06:15:00Z,0,"3644,287",0,0,0,"0,03",0,"594,549","3644,287","3049,737"
2024-01-09T06:30:00Z,0,"3440,481",0,0,0,"0,03",0,"676,648","3440,481","2763,833"
2024-01-09T06:45:00Z,0,"3944,167",0,0,0,"0,03",0,"686,947","3944,167","3257,22"
2024-01-09T07:00:00Z,0,"3326,497",0,0,0,"0,03",0,"656,759","3326,497","2669,737"
2024-01-09T07:15:00Z,0,"3781,58",0,0,0,"0,03",0,"725,564","3781,58","3056,015"
2024-01-09T07:30:00Z,0,"3428,141",0,0,0,"0,03",0,"579,116","3428,141","2849,024"
2024-01-09T07:45:00Z,0,"3597,446","70,123","0,021","0,604","0,03",0,"605,462","3668,152","3062,69"
2024-01-09T08:00:00Z,0,"3026,777","723,311","0,806","0,157","0,03",0,"695,394","3749,439","3054,044"
2024-01-09T08:15:00Z,"117,729","124,915","1705,873","982,027",0,"0,04538975501113586",0,"480,835","731,031","250,195"
2024-01-09T08:30:00Z,0,"961,227","2660,175","54,582",0,"0,06999999999999999",0,"871,05","3566,82","2695,77"
2024-01-09T08:45:00Z,"217,358","79,806","3387,881","583,254","6,68","0,08262331838565022",0,"716,919","2673,755","1956,835"
2024-01-09T09:00:00Z,"47,666","25,475","4036,517","606,684","32,027","0,10504464285714285",0,"724,68","3439,669","2714,988"
2024-01-09T09:15:00Z,"54,647","67,608","4600,744","853,201","34,708","0,13515695067264574",0,"1252,987","3795,212","2542,224"
2024-01-09T09:30:00Z,"47,306","7,63","5060,855","2917,648",0,"0,2105803571428571",0,"763,845","2103,531","1339,685"
2024-01-09T09:45:00Z,"23,423","127,241","5476,091","3104,731","211,142","0,3338975501113585",0,"1145,286","2686,319","1541,033"
2024-01-09T10:00:00Z,"94,776","4,112","5844,647","3472,206","104,827","0,3972767857142857",0,"790,679","2386,604","1595,924"
2024-01-09T10:15:00Z,"9,412","4,841","6159,201","5528,23",0,"0,5534966592427617",0,"589,4","626,4",37
2024-01-09T10:30:00Z,"41,277","85,257","6478,246","2800,065",0,"0,6934298440979956",0,"901,447","3722,16","2820,713"
2024-01-09T10:45:00Z,"41,999","5,458","6689,952","4232,991",0,"0,7930734966592428",0,"537,503","2420,42","1882,917"
2024-01-09T11:00:00Z,"1710,788","15,154","6881,957","3825,587",0,"0,9326726057906458",0,"538,524","1360,736","822,211"
2024-01-09T11:15:00Z,"2826,334","91,666","7042,547","1743,784",0,"0,9931278538812786",0,"622,718","2564,094","1941,375"
2024-01-09T11:30:00Z,"6393,787",0,"7135,523","10,665",0,"0,9999999999999999",0,"694,07","731,07",37
2024-01-09T11:45:00Z,"5850,16",0,"7171,362","10,745",0,1,0,"693,207","1310,456","617,248"
2024-01-09T12:00:00Z,"3906,238",0,"7135,173","10,117",0,1,0,"976,378","3218,816","2242,437"
2024-01-09T12:15:00Z,"4061,366",0,"7125,994","10,014",0,1,0,"1564,375","3054,613","1490,238"
2024-01-09T12:30:00Z,"4798,495",0,"7026,818","14,947",0,"0,9867857142857142",0,"713,522","2213,374","1499,852"
2024-01-09T12:45:00Z,"5641,672",0,"6790,151","29,616",0,"0,9799999999999999",0,"628,535","1118,861","490,326"
2024-01-09T13:00:00Z,"4859,376",0,"6561,575","40,893","0,001","0,9894196428571428",0,"854,69","1661,306","806,615"
2024-01-09T13:15:00Z,"2588,161","0,279","6263,13","10,031","0,715","0,99",0,"1254,671","3665,932","2411,261"
2024-01-09T13:30:00Z,"3543,618",0,"5928,038","21,715",0,"0,99",0,"685,559","2362,704","1677,144"
2024-01-09T13:45:00Z,"2579,824","11,167","5562,712","16,386","10,054","0,9816742081447964",0,"1453,304","2987,724","1534,419"
2024-01-09T14:00:00Z,"4037,643",0,"5153,989","27,065","0,235","0,986391982182628",0,"709,235","1089,515","380,28"
2024-01-09T14:15:00Z,"3706,994",0,"4658,022","14,383",0,"0,9829398663697104",0,"688,166","936,644","248,477"
2024-01-09T14:30:00Z,"1022,869",0,"4125,292","9,32",0,"0,98",0,"651,471","3093,102","2441,631"
2024-01-09T14:45:00Z,"1246,117","5,983","3460,196","8,237","13,231","0,98",0,"678,203","2225,057","1546,853"
2024-01-09T15:00:00Z,"2091,107",0,"2741,202","4,395",0,"0,98",0,"571,182","645,699","74,517"
2024-01-09T15:15:00Z,"868,314","34,945","1972,601","2,259","397,21","0,9792204899777283",0,"715,568","1534,183","818,615"
2024-01-09T15:30:00Z,"19,901","13,694","1198,234",0,"1599,811","0,940447427293065",0,"592,27","2791,839","2199,568"
2024-01-09T15:45:00Z,"31,9","22,528","239,908",0,"1415,516","0,8888789237668162",0,"477,226","1646,053","1168,826"
2024-01-09T16:00:00Z,"10,128","10,123","30,46",0,"646,975","0,8580623608017817",0,"640,43","677,43",37
2024-01-09T16:15:00Z,"9,805","65,517","21,004",0,"3110,836","0,8089086859688196",0,"973,225","3187,553","2214,328"
2024-01-09T16:30:00Z,"85,778","69,922","3,993",0,"3542,778","0,6806696428571428",0,"836,768","3530,916","2694,147"
2024-01-09T16:45:00Z,"71,893","26,225","0,611",0,"1845,302","0,5865470852017937",0,"548,222","1800,244","1252,022"
2024-01-09T17:00:00Z,"9,263","8,587","0,218",0,"596,593","0,5541648106904231",0,"559,135","596,135",37
2024-01-09T17:15:00Z,"48,836","106,355","4,34",0,"3789,358","0,4916629213483147",0,"997,337","3851,217","2853,88"
2024-01-09T17:30:00Z,"74,537","22,644",0,0,"3303,336","0,38836956521739135",0,"777,934","3251,443","2473,508"
2024-01-09T17:45:00Z,"50,698","55,69","2,552",0,"2539,619","0,27330909090909095",0,"1020,119","2547,162","1527,043"
2024-01-09T18:00:00Z,"52,293","76,439","5,301",0,"3732,314","0,18968819599109132",0,"1371,7","3761,762","2390,062"
2024-01-09T18:15:00Z,"37,916","813,503","2,389","0,332","1826,74","0,07111358574610245",0,"974,578","2604,385","1629,806"
