sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-19T23:15:00Z,0,"349,138",0,0,0,"0,04",0,"335,138","349,138",14
2024-01-19T23:30:00Z,0,"407,028",0,0,0,"0,04",0,"393,028","407,028","13,999"
2024-01-19T23:45:00Z,0,"411,6",0,0,0,"0,04",0,"397,6","411,6",14
2024-01-20T00:00:00Z,0,"414,127",0,0,0,"0,04",0,"400,127","414,127",14
2024-01-20T00:15:00Z,0,"350,703",0,0,0,"0,04",0,"336,703","350,703",14
2024-01-20T00:30:00Z,0,"328,92",0,0,0,"0,04",0,"317,131","328,92","11,788"
2024-01-20T00:45:00Z,0,"379,441",0,0,0,"0,04",0,"371,441","379,441",8
2024-01-20T01:00:00Z,0,"407,896",0,0,0,"0,04",0,"399,896","407,896","7,999"
2024-01-20T01:15:00Z,0,"458,953",0,0,0,"0,04",0,"428,5","458,953","30,452"
2024-01-20T01:30:00Z,0,"391,69",0,0,0,"0,04",0,"360,69","391,69",31
2024-01-20T01:45:00Z,0,"3234,336",0,0,0,"0,04",0,"653,63","3234,336","2580,705"
2024-01-20T02:00:00Z,0,"2143,963",0,0,0,"0,04",0,"382,806","2143,963","1761,156"
2024-01-20T02:15:00Z,0,"3242,395",0,0,0,"0,04",0,"604,305","3242,395","2638,09"
2024-01-20T02:30:00Z,0,"2589,124",0,0,0,"0,04",0,"426,154","2589,124","2162,969"
2024-01-20T02:45:00Z,0,"2528,453",0,0,0,"0,04",0,"444,381","2528,453","2084,072"
2024-01-20T03:00:00Z,0,"2662,996",0,0,0,"0,04",0,"407,132","2662,996","2255,863"
2024-01-20T03:15:00Z,0,"2599,627",0,0,0,"0,04",0,"438,869","2599,627","2160,758"
2024-01-20T03:30:00Z,0,"2799,326",0,0,0,"0,034627539503386",0,"495,604","2799,326","2303,721"
2024-01-20T03:45:00Z,0,"2994,34",0,0,0,"0,03",0,"505,526","2994,34","2488,814"
2024-01-20T04:00:00Z,0,"2995,877",0,0,0,"0,03",0,"456,425","2995,877","2539,452"
2024-01-20T04:15:00Z,0,"2829,356",0,0,0,"0,03",0,"419,425","2829,356","2409,93"
2024-01-20T04:30:00Z,0,"2872,767",0,0,0,"0,03",0,"419,387","2872,767","2453,38"
2024-01-20T04:45:00Z,0,"4395,71",0,0,0,"0,030000000000000006",0,"708,021","4395,71","3687,688"
2024-01-20T05:00:00Z,0,"3672,945",0,0,0,"0,03",0,"510,458","3672,945","3162,487"
2024-01-20T05:15:00Z,0,"5430,938",0,0,0,"0,03",0,"653,531","5430,938","4777,406"
2024-01-20T05:30:00Z,0,"5795,407",0,0,0,"0,029999999999999995",0,"651,208","5795,407","5144,198"
2024-01-20T05:45:00Z,0,"3126,531",0,0,0,"0,03",0,"437,89","3126,531","2688,64"
2024-01-20T06:00:00Z,0,"5091,327",0,0,0,"0,03",0,"876,595","5091,327","4214,732"
2024-01-20T06:15:00Z,0,"4586,09",0,0,0,"0,03",0,"725,949","4586,09","3860,141"
2024-01-20T06:30:00Z,0,4904,0,0,0,"0,03",0,"734,829",4904,"4169,17"
2024-01-20T06:45:00Z,0,"3548,908",0,0,0,"0,03",0,"719,353","3548,908","2829,554"
2024-01-20T07:00:00Z,0,"3997,805",0,0,0,"0,03",0,"743,578","3997,805","3254,227"
