sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2023-12-31T23:15:00Z,0,"444,993",0,0,0,"0,04",0,"430,993","444,993",14
2023-12-31T23:30:00Z,0,"457,508",0,0,0,"0,04",0,"443,508","457,508",14
2023-12-31T23:45:00Z,0,"451,916",0,0,0,"0,04",0,"437,916","451,916",14
2024-01-01T00:00:00Z,0,"450,26",0,0,0,"0,04",0,"436,26","450,26",14
2024-01-01T00:15:00Z,0,"442,39",0,0,0,"0,04",0,"428,39","442,39",14
2024-01-01T00:30:00Z,0,"434,694",0,0,0,"0,04",0,"424,801","434,694","9,893"
2024-01-01T00:45:00Z,0,"359,415",0,0,0,"0,04",0,"351,415","359,415",8
2024-01-01T01:00:00Z,0,"365,72",0,0,0,"0,04",0,"357,72","365,72",8
2024-01-01T01:15:00Z,0,"413,37",0,0,0,"0,04",0,"405,37","413,37",8
2024-01-01T01:30:00Z,0,"442,397",0,0,0,"0,04",0,"434,397","442,397",8
2024-01-01T01:45:00Z,0,"438,591",0,0,0,"0,04",0,"430,591","438,591",8
2024-01-01T02:00:00Z,0,"412,216",0,0,0,"0,04",0,"404,216","412,216",8
2024-01-01T02:15:00Z,0,"370,135",0,0,0,"0,04",0,"362,135","370,135",8
2024-01-01T02:30:00Z,0,"368,576",0,0,0,"0,039999999999999994",0,"360,576","368,576",8
2024-01-01T02:45:00Z,0,"426,917",0,0,0,"0,03349665924276169",0,"418,917","426,917",8
2024-01-01T03:00:00Z,0,"437,859",0,0,0,"0,03",0,"429,859","437,859",8
2024-01-01T03:15:00Z,0,"8396,172",0,0,0,"0,03",0,"4626,55","8396,172","3769,621"
2024-01-01T03:30:00Z,0,"5986,63",0,0,0,"0,03",0,"3792,285","5986,63","2194,344"
2024-01-01T03:45:00Z,0,"5421,326",0,0,0,"0,03",0,"5384,326","5421,326",37
2024-01-01T04:00:00Z,0,"6164,053",0,0,0,"0,03",0,"6127,053","6164,053",37
2024-01-01T04:15:00Z,0,"6037,455",0,0,0,"0,03",0,"6000,455","6037,455",37
2024-01-01T04:30:00Z,0,"3685,406",0,0,0,"0,03",0,"3648,406","3685,406",37
2024-01-01T04:45:00Z,0,"1812,418",0,0,0,"0,03",0,"1775,418","1812,418",37
2024-01-01T05:00:00Z,0,"1498,503",0,0,0,"0,03",0,"1461,503","1498,503",37
2024-01-01T05:15:00Z,0,"1561,607",0,0,0,"0,03",0,"483,302","1561,607","1078,304"
2024-01-01T05:30:00Z,0,"1627,084",0,0,0,"0,03",0,"388,787","1627,084","1238,296"
2024-01-01T05:45:00Z,0,"436,82",0,0,0,"0,03",0,"399,82","436,82",37
2024-01-01T06:00:00Z,0,"1811,547",0,0,0,"0,03",0,"541,334","1811,547","1270,213"
2024-01-01T06:15:00Z,0,"2183,5",0,0,0,"0,030000000000000006",0,"450,743","2183,5","1732,756"
2024-01-01T06:30:00Z,0,"1825,046",0,0,0,"0,03",0,"802,062","1825,046","1022,984"
