sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-04T23:15:00Z,0,"409,535",0,0,0,"0,04",0,"395,535","409,535",14
2024-01-04T23:30:00Z,0,"406,383",0,0,0,"0,04",0,"392,383","406,383",14
2024-01-04T23:45:00Z,0,"419,755",0,0,0,"0,04",0,"405,755","419,755",14
2024-01-05T00:00:00Z,0,"354,169",0,0,0,"0,04",0,"340,169","354,169",14
2024-01-05T00:15:00Z,0,"332,32",0,0,0,"0,04",0,"318,32","332,32",14
2024-01-05T00:30:00Z,0,"329,854",0,0,0,"0,04",0,"319,934","329,854","9,92"
2024-01-05T00:45:00Z,0,"467,742",0,0,0,"0,03293986636971046",0,"459,742","467,742",8
2024-01-05T01:00:00Z,0,"546,26",0,0,0,"0,03",0,"538,26","546,26",8
2024-01-05T01:15:00Z,0,"393,455",0,0,0,"0,03",0,"385,455","393,455",8
2024-01-05T01:30:00Z,0,"412,451",0,0,0,"0,03",0,"404,451","412,451",8
2024-01-05T01:45:00Z,0,"407,429",0,0,0,"0,03",0,"399,429","407,429",8
2024-01-05T02:00:00Z,0,"413,467",0,0,0,"0,03",0,"405,467","413,467",8
2024-01-05T02:15:00Z,0,"412,4",0,0,0,"0,03",0,"404,4","412,4",8
2024-01-05T02:30:00Z,0,"405,192",0,0,0,"0,03",0,"397,192","405,192",8
2024-01-05T02:45:00Z,0,"411,428",0,0,0,"0,03",0,"403,428","411,428",8
2024-01-05T03:00:00Z,0,"351,817",0,0,0,"0,03",0,"343,817","351,817",8
2024-01-05T03:15:00Z,0,"329,763",0,0,0,"0,03",0,"321,763","329,763",8
2024-01-05T03:30:00Z,0,"326,505",0,0,0,"0,03",0,"318,505","326,505",8
2024-01-05T03:45:00Z,0,"412,189",0,0,0,"0,03",0,"404,189","412,189",8
2024-01-05T04:00:00Z,0,"408,333",0,0,0,"0,03",0,"400,333","408,333",8
2024-01-05T04:15:00Z,0,"413,179",0,0,0,"0,03",0,"405,179","413,179",8
2024-01-05T04:30:00Z,0,"366,653",0,0,0,"0,03",0,"358,653","366,653",8
2024-01-05T04:45:00Z,0,"1796,467",0,0,0,"0,03",0,"416,016","1796,467","1380,451"
2024-01-05T05:00:00Z,0,"626,443",0,0,0,"0,03",0,"338,083","626,443","288,36"
2024-01-05T05:15:00Z,0,"3985,146",0,0,0,"0,03",0,"744,509","3985,146","3240,636"
2024-01-05T05:30:00Z,0,"2908,542",0,0,0,"0,03",0,"311,386","2908,542","2597,155"
2024-01-05T05:45:00Z,0,"1519,839",0,0,0,"0,03",0,"547,565","1519,839","972,273"
2024-01-05T06:00:00Z,0,"2602,964",0,0,0,"0,03",0,"553,691","2602,964","2049,273"
2024-01-05T06:15:00Z,0,"606,4",0,0,0,"0,03",0,"567,688","606,4","38,711"
2024-01-05T06:30:00Z,0,"3497,39",0,0,0,"0,03",0,"695,554","3497,39","2801,835"
2024-01-05T06:45:00Z,0,"1453,053",0,0,0,"0,03",0,"390,416","1453,053","1062,636"
2024-01-05T07:00:00Z,0,"1608,03",0,0,0,"0,03",0,"716,332","1608,03","891,697"
2024-01-05T07:15:00Z,0,"2645,728",0,"354,087","2,396","0,03153674832962138",0,"498,853","2294,037","1795,184"
2024-01-05T07:30:00Z,0,"738,991","0,731","225,489","0,564","0,04111358574610245",0,"477,797","514,797",37
2024-01-05T07:45:00Z,0,"3328,512","0,37","0,001","0,087","0,04",0,"619,703","3328,968","2709,264"
2024-01-05T08:00:00Z,0,"1852,366","62,688","0,01","0,798","0,04",0,"396,278","1915,842","1519,564"
2024-01-05T08:15:00Z,0,"1089,702","176,384","0,065","0,65","0,04",0,"573,065","1266,671","693,606"
2024-01-05T08:30:00Z,"21,75","1629,088","380,695","41,458","0,442","0,04",0,"469,35","1947,017","1477,666"
2024-01-05T08:45:00Z,"196,625","150,318","964,655","409,428","0,073","0,050668151447661465",0,"471,993","508,993",37
2024-01-05T09:00:00Z,"153,13","1046,533","1718,101","329,808","0,046","0,06746102449888641",0,"670,342","2281,742","1611,4"
2024-01-05T09:15:00Z,"263,911","313,407","1342,679","549,579","0,067","0,07817371937639198",0,"306,858","842,663","535,804"
2024-01-05T09:30:00Z,"176,031","61,532","2949,034","2422,079",0,"0,10697104677060133",0,"375,456","412,456",37
2024-01-05T09:45:00Z,"511,308","467,262","4537,973","1984,158","203,667","0,19642857142857142",0,"440,059","2713,437","2273,377"
2024-01-05T10:00:00Z,"324,923","437,543","3793,041","3348,083",0,"0,2856347438752784",0,"520,576","557,576",37
2024-01-05T10:15:00Z,"13,738","55,795","1048,754","505,32","226,477","0,3374610244988864",0,"559,348","811,969","252,62"
2024-01-05T10:30:00Z,"128,81","119,008","732,31","76,789","1967,962","0,2917123287671233",0,"690,142","2613,681","1923,538"
2024-01-05T10:45:00Z,"39,984","23,311","703,068","207,881","26,958","0,2780133928571428",0,"468,472","505,472",37
2024-01-05T11:00:00Z,"5,058","62,65","453,89","43,132","1212,944","0,2724053452115813",0,"608,53","1681,294","1072,764"
2024-01-05T11:15:00Z,"92,118","29,306","370,951","5,547","1328,949","0,20625000000000002",0,"472,958","1631,54","1158,582"
2024-01-05T11:30:00Z,"10,708","14,3","529,934","28,381","27,262","0,19498886414253896",0,"495,407","532,407",37
2024-01-05T11:45:00Z,"50,631","164,224","684,594","55,929","2267,637","0,17489977728285078",0,"974,361","3009,895","2035,533"
2024-01-05T12:00:00Z,"23,183","466,639","331,111","0,543","1974,624","0,0756152125279642",0,"2487,902","2748,649","260,747"
2024-01-05T12:15:00Z,"5,651","178,556","383,895","0,823","0,767","0,05",0,"518,056","556,743","38,687"
2024-01-05T12:30:00Z,0,"2865,927","422,683","1,171","15,455","0,05",0,"1026,834","3302,894","2276,06"
2024-01-05T12:45:00Z,"4,129","67,815","506,032","16,263","0,382","0,05",0,"516,837","553,837",37
2024-01-05T13:00:00Z,"3,642","768,415","466,096","33,8","7,794","0,05",0,"546,131","1204,861","658,729"
2024-01-05T13:15:00Z,0,"1658,488","328,442","0,683","1,729","0,05",0,"431,368","1987,976","1556,608"
2024-01-05T13:30:00Z,0,"326,208","161,65","0,531","1,941","0,05",0,"452,269","489,269",37
2024-01-05T13:45:00Z,0,"2346,912","66,694","0,11","5,168","0,05",0,"861,543","2418,665","1557,122"
2024-01-05T14:00:00Z,0,"1063,533","93,956","0,198","3,085","0,05",0,"419,043","1160,377","741,333"
2024-01-05T14:15:00Z,0,"378,761","116,378","0,176","1,596","0,05",0,"459,56","496,56",37
2024-01-05T14:30:00Z,0,"3010,944","273,569","0,375","1,605","0,05",0,"1137,606","3285,744","2148,138"
2024-01-05T14:45:00Z,"6,372","316,571","404,512","47,568","0,269","0,05",0,"512,074","667,412","155,337"
2024-01-05T15:00:00Z,0,"725,53","89,758","0,614","3,378","0,05",0,"636,378","818,052","181,673"
2024-01-05T15:15:00Z,0,"2518,394","107,284","0,166","4,773","0,05",0,"558,815","2630,286","2071,471"
2024-01-05T15:30:00Z,"0,631","356,393","231,126","0,789","0,468","0,05",0,"549,567","586,567",37
2024-01-05T15:45:00Z,0,"1784,72","20,317","0,26","4,386","0,05",0,"753,769","1809,163","1055,393"
2024-01-05T16:00:00Z,0,"1853,913","1,031","0,003","6,21","0,05",0,"587,097","1861,151","1274,053"
2024-01-05T16:15:00Z,0,"629,575",0,"0,119","1,158","0,05",0,"593,614","630,614",37
2024-01-05T16:30:00Z,0,"2633,571",0,"0,011","23,909","0,05",0,"628,483","2657,469","2028,986"
2024-01-05T16:45:00Z,0,"1004,354",0,"0,011","2,544","0,05",0,"648,981","1006,887","357,906"
2024-01-05T17:00:00Z,0,"805,131",0,0,0,"0,05",0,"766,542","805,131","38,588"
2024-01-05T17:15:00Z,0,"3363,783",0,0,0,"0,05",0,"978,73","3363,783","2385,053"
2024-01-05T17:30:00Z,0,"742,966",0,0,0,"0,0409375",0,"705,966","742,966",37
2024-01-05T17:45:00Z,0,"1514,871",0,0,0,"0,04",0,"820,258","1514,871","694,613"
2024-01-05T18:00:00Z,0,"2771,143",0,0,0,"0,04",0,"1085,818","2771,143","1685,324"
2024-01-05T18:15:00Z,0,"660,627",0,0,0,"0,04",0,"623,627","660,627",37
2024-01-05T18:30:00Z,0,"2762,357",0,0,0,"0,04",0,"737,281","2762,357","2025,075"
2024-01-05T18:45:00Z,0,"889,029",0,0,0,"0,04",0,"526,952","889,029","362,076"
2024-01-05T19:00:00Z,0,"616,633",0,0,0,"0,04",0,"577,82","616,633","38,812"
2024-01-05T19:15:00Z,0,"3756,084",0,0,0,"0,04",0,"733,221","3756,084","3022,863"
2024-01-05T19:30:00Z,0,"1025,867",0,0,0,"0,04",0,"490,78","1025,867","535,086"
2024-01-05T19:45:00Z,0,"1749,038",0,0,0,"0,04",0,"822,882","1749,038","926,156"
2024-01-05T20:00:00Z,0,"4274,452",0,0,0,"0,04",0,"1820,812","4274,452","2453,64"
2024-01-05T20:15:00Z,0,"2592,623",0,0,0,"0,04",0,"1833,425","2592,623","759,197"
2024-01-05T20:30:00Z,0,"2843,062",0,0,0,"0,04",0,"678,716","2843,062","2164,346"
2024-01-05T20:45:00Z,0,"2713,369",0,0,0,"0,04",0,"2427,293","2713,369","286,075"
2024-01-05T21:00:00Z,0,"1552,361",0,0,0,"0,04",0,"782,512","1552,361","769,848"
