sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
2024-01-28T23:15:00Z,0,"430,733","0,02","0,553","1,334","0,05",0,"417,534","431,534",14
2024-01-28T23:30:00Z,0,"409,118",0,"0,906","2,474","0,05",0,"396,686","410,686",14
2024-01-28T23:45:00Z,0,"348,625","0,095","0,645","1,537","0,05",0,"335,613","349,613",14
2024-01-29T00:00:00Z,0,"367,284",0,"0,595","2,502","0,05",0,"355,19","369,19",14
2024-01-29T00:15:00Z,0,"414,331","0,035","0,568","1,039","0,05000000000000001",0,"400,837","414,837",14
2024-01-29T00:30:00Z,0,"419,223",0,"0,672","1,654","0,05",0,"408,062","420,205","12,142"
2024-01-29T00:45:00Z,0,"368,703",0,"0,307","1,609","0,05",0,"362,005","370,005",8
2024-01-29T01:00:00Z,0,"336,038","0,024","0,334","2,704","0,05",0,"330,433","338,433",8
2024-01-29T01:15:00Z,0,"358,341","0,005","0,79","2,497","0,05",0,"352,054","360,054",8
2024-01-29T01:30:00Z,0,"419,906","1,006","0,422","2,576","0,05",0,"415,067","423,067",8
2024-01-29T01:45:00Z,0,"417,145","0,138","0,006","4,124","0,05",0,"413,402","421,402",8
2024-01-29T02:00:00Z,0,"345,858","0,044",0,"0,385","0,05000000000000001",0,"338,288","346,288",8
2024-01-29T02:15:00Z,0,"326,544",0,0,0,"0,05",0,"318,544","326,544",8
2024-01-29T02:30:00Z,0,"366,103",0,0,0,"0,04373873873873874",0,"358,103","366,103",8
2024-01-29T02:45:00Z,0,"405,15",0,0,0,"0,04",0,"397,15","405,15",8
2024-01-29T03:00:00Z,0,"372,568",0,0,0,"0,04",0,"364,568","372,568",8
2024-01-29T03:15:00Z,0,"7817,279",0,0,0,"0,04",0,"4389,748","7817,279","3427,531"
2024-01-29T03:30:00Z,0,"4344,805",0,0,0,"0,04",0,"3159,949","4344,805","1184,856"
2024-01-29T03:45:00Z,0,"5923,348",0,0,0,"0,04",0,"5886,348","5923,348",37
2024-01-29T04:00:00Z,0,"6015,432",0,0,0,"0,039999999999999994",0,"5978,432","6015,432",37
2024-01-29T04:15:00Z,0,"5646,909",0,0,0,"0,04",0,"5609,909","5646,909",37
2024-01-29T04:30:00Z,0,"3123,578",0,0,0,"0,04",0,"3086,578","3123,578",37
2024-01-29T04:45:00Z,0,"1591,319",0,0,0,"0,04",0,"1554,319","1591,319",37
2024-01-29T05:00:00Z,0,"1128,214",0,0,0,"0,04",0,"1091,281","1128,214","36,932"
2024-01-29T05:15:00Z,0,"1590,155",0,0,0,"0,039999999999999994",0,"420,265","1590,155","1169,889"
2024-01-29T05:30:00Z,0,"1546,209",0,0,0,"0,04",0,"270,872","1546,209","1275,337"
2024-01-29T05:45:00Z,0,"435,18",0,0,0,"0,04",0,"398,18","435,18",37
2024-01-29T06:00:00Z,0,"2046,678",0,0,0,"0,04",0,"714,113","2046,678","1332,565"
2024-01-29T06:15:00Z,0,"2281,679",0,0,0,"0,04",0,"482,856","2281,679","1798,823"
2024-01-29T06:30:00Z,0,"1925,763",0,0,0,"0,04",0,"474,222","1925,763","1451,54"
2024-01-29T06:45:00Z,0,"480,111",0,0,0,"0,04",0,"443,111","480,111",37
2024-01-29T07:00:00Z,0,"1474,755",0,0,0,"0,04",0,"614,045","1474,755","860,71"
2024-01-29T07:15:00Z,0,"2556,081",0,0,0,"0,04",0,"499,292","2556,081","2056,788"
2024-01-29T07:30:00Z,0,"1889,903","87,67","0,417","0,058","0,04",0,"451,498","1977,214","1525,715"
2024-01-29T07:45:00Z,0,"257,842","240,673","0,997","0,016","0,04",0,"417,25","497,535","80,284"
2024-01-29T08:00:00Z,"5,868","768,876","576,213","20,864","0,001","0,04",0,"557,465","1318,358","760,892"
2024-01-29T08:15:00Z,"16,909","516,471","1217,906","428,583","0,009","0,04321428571428571",0,"480,965","1288,894","807,928"
2024-01-29T08:30:00Z,"199,073","517,815","2486,251","540,717",0,"0,07723744292237443",0,"691,736","2264,276","1572,539"
2024-01-29T08:45:00Z,"23,444","4,681","3091,637","2530,481",0,"0,14519630484988452",0,"505,393","542,393",37
2024-01-29T09:00:00Z,"14,408","31,68","3398,094","2899,918",0,"0,28226244343891405",0,"478,447","515,447",37
2024-01-29T09:15:00Z,"68,974","78,538","3583,329","1091,917","71,628","0,3798853211009175",0,"714,884","2572,605","1857,72"
2024-01-29T09:30:00Z,"38,037","14,269","4446,173","3594,171",0,"0,4675750577367206",0,"439,643","828,233","388,59"
2024-01-29T09:45:00Z,"23,414","26,838","4430,084","3780,037",0,"0,6204063205417607",0,"616,47","653,47",37
2024-01-29T10:00:00Z,"92,773","99,715","4010,254","1514,647","134,235","0,712085201793722",0,"612,378","2636,784","2024,406"
2024-01-29T10:15:00Z,"40,705","54,542","2840,325","2199,068",0,"0,7632286995515695",0,"618,094","655,094",37
2024-01-29T10:30:00Z,"81,638","57,079","5043,744","4429,039",0,"0,8616891891891892",0,"550,92","590,145","39,224"
2024-01-29T10:45:00Z,"102,233","60,232","6588,383","3742,15",0,"0,9746067415730337",0,"665,811","2804,23","2138,418"
2024-01-29T11:00:00Z,"2279,863","5,309","5652,58","2557,976","0,066","0,9914545454545455",0,"783,117","820,117",37
2024-01-29T11:15:00Z,"4176,387",0,"5495,739","8,203",0,1,0,"1274,149","1311,149",37
2024-01-29T11:30:00Z,"6160,819",0,"6904,233","10,912",0,1,0,"695,501","732,501",37
2024-01-29T11:45:00Z,"5460,419",0,"6195,757","9,242",0,1,0,"689,095","726,095",37
2024-01-29T12:00:00Z,"3391,668",0,"5868,503","8,442",0,1,0,"1464,575","2468,392","1003,817"
2024-01-29T12:15:00Z,"5879,517",0,"6936,724","15,91",0,"0,9980089485458613",0,"626,228","1041,296","415,067"
2024-01-29T12:30:00Z,"5614,08",0,"6327,956","22,858",0,"0,99",0,"654,018","691,018",37
2024-01-29T12:45:00Z,"4517,786",0,"5188,684","23,514","0,026","0,9900000000000002",0,"610,409","647,409",37
2024-01-29T13:00:00Z,"3954,388",0,"4552,201","20,378",0,"0,9900000000000002",0,"540,434","577,434",37
2024-01-29T13:15:00Z,"2137,281",0,"2726,382","9,795","0,001","0,9800896860986547",0,"542,307","579,307",37
2024-01-29T13:30:00Z,"3502,013",0,"4302,514","9,625",0,"0,98",0,"753,875","790,875",37
2024-01-29T13:45:00Z,"2510,14",0,"3846,873","20,332",0,"0,98",0,"717,078","1316,401","599,322"
2024-01-29T14:00:00Z,"798,959",0,"2259,856","3,281",0,"0,98",0,"579,437","1457,617","878,179"
2024-01-29T14:15:00Z,"824,413",0,"1365,42","6,627","0,363","0,9799999999999999",0,"497,742","534,742",37
2024-01-29T14:30:00Z,"533,844",0,"1033,379","2,394","0,076","0,98",0,"460,217","497,217",37
2024-01-29T14:45:00Z,"274,273","37,836","821,439","1,257","78,459","0,98",0,"625,205","662,205",37
2024-01-29T15:00:00Z,"124,723","35,546","705,401","0,482","46,744","0,98",0,"625,485","662,485",37
2024-01-29T15:15:00Z,"9,619","40,708","616,947","0,263","795,276","0,9761238532110091",0,"705,389","1443,049","737,659"
2024-01-29T15:30:00Z,"66,497","13,484","396,264",0,"1142,727","0,9246744186046512",0,"545,666","1485,978","940,311"
2024-01-29T15:45:00Z,"6,117","8,05","192,86",0,"351,557","0,9059999999999999",0,"509,35","546,35",37
2024-01-29T16:00:00Z,"8,4","55,195","109,483",0,"781,003","0,8851756440281031",0,"612,368","937,281","324,913"
2024-01-29T16:15:00Z,"68,985","36,935","53,184",0,"1977,459","0,8197674418604652",0,"545,754","1998,595","1452,841"
2024-01-29T16:30:00Z,"7,724","8,738",0,0,"706,26","0,7893665158371042",0,"670,274","707,274",37
2024-01-29T16:45:00Z,"19,546","48,988","0,851",0,"1225,932","0,7662045454545454",0,"714,201","1256,226","542,025"
2024-01-29T17:00:00Z,"83,217","43,144","1,634",0,"1742,744","0,6954853273137697",0,"428,118","1704,305","1276,187"
2024-01-29T17:15:00Z,"9,732","22,535","1,503",0,"1247,764","0,6595067264573992",0,"1225,071","1262,071",37
2024-01-29T17:30:00Z,"9,892","53,949","2,322",0,"2177,561","0,6111011235955057",0,"1314,644","2223,941","909,297"
2024-01-29T17:45:00Z,"86,63","22,977","3,656",0,"1733,347","0,5229082774049217",0,"719,056","1673,351","954,295"
2024-01-29T18:00:00Z,"28,227","35,482","0,321",0,"856,047","0,489105504587156",0,"826,623","863,623",37
2024-01-29T18:15:00Z,"100,86","132,392","4,529",0,"3698,225","0,4241534988713318",0,"1947,465","3734,286","1786,821"
2024-01-29T18:30:00Z,"54,829","4,972",0,0,"818,794","0,3361625282167043",0,"556,645","768,938","212,293"
2024-01-29T18:45:00Z,"1,859","3,107",0,0,"595,241","0,31446952595936795",0,"559,489","596,489",37
2024-01-29T19:00:00Z,"86,985","67,319",0,0,"2550,076","0,2556433408577878",0,"593,332","2530,411","1937,079"
