time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2016-01-01 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.55,3.75,0
2016-01-01 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.7,3.65,0
2016-01-01 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.84,3.54,0
2016-01-01 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.99,3.43,0
2016-01-01 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.82,3.09,0
2016-01-01 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.65,2.74,0
2016-01-01 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.48,2.4,0
2016-01-01 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.66,2.18,0
2016-01-01 08:10:00+00:00,74.5,15.7,1.98,0.07,3.24,4.84,1.96,1
2016-01-01 09:10:00+00:00,445.5,45.08,12.81,0.43,9.25,5.02,1.74,1
2016-01-01 10:10:00+00:00,2037.6,150.22,61.32,1.77,13.49,6.09,1.73,1
2016-01-01 11:10:00+00:00,331.7,34.34,11.7,0.43,15.61,7.16,1.73,1
2016-01-01 12:10:00+00:00,258.3,28.78,9.65,0.36,15.41,8.23,1.72,1
2016-01-01 13:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.85,1.79,0
2016-01-01 14:10:00+00:00,418.3,43.9,11.9,0.4,8.36,7.48,1.86,1
2016-01-01 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.1,1.93,0
2016-01-01 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.72,2.76,0
2016-01-01 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.34,3.59,0
2016-01-01 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.96,4.41,0
2016-01-01 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.75,4.86,0
2016-01-01 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.54,5.3,0
2016-01-01 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.33,5.74,0
2016-01-01 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.02,5.84,0
2016-01-01 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.71,5.95,0
2016-01-02 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.39,6.06,0
2016-01-02 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.49,5.97,0
2016-01-02 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.6,5.89,0
2016-01-02 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.7,5.81,0
2016-01-02 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.52,5.78,0
2016-01-02 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.33,5.76,0
2016-01-02 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.15,5.74,0
2016-01-02 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.33,5.76,0
2016-01-02 08:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.51,5.78,0
2016-01-02 09:10:00+00:00,676.8,41.51,39.21,0.87,9.29,4.69,5.81,1
2016-01-02 10:10:00+00:00,482.6,45.8,15.2,0.54,13.55,5.22,5.61,1
2016-01-02 11:10:00+00:00,0.0,2.85,0.91,0.04,15.68,5.75,5.41,1
2016-01-02 12:10:00+00:00,372.4,37.25,12.76,0.47,15.51,6.29,5.21,1
2016-01-02 13:10:00+00:00,0.0,3.11,0.92,0.04,13.03,6.77,4.94,1
2016-01-02 14:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.25,4.66,0
2016-01-02 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.73,4.39,0
2016-01-02 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.5,4.34,0
2016-01-02 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.27,4.29,0
2016-01-02 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.03,4.23,0
2016-01-02 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.06,4.18,0
2016-01-02 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.09,4.13,0
2016-01-02 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.12,4.08,0
2016-01-02 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.18,4.23,0
2016-01-02 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.23,4.39,0
2016-01-03 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.28,4.54,0
2016-01-03 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.01,4.74,0
2016-01-03 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.75,4.93,0
2016-01-03 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.48,5.13,0
2016-01-03 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.48,5.09,0
2016-01-03 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.47,5.06,0
2016-01-03 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.47,5.02,0
2016-01-03 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.57,4.93,0
2016-01-03 08:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.67,4.84,0
2016-01-03 09:10:00+00:00,792.6,70.67,21.93,0.69,9.34,6.77,4.74,1
2016-01-03 10:10:00+00:00,65.9,12.16,3.75,0.14,13.61,6.99,4.77,1
2016-01-03 11:10:00+00:00,2165.8,156.11,66.35,1.99,15.77,7.21,4.79,1
2016-01-03 12:10:00+00:00,5082.3,333.62,181.16,4.23,15.61,7.44,4.81,1
2016-01-03 13:10:00+00:00,1772.0,133.0,52.5,1.56,13.15,7.21,4.88,1
2016-01-03 14:10:00+00:00,1827.3,140.53,51.97,1.3,8.61,6.97,4.94,1
2016-01-03 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.74,5.01,0
2016-01-03 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.38,5.5,0
2016-01-03 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.01,6.0,0
2016-01-03 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.64,6.5,0
2016-01-03 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.44,6.82,0
2016-01-03 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.23,7.14,0
2016-01-03 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.02,7.46,0
2016-01-03 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.79,7.52,0
2016-01-03 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.56,7.57,0
2016-01-04 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.33,7.63,0
2016-01-04 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.35,6.96,0
2016-01-04 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.36,6.29,0
2016-01-04 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.38,5.61,0
2016-01-04 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.55,4.77,0
2016-01-04 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.72,3.93,0
2016-01-04 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.89,3.09,0
2016-01-04 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.24,3.17,0
2016-01-04 08:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.59,3.25,0
2016-01-04 09:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.94,3.32,0
2016-01-04 10:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.53,3.94,0
2016-01-04 11:10:00+00:00,255.2,28.25,9.63,0.36,15.86,7.12,4.57,1
2016-01-04 12:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.71,5.19,0
2016-01-04 13:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.47,5.02,0
2016-01-04 14:10:00+00:00,130.1,19.29,4.91,0.18,8.74,7.24,4.85,1
2016-01-04 15:10:00+00:00,25.2,9.65,0.96,0.04,2.5,7.0,4.68,1
2016-01-04 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.77,4.64,0
2016-01-04 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.53,4.61,0
2016-01-04 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.29,4.58,0
2016-01-04 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.14,4.69,0
2016-01-04 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.98,4.81,0
2016-01-04 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.82,4.92,0
2016-01-04 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.79,4.76,0
2016-01-04 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.76,4.59,0
2016-01-05 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.73,4.43,0
2016-01-05 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.62,4.16,0
2016-01-05 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.52,3.89,0
2016-01-05 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.41,3.61,0
2016-01-05 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.05,3.59,0
2016-01-05 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.68,3.57,0
2016-01-05 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.32,3.54,0
2016-01-05 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.58,3.67,0
2016-01-05 08:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.84,3.79,0
2016-01-05 09:10:00+00:00,164.2,22.04,5.91,0.22,9.46,5.11,3.92,1
2016-01-05 10:10:00+00:00,65.4,12.04,3.74,0.14,13.77,5.94,4.06,1
2016-01-05 11:10:00+00:00,10.2,5.62,1.84,0.07,15.96,6.78,4.21,1
2016-01-05 12:10:00+00:00,10.2,5.64,1.84,0.07,15.84,7.62,4.36,1
2016-01-05 13:10:00+00:00,476.4,45.76,15.21,0.54,13.4,7.38,4.13,1
2016-01-05 14:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.15,3.9,0
2016-01-05 15:10:00+00:00,22.5,9.17,0.96,0.04,2.64,6.91,3.67,1
2016-01-05 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.68,3.58,0
2016-01-05 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.45,3.49,0
2016-01-05 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.22,3.41,0
2016-01-05 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.08,3.54,0
2016-01-05 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.94,3.68,0
2016-01-05 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.8,3.82,0
2016-01-05 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.84,3.69,0
2016-01-05 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.88,3.56,0
2016-01-06 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.92,3.43,0
2016-01-06 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.8,3.03,0
2016-01-06 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.68,2.63,0
2016-01-06 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.56,2.22,0
2016-01-06 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.44,2.04,0
2016-01-06 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.32,1.85,0
2016-01-06 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.2,1.67,0
2016-01-06 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.43,1.64,0
2016-01-06 08:10:00+00:00,12.9,7.37,0.95,0.04,3.44,5.66,1.61,1
2016-01-06 09:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.9,1.59,0
2016-01-06 10:10:00+00:00,0.0,2.99,0.92,0.04,13.86,6.42,1.73,1
2016-01-06 11:10:00+00:00,117.9,16.78,5.64,0.22,16.07,6.94,1.88,1
2016-01-06 12:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.46,2.03,0
2016-01-06 13:10:00+00:00,163.8,21.2,6.7,0.25,13.54,7.21,1.6,1
2016-01-06 14:10:00+00:00,2625.7,191.98,81.53,1.84,9.03,6.95,1.16,1
2016-01-06 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.7,0.73,0
2016-01-06 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.3,0.92,0
2016-01-06 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.9,1.12,0
2016-01-06 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.49,1.31,0
2016-01-06 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.43,1.54,0
2016-01-06 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.37,1.78,0
2016-01-06 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.31,2.01,0
2016-01-06 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.3,2.25,0
2016-01-06 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.29,2.48,0
2016-01-07 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.27,2.72,0
2016-01-07 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.24,3.07,0
2016-01-07 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.22,3.43,0
2016-01-07 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.19,3.78,0
2016-01-07 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.14,4.16,0
2016-01-07 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.09,4.53,0
2016-01-07 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.04,4.91,0
2016-01-07 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.18,5.51,0
2016-01-07 08:10:00+00:00,65.4,14.49,1.97,0.07,3.5,5.32,6.11,1
2016-01-07 09:10:00+00:00,19.2,7.24,1.87,0.07,9.61,5.46,6.7,1
2016-01-07 10:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.78,7.31,0
2016-01-07 11:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.11,7.92,0
2016-01-07 12:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.44,8.52,0
2016-01-07 13:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.28,8.44,0
2016-01-07 14:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.13,8.36,0
2016-01-07 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.97,8.28,0
2016-01-07 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.35,8.62,0
2016-01-07 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.72,8.97,0
2016-01-07 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.09,9.31,0
2016-01-07 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.24,9.38,0
2016-01-07 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.38,9.45,0
2016-01-07 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.52,9.52,0
2016-01-07 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.21,9.16,0
2016-01-07 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.89,8.8,0
2016-01-08 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.57,8.44,0
2016-01-08 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.84,8.22,0
2016-01-08 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.11,8.0,0
2016-01-08 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.38,7.78,0
2016-01-08 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.14,7.2,0
2016-01-08 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.89,6.63,0
2016-01-08 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.65,6.06,0
2016-01-08 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.71,5.76,0
2016-01-08 08:10:00+00:00,349.6,42.64,6.76,0.22,3.56,3.76,5.47,1
2016-01-08 09:10:00+00:00,427.9,43.09,12.62,0.43,9.69,3.82,5.17,1
2016-01-08 10:10:00+00:00,6400.5,405.3,243.48,4.96,14.06,4.89,5.31,1
2016-01-08 11:10:00+00:00,7451.9,470.17,298.64,6.15,16.31,5.96,5.46,1
2016-01-08 12:10:00+00:00,7162.1,454.52,284.33,5.93,16.23,7.03,5.6,1
2016-01-08 13:10:00+00:00,6213.8,399.49,238.66,4.85,13.83,6.8,4.6,1
2016-01-08 14:10:00+00:00,3562.2,245.75,117.63,2.42,9.34,6.56,3.6,1
2016-01-08 15:10:00+00:00,303.8,39.63,5.56,0.18,3.11,6.33,2.59,1
2016-01-08 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.77,2.71,0
2016-01-08 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.2,2.83,0
2016-01-08 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.63,2.95,0
2016-01-08 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.28,2.85,0
2016-01-08 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.93,2.74,0
2016-01-08 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.57,2.63,0
2016-01-08 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.49,2.54,0
2016-01-08 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,2.45,0
2016-01-09 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.33,2.36,0
2016-01-09 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.67,2.47,0
2016-01-09 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.02,2.59,0
2016-01-09 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.36,2.7,0
2016-01-09 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.21,2.76,0
2016-01-09 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.05,2.82,0
2016-01-09 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9,2.88,0
2016-01-09 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.7,3.3,0
2016-01-09 08:10:00+00:00,0.0,0.0,1.82,0.04,3.64,2.49,3.72,0
2016-01-09 09:10:00+00:00,523.3,10.68,54.75,1.1,9.78,3.29,4.14,0
2016-01-09 10:10:00+00:00,1592.9,91.11,76.2,1.81,14.17,4.85,4.57,0
2016-01-09 11:10:00+00:00,1545.1,57.73,106.42,2.28,16.44,6.42,5.01,0
2016-01-09 12:10:00+00:00,1739.3,68.84,114.79,2.46,16.38,7.99,5.45,0
2016-01-09 13:10:00+00:00,612.9,11.83,63.56,1.3,13.99,7.7,5.09,0
2016-01-09 14:10:00+00:00,899.9,43.43,60.21,1.25,9.5,7.41,4.72,0
2016-01-09 15:10:00+00:00,0.0,0.0,2.73,0.05,3.27,7.12,4.36,0
2016-01-09 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.46,4.48,0
2016-01-09 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.8,4.6,0
2016-01-09 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.14,4.72,0
2016-01-09 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.04,5.01,0
2016-01-09 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.94,5.31,0
2016-01-09 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.84,5.6,0
2016-01-09 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.14,6.02,0
2016-01-09 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.44,6.44,0
2016-01-10 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.73,6.86,0
2016-01-10 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.06,7.04,0
2016-01-10 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.38,7.22,0
2016-01-10 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.71,7.41,0
2016-01-10 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.75,7.37,0
2016-01-10 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.78,7.33,0
2016-01-10 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.82,7.3,0
2016-01-10 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.52,6.89,0
2016-01-10 08:10:00+00:00,773.8,81.75,11.9,0.38,3.72,6.21,6.49,0
2016-01-10 09:10:00+00:00,2453.8,148.13,102.7,2.1,9.88,5.91,6.08,0
2016-01-10 10:10:00+00:00,5329.4,434.92,98.29,3.67,14.29,6.75,6.36,0
2016-01-10 11:10:00+00:00,6112.2,502.62,113.08,4.47,16.58,7.6,6.64,0
2016-01-10 12:10:00+00:00,6145.3,497.76,123.47,4.54,16.53,8.45,6.92,0
2016-01-10 13:10:00+00:00,4825.5,348.89,137.06,3.65,14.15,8.36,6.55,0
2016-01-10 14:10:00+00:00,3714.2,292.73,84.34,2.3,9.67,8.26,6.17,0
2016-01-10 15:10:00+00:00,610.9,50.6,26.82,0.54,3.44,8.17,5.79,0
2016-01-10 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.63,5.6,0
2016-01-10 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.09,5.41,0
2016-01-10 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.55,5.21,0
2016-01-10 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.23,5.12,0
2016-01-10 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.91,5.02,0
2016-01-10 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.59,4.92,0
2016-01-10 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.48,4.8,0
2016-01-10 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.37,4.67,0
2016-01-11 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.25,4.54,0
2016-01-11 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.95,4.16,0
2016-01-11 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.64,3.77,0
2016-01-11 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.34,3.39,0
2016-01-11 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.0,3.2,0
2016-01-11 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.65,3.01,0
2016-01-11 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.31,2.81,0
2016-01-11 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.66,3.19,0
2016-01-11 08:10:00+00:00,290.5,33.28,9.69,0.25,3.8,4.01,3.56,0
2016-01-11 09:10:00+00:00,332.9,0.0,46.36,0.92,9.99,4.36,3.93,0
2016-01-11 10:10:00+00:00,165.2,0.0,28.18,0.56,14.41,4.78,4.28,0
2016-01-11 11:10:00+00:00,157.0,0.0,27.27,0.54,16.72,5.2,4.63,0
2016-01-11 12:10:00+00:00,262.6,0.0,39.09,0.78,16.69,5.62,4.98,0
2016-01-11 13:10:00+00:00,212.6,0.0,33.63,0.67,14.32,5.82,5.33,0
2016-01-11 14:10:00+00:00,424.9,14.08,42.01,0.87,9.84,6.03,5.68,0
2016-01-11 15:10:00+00:00,0.0,0.0,3.64,0.07,3.62,6.23,6.03,0
2016-01-11 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.26,6.48,0
2016-01-11 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.28,6.93,0
2016-01-11 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.3,7.38,0
2016-01-11 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.13,7.48,0
2016-01-11 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.95,7.57,0
2016-01-11 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.77,7.67,0
2016-01-11 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.7,7.46,0
2016-01-11 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.63,7.26,0
2016-01-12 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.55,7.05,0
2016-01-12 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.4,6.88,0
2016-01-12 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.25,6.71,0
2016-01-12 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.1,6.54,0
2016-01-12 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.92,6.39,0
2016-01-12 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.75,6.23,0
2016-01-12 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.57,6.08,0
2016-01-12 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.72,6.33,0
2016-01-12 08:10:00+00:00,230.8,25.99,10.4,0.25,3.9,4.87,6.58,0
2016-01-12 09:10:00+00:00,309.3,3.46,40.48,0.81,10.1,5.02,6.83,0
2016-01-12 10:10:00+00:00,3142.2,166.83,146.78,3.16,14.55,5.33,7.28,0
2016-01-12 11:10:00+00:00,747.3,10.78,77.02,1.57,16.87,5.64,7.73,0
2016-01-12 12:10:00+00:00,103.4,0.0,20.91,0.42,16.86,5.95,8.18,0
2016-01-12 13:10:00+00:00,156.5,0.0,27.27,0.54,14.5,6.01,7.92,0
2016-01-12 14:10:00+00:00,220.7,0.0,34.54,0.69,10.03,6.07,7.66,0
2016-01-12 15:10:00+00:00,0.0,0.0,2.73,0.05,3.8,6.13,7.41,0
2016-01-12 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.63,7.32,0
2016-01-12 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.12,7.24,0
2016-01-12 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.61,7.16,0
2016-01-12 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.46,7.66,0
2016-01-12 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.31,8.17,0
2016-01-12 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.16,8.68,0
2016-01-12 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.09,8.47,0
2016-01-12 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.02,8.26,0
2016-01-13 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.94,8.06,0
2016-01-13 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.3,8.4,0
2016-01-13 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.67,8.75,0
2016-01-13 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.03,9.1,0
2016-01-13 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.98,9.19,0
2016-01-13 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.92,9.28,0
2016-01-13 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.87,9.37,0
2016-01-13 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.89,8.82,0
