sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-03T23:15:00Z,0,"340,59",0,0,0,"0,05",0,"340,59","340,59"
2024-01-03T23:30:00Z,0,"301,505",0,0,0,"0,05",0,"301,505","301,505"
2024-01-03T23:45:00Z,0,"314,783",0,0,0,"0,05",0,"314,783","314,783"
2024-01-04T00:00:00Z,0,"243,087",0,0,0,"0,05",0,"243,087","243,087"
2024-01-04T00:15:00Z,0,"195,061",0,0,0,"0,05",0,"195,061","195,061"
2024-01-04T00:30:00Z,0,"193,963",0,0,0,"0,05",0,"193,963","193,963"
2024-01-04T00:45:00Z,0,"125,048",0,0,0,"0,05",0,"125,048","125,048"
2024-01-04T01:00:00Z,0,"141,192",0,0,0,"0,05",0,"141,192","141,192"
2024-01-04T01:15:00Z,0,"200,515",0,0,0,"0,05",0,"200,515","200,515"
2024-01-04T01:30:00Z,0,"128,491",0,0,0,"0,05",0,"128,491","128,491"
2024-01-04T01:45:00Z,0,"162,551",0,0,0,"0,05",0,"162,551","162,551"
2024-01-04T02:00:00Z,0,"203,972",0,0,0,"0,05",0,"203,972","203,972"
2024-01-04T02:15:00Z,0,"143,243",0,0,0,"0,05",0,"143,243","143,243"
2024-01-04T02:30:00Z,0,"111,527",0,0,0,"0,05",0,"111,527","111,527"
2024-01-04T02:45:00Z,0,"2233,114",0,"1994,436",0,"0,032",0,"238,677","238,677"
2024-01-04T03:00:00Z,0,"1520,268",0,"1370,893",0,"0,07456666666666667",0,"149,375","149,375"
2024-01-04T03:15:00Z,0,"160,522",0,0,0,"0,08",0,"160,522","160,522"
2024-01-04T03:30:00Z,0,"257,39",0,0,0,"0,08",0,"257,39","257,39"
2024-01-04T03:45:00Z,0,"208,749",0,0,0,"0,08",0,"208,749","208,749"
2024-01-04T04:00:00Z,0,"114,663",0,0,0,"0,08",0,"114,663","114,663"
2024-01-04T04:15:00Z,0,"159,628",0,0,0,"0,08",0,"159,628","159,628"
2024-01-04T04:30:00Z,0,"159,721",0,0,0,"0,08",0,"159,721","159,721"
2024-01-04T04:45:00Z,0,"139,082",0,0,0,"0,08",0,"139,082","139,082"
2024-01-04T05:00:00Z,0,"204,691",0,0,0,"0,08",0,"204,691","204,691"
2024-01-04T05:15:00Z,0,"202,591",0,0,0,"0,08",0,"202,591","202,591"
2024-01-04T05:30:00Z,0,"213,597",0,0,0,"0,08",0,"213,597","213,597"
2024-01-04T05:45:00Z,0,"213,961",0,0,0,"0,08",0,"213,961","213,961"
2024-01-04T06:00:00Z,0,"173,336",0,0,0,"0,08",0,"173,336","173,336"
2024-01-04T06:15:00Z,0,"169,189",0,0,0,"0,08",0,"169,189","169,189"
2024-01-04T06:30:00Z,0,"180,957",0,0,0,"0,08",0,"180,957","180,957"
2024-01-04T06:45:00Z,0,"193,043",0,0,0,"0,08",0,"193,043","193,043"
2024-01-04T07:00:00Z,0,"155,375",0,0,0,"0,08",0,"155,375","155,375"
2024-01-04T07:15:00Z,0,"259,942",0,0,0,"0,08",0,"259,942","259,942"
2024-01-04T07:30:00Z,0,"268,541",0,0,0,"0,08",0,"268,541","268,541"
2024-01-04T07:45:00Z,0,"177,963",0,0,0,"0,08",0,"177,963","177,963"
2024-01-04T08:00:00Z,0,"168,997",0,0,0,"0,08",0,"168,997","168,997"
2024-01-04T08:15:00Z,0,"139,727","20,02","0,07","2,341","0,08",0,"162,018","162,018"
2024-01-04T08:30:00Z,0,"137,143",0,0,"3,55","0,08",0,"140,693","140,693"
2024-01-04T08:45:00Z,0,"203,685",0,0,"3,783","0,08",0,"207,469","207,469"
2024-01-04T09:00:00Z,0,"228,79",0,0,"3,881","0,08",0,"232,671","232,671"
2024-01-04T09:15:00Z,0,"170,92","27,52",0,"4,1","0,08",0,"202,54","202,54"
2024-01-04T09:30:00Z,"12,246","34,227","136,137",0,"4,899","0,08",0,"163,018","163,018"
2024-01-04T09:45:00Z,"52,585","2,684","324,563","113,056","2,35","0,08",0,"163,955","163,955"
2024-01-04T10:00:00Z,"5,48","4,634","224,626","78,55","0,67","0,08",0,"145,9","145,9"
2024-01-04T10:15:00Z,"4,767","4,893","306,446","147,8",0,"0,08",0,"158,772","158,772"
2024-01-04T10:30:00Z,"7,23","6,764","235,549","64,064","1,935","0,08",0,"172,953","172,953"
2024-01-04T10:45:00Z,"4,699","7,231","278,006","108,673","29,563","0,08426666666666668",0,"201,428","201,428"
2024-01-04T11:00:00Z,"29,974","54,238","500,326","159,726","187,52","0,08286666666666667",0,"552,384","552,384"
2024-01-04T11:15:00Z,"12,613","8,398","725,013","381,436",0,"0,0884",0,"339,361","339,361"
2024-01-04T11:30:00Z,"3,913","9,245","454,006","173,236","5,636","0,09903333333333335",0,"291,738","291,738"
2024-01-04T11:45:00Z,"4,452","9,824","366,54","101,19","15,61","0,1",0,"286,331","286,331"
2024-01-04T12:00:00Z,"9,515","3,523","288,428","74,334","104,882","0,1",0,"312,984","312,984"
2024-01-04T12:15:00Z,"7,824","5,35","611,93","365,143",0,"0,10116666666666667",0,"244,312","244,312"
2024-01-04T12:30:00Z,"4,999","8,637","570,84","270,976",0,"0,11",0,"303,501","303,501"
2024-01-04T12:45:00Z,"52,092","52,384","642,37","183,036","189,733","0,11410000000000001",0,"649,358","649,358"
2024-01-04T13:00:00Z,"98,29","100,17","178,97","1,34","1127,326","0,09443333333333334",0,"1306,836","1306,836"
2024-01-04T13:15:00Z,"77,561","83,262","196,76","26,893","196,256","0,08103333333333333",0,"371,824","371,824"
2024-01-04T13:30:00Z,"53,3","53,579","441,866",183,"27,633","0,0868",0,"286,779","286,779"
2024-01-04T13:45:00Z,"52,012","55,896","275,41","82,49","26,66","0,09",0,"223,463","223,463"
2024-01-04T14:00:00Z,"34,31","41,411","342,213","27,803","433,5","0,08403333333333335",0,"755,01","755,01"
2024-01-04T14:15:00Z,"13,832","20,395","153,033","0,03","750,74","0,06720000000000001",0,"910,305","910,305"
2024-01-04T14:30:00Z,"2,064","566,843","100,49",0,"191,49","0,05246666666666667",0,"856,758","856,758"
2024-01-04T14:45:00Z,0,"658,073",0,0,"8,36","0,05",0,"666,433","666,433"
2024-01-04T15:00:00Z,0,"258,438",0,0,"8,233","0,05",0,"266,671","266,671"
2024-01-04T15:15:00Z,0,"241,812",0,0,"8,063","0,05",0,"249,875","249,875"
2024-01-04T15:30:00Z,0,"241,624",0,0,"7,87","0,05",0,"249,494","249,494"
2024-01-04T15:45:00Z,0,"381,043",0,0,"7,836","0,05",0,"388,88","388,88"
2024-01-04T16:00:00Z,0,"596,295",0,0,"7,296","0,05",0,"603,592","603,592"
2024-01-04T16:15:00Z,0,"1171,507",0,0,"6,643","0,05",0,"1178,15","1178,15"
2024-01-04T16:30:00Z,0,"857,491",0,0,0,"0,05",0,"857,491","857,491"
2024-01-04T16:45:00Z,0,"374,839",0,0,0,"0,05",0,"374,839","374,839"
2024-01-04T17:00:00Z,0,"368,579",0,0,0,"0,05",0,"368,579","368,579"
2024-01-04T17:15:00Z,0,"431,509",0,0,0,"0,05",0,"431,509","431,509"
2024-01-04T17:30:00Z,0,"358,345",0,0,0,"0,05",0,"358,345","358,345"
2024-01-04T17:45:00Z,0,"360,548",0,0,0,"0,05",0,"360,548","360,548"
2024-01-04T18:00:00Z,0,"383,446",0,0,0,"0,05",0,"383,446","383,446"
2024-01-04T18:15:00Z,0,"405,834",0,0,0,"0,05",0,"405,834","405,834"
2024-01-04T18:30:00Z,0,"368,263",0,0,0,"0,05",0,"368,263","368,263"
2024-01-04T18:45:00Z,0,"489,717",0,0,0,"0,05",0,"489,717","489,717"
2024-01-04T19:00:00Z,0,"443,332",0,0,0,"0,05",0,"443,332","443,332"
2024-01-04T19:15:00Z,0,"290,674",0,0,0,"0,05",0,"290,674","290,674"
2024-01-04T19:30:00Z,0,"416,048",0,0,0,"0,05",0,"416,048","416,048"
2024-01-04T19:45:00Z,0,"354,338",0,0,0,"0,05",0,"354,338","354,338"
2024-01-04T20:00:00Z,0,"325,782",0,0,0,"0,05",0,"325,782","325,782"
2024-01-04T20:15:00Z,0,"407,275",0,0,0,"0,05",0,"407,275","407,275"
2024-01-04T20:30:00Z,0,"306,035",0,0,0,"0,05",0,"306,035","306,035"
2024-01-04T20:45:00Z,0,"2359,884",0,0,0,"0,05",0,"2359,884","2359,884"
2024-01-04T21:00:00Z,0,"717,678",0,0,0,"0,05",0,"717,678","717,678"
2024-01-04T21:15:00Z,0,"341,957",0,0,0,"0,05",0,"341,957","341,957"
2024-01-04T21:30:00Z,0,"340,438",0,0,0,"0,05",0,"340,438","340,438"
2024-01-04T21:45:00Z,0,"470,723",0,0,0,"0,05",0,"470,723","470,723"
2024-01-04T22:00:00Z,0,"454,525",0,0,0,"0,05",0,"454,525","454,525"
2024-01-04T22:15:00Z,0,"381,515",0,0,0,"0,05",0,"381,515","381,515"
2024-01-04T22:30:00Z,0,"400,081",0,0,0,"0,05",0,"400,081","400,081"
2024-01-04T22:45:00Z,0,"375,766",0,0,0,"0,05",0,"375,766","375,766"
2024-01-04T23:00:00Z,0,"339,797",0,0,0,"0,05",0,"339,797","339,797"
