sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-05T23:15:00Z,0,"359,447",0,0,0,"0,05",0,"359,447","359,447"
2024-01-05T23:30:00Z,0,"339,132",0,0,0,"0,05",0,"339,132","339,132"
2024-01-05T23:45:00Z,0,"352,147",0,0,0,"0,05",0,"352,147","352,147"
2024-01-06T00:00:00Z,0,"350,304",0,0,0,"0,05",0,"350,304","350,304"
2024-01-06T00:15:00Z,0,"393,325",0,0,0,"0,05",0,"393,325","393,325"
2024-01-06T00:30:00Z,0,"351,851",0,0,0,"0,05",0,"351,851","351,851"
2024-01-06T00:45:00Z,0,"286,377",0,0,0,"0,05",0,"286,377","286,377"
2024-01-06T01:00:00Z,0,"161,981",0,0,0,"0,05",0,"161,981","161,981"
2024-01-06T01:15:00Z,0,"199,232",0,0,0,"0,05",0,"199,232","199,232"
2024-01-06T01:30:00Z,0,"144,812",0,0,0,"0,05",0,"144,812","144,812"
2024-01-06T01:45:00Z,0,"110,051",0,0,0,"0,05",0,"110,051","110,051"
2024-01-06T02:00:00Z,0,"225,934",0,0,0,"0,05",0,"225,934","225,934"
2024-01-06T02:15:00Z,0,"189,503",0,0,0,"0,05",0,"189,503","189,503"
2024-01-06T02:30:00Z,0,"142,369",0,0,0,"0,05",0,"142,369","142,369"
2024-01-06T02:45:00Z,0,"166,151",0,0,0,"0,05",0,"166,151","166,151"
2024-01-06T03:00:00Z,0,"124,115",0,0,0,"0,05",0,"124,115","124,115"
2024-01-06T03:15:00Z,0,"111,653",0,0,0,"0,05",0,"111,653","111,653"
2024-01-06T03:30:00Z,0,"174,089",0,0,0,"0,05",0,"174,089","174,089"
2024-01-06T03:45:00Z,0,"175,866",0,0,0,"0,05",0,"175,866","175,866"
2024-01-06T04:00:00Z,0,"196,929",0,0,0,"0,05",0,"196,929","196,929"
2024-01-06T04:15:00Z,0,"186,644",0,0,0,"0,05",0,"186,644","186,644"
2024-01-06T04:30:00Z,0,"151,772",0,0,0,"0,05",0,"151,772","151,772"
2024-01-06T04:45:00Z,0,"134,837",0,0,0,"0,05",0,"134,837","134,837"
2024-01-06T05:00:00Z,0,"179,751",0,0,0,"0,05",0,"179,751","179,751"
2024-01-06T05:15:00Z,0,"180,849",0,0,0,"0,05",0,"180,849","180,849"
2024-01-06T05:30:00Z,0,"154,006",0,0,0,"0,05",0,"154,006","154,006"
2024-01-06T05:45:00Z,0,"261,6",0,0,0,"0,05",0,"261,6","261,6"
2024-01-06T06:00:00Z,0,"184,96",0,0,0,"0,05",0,"184,96","184,96"
2024-01-06T06:15:00Z,0,"133,82",0,0,0,"0,05",0,"133,82","133,82"
2024-01-06T06:30:00Z,0,"186,713",0,0,0,"0,05",0,"186,713","186,713"
2024-01-06T06:45:00Z,0,"181,802",0,0,0,"0,05",0,"181,802","181,802"
