sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-30T23:15:00Z,0,"346,781",0,0,0,"0,05",0,"346,781","346,781"
2024-01-30T23:30:00Z,0,"314,941",0,0,0,"0,05",0,"314,941","314,941"
2024-01-30T23:45:00Z,0,"367,816",0,0,0,"0,05",0,"367,816","367,816"
2024-01-31T00:00:00Z,0,"392,923",0,0,0,"0,05",0,"392,923","392,923"
2024-01-31T00:15:00Z,0,"276,959",0,0,0,"0,05",0,"276,959","276,959"
2024-01-31T00:30:00Z,0,"225,561",0,0,0,"0,05",0,"225,561","225,561"
2024-01-31T00:45:00Z,0,"216,924",0,0,0,"0,05",0,"216,924","216,924"
2024-01-31T01:00:00Z,0,"132,573",0,0,0,"0,05",0,"132,573","132,573"
2024-01-31T01:15:00Z,0,"119,782",0,0,0,"0,05",0,"119,782","119,782"
2024-01-31T01:30:00Z,0,"259,571",0,0,0,"0,05",0,"259,571","259,571"
2024-01-31T01:45:00Z,0,"181,076",0,0,0,"0,05",0,"181,076","181,076"
2024-01-31T02:00:00Z,0,"153,029",0,0,0,"0,05",0,"153,029","153,029"
2024-01-31T02:15:00Z,0,"175,013",0,0,0,"0,05",0,"175,013","175,013"
2024-01-31T02:30:00Z,0,"149,732",0,0,0,"0,05",0,"149,732","149,732"
2024-01-31T02:45:00Z,0,"147,602",0,0,0,"0,05",0,"147,602","147,602"
2024-01-31T03:00:00Z,0,"166,804",0,0,0,"0,05",0,"166,804","166,804"
2024-01-31T03:15:00Z,0,"185,244",0,0,0,"0,05",0,"185,244","185,244"
2024-01-31T03:30:00Z,0,"146,98",0,0,0,"0,05",0,"146,98","146,98"
2024-01-31T03:45:00Z,0,"191,06",0,0,0,"0,05",0,"191,06","191,06"
2024-01-31T04:00:00Z,0,"3596,241",0,"3363,272","0,006","0,038686868686868686",0,"232,975","232,975"
2024-01-31T04:15:00Z,0,"141,049",0,0,0,"0,08",0,"141,049","141,049"
2024-01-31T04:30:00Z,0,"162,569",0,0,0,"0,08",0,"162,569","162,569"
2024-01-31T04:45:00Z,0,"166,103",0,0,0,"0,08",0,"166,103","166,103"
2024-01-31T05:00:00Z,0,"203,027",0,0,0,"0,08",0,"203,027","203,027"
2024-01-31T05:15:00Z,0,"254,615",0,0,0,"0,08",0,"254,615","254,615"
2024-01-31T05:30:00Z,0,"168,033",0,0,0,"0,08",0,"168,033","168,033"
2024-01-31T05:45:00Z,0,"156,608",0,0,0,"0,08",0,"156,608","156,608"
2024-01-31T06:00:00Z,0,"199,626",0,0,0,"0,08",0,"199,626","199,626"
2024-01-31T06:15:00Z,0,"157,335",0,0,0,"0,08",0,"157,335","157,335"
2024-01-31T06:30:00Z,0,"157,651",0,0,0,"0,08",0,"157,651","157,651"
2024-01-31T06:45:00Z,0,"269,254",0,0,0,"0,08",0,"269,254","269,254"
2024-01-31T07:00:00Z,0,"211,278",0,0,0,"0,08",0,"211,278","211,278"
2024-01-31T07:15:00Z,0,"154,157",0,0,0,"0,08",0,"154,157","154,157"
2024-01-31T07:30:00Z,0,"199,93",0,0,0,"0,08",0,"199,93","199,93"
2024-01-31T07:45:00Z,0,"218,432",0,0,0,"0,08",0,"218,432","218,432"
2024-01-31T08:00:00Z,0,"174,21","2,193",0,0,"0,08",0,"176,404","176,404"
2024-01-31T08:15:00Z,0,"168,648","10,682",0,0,"0,08",0,"179,331","179,331"
2024-01-31T08:30:00Z,0,"171,585","31,667",0,0,"0,08",0,"203,253","203,253"
2024-01-31T08:45:00Z,0,"93,818","108,068","0,04","3,108","0,08",0,"204,955","204,955"
2024-01-31T09:00:00Z,0,"80,54","131,457",0,"5,424","0,08",0,"217,422","217,422"
2024-01-31T09:15:00Z,"19,355","30,254","165,772",0,"5,898","0,08",0,"182,57","182,57"
2024-01-31T09:30:00Z,"42,164","0,571","191,212","15,883","4,856","0,08",0,"138,591","138,591"
2024-01-31T09:45:00Z,"2,954","2,302","239,295","88,408","0,047","0,08",0,"150,282","150,282"
2024-01-31T10:00:00Z,"2,981","2,736","270,538","105,393",0,"0,08",0,"164,899","164,899"
2024-01-31T10:15:00Z,"3,157","2,393","349,192","174,628","0,033","0,08",0,"173,834","173,834"
2024-01-31T10:30:00Z,"3,726","3,801","417,825","192,219",0,"0,08972972972972974",0,"225,68","225,68"
2024-01-31T10:45:00Z,"3,669","3,132","485,476","206,41",0,"0,09279310344827586",0,"278,529","278,529"
2024-01-31T11:00:00Z,"1,876","1,661","488,949","223,661",0,"0,1004406779661017",0,"265,073","265,073"
2024-01-31T11:15:00Z,"2,577","2,825","493,487","201,633",0,"0,11",0,"292,101","292,101"
2024-01-31T11:30:00Z,"2,754","2,62","459,763","193,315",0,"0,11455479452054794",0,"266,314","266,314"
2024-01-31T11:45:00Z,"3,079","27,708","452,225","223,799","182,073","0,12210702341137124",0,"435,128","435,128"
2024-01-31T12:00:00Z,"39,87","6,616","356,77","35,09","59,215","0,12",0,"347,641","347,641"
2024-01-31T12:15:00Z,"5,569","2,072","496,439","165,423","0,532","0,12467796610169492",0,"328,05","328,05"
2024-01-31T12:30:00Z,"3,12","1,449","624,018","395,271",0,"0,13557491289198606",0,"227,075","227,075"
2024-01-31T12:45:00Z,"1,906","4,118","565,557","320,329",0,"0,14837037037037037",0,"247,439","247,439"
2024-01-31T13:00:00Z,"6,067","2,176","757,624","508,252",0,"0,16064846416382253",0,"245,481","245,481"
2024-01-31T13:15:00Z,"3,441","3,347","800,922","567,537",0,"0,18061643835616437",0,"233,29","233,29"
2024-01-31T13:30:00Z,"2,921","5,66","627,05","320,153",0,"0,19625850340136056",0,"309,637","309,637"
2024-01-31T13:45:00Z,"3,175","4,236","388,641","29,262","10,651","0,2",0,"371,092","371,092"
2024-01-31T14:00:00Z,"4,778","3,09","330,652","41,625","7,209","0,2",0,"294,547","294,547"
2024-01-31T14:15:00Z,"3,404","6,81","274,719","9,616","8,369","0,2",0,"276,878","276,878"
2024-01-31T14:30:00Z,"35,08","30,288","225,654","0,01","198,088","0,2",0,"418,94","418,94"
2024-01-31T14:45:00Z,"3,302","3,67","218,831",0,"61,854","0,2",0,"281,053","281,053"
2024-01-31T15:00:00Z,"3,011","8,295","170,529",0,"193,682","0,2",0,"369,495","369,495"
2024-01-31T15:15:00Z,"3,871","3,334","119,812",0,"227,225","0,19450511945392493",0,"346,5","346,5"
2024-01-31T15:30:00Z,"9,624","4,895","95,311",0,"251,889","0,19",0,"342,471","342,471"
2024-01-31T15:45:00Z,"2,852","10,511","41,29",0,"284,121","0,18763066202090592",0,"333,071","333,071"
2024-01-31T16:00:00Z,"14,984","32,873",0,0,"1711,494","0,17446735395189003",0,"1729,384","1729,384"
2024-01-31T16:15:00Z,"54,423","46,414",0,0,"3053,18","0,13921501706484643",0,"3045,172","3045,172"
2024-01-31T16:30:00Z,"22,54","292,38",0,0,"265,223","0,054467353951890035",0,"535,062","535,062"
2024-01-31T16:45:00Z,0,"412,525",0,0,"9,464","0,05",0,"421,99","421,99"
2024-01-31T17:00:00Z,0,"313,445",0,0,"2,19","0,05",0,"315,635","315,635"
2024-01-31T17:15:00Z,0,"1375,662",0,0,0,"0,05",0,"1375,662","1375,662"
2024-01-31T17:30:00Z,0,"2265,155",0,0,0,"0,05",0,"2265,155","2265,155"
2024-01-31T17:45:00Z,0,"2312,15",0,0,0,"0,05",0,"2312,15","2312,15"
2024-01-31T18:00:00Z,0,"1920,928",0,0,0,"0,05",0,"1920,928","1920,928"
2024-01-31T18:15:00Z,0,"393,132",0,0,0,"0,05",0,"393,132","393,132"
2024-01-31T18:30:00Z,0,"339,494",0,0,0,"0,05",0,"339,494","339,494"
2024-01-31T18:45:00Z,0,"307,023",0,0,0,"0,05",0,"307,023","307,023"
2024-01-31T19:00:00Z,0,"369,565",0,0,0,"0,05",0,"369,565","369,565"
2024-01-31T19:15:00Z,0,"422,816",0,0,0,"0,05",0,"422,816","422,816"
2024-01-31T19:30:00Z,0,"398,271",0,0,0,"0,05",0,"398,271","398,271"
2024-01-31T19:45:00Z,0,"384,195",0,0,0,"0,05",0,"384,195","384,195"
2024-01-31T20:00:00Z,0,"432,28",0,0,0,"0,05",0,"432,28","432,28"
2024-01-31T20:15:00Z,0,"239,375",0,0,0,"0,05",0,"239,375","239,375"
2024-01-31T20:30:00Z,0,"336,818",0,0,0,"0,05",0,"336,818","336,818"
2024-01-31T20:45:00Z,0,"321,786",0,0,0,"0,05",0,"321,786","321,786"
2024-01-31T21:00:00Z,0,"393,798",0,0,0,"0,05",0,"393,798","393,798"
2024-01-31T21:15:00Z,0,"439,608",0,0,0,"0,05",0,"439,608","439,608"
2024-01-31T21:30:00Z,0,"372,249",0,0,0,"0,05",0,"372,249","372,249"
2024-01-31T21:45:00Z,0,"355,73",0,0,0,"0,05",0,"355,73","355,73"
2024-01-31T22:00:00Z,0,"379,871",0,0,0,"0,05",0,"379,871","379,871"
2024-01-31T22:15:00Z,0,"347,408",0,0,0,"0,05",0,"347,408","347,408"
2024-01-31T22:30:00Z,0,"321,695",0,0,0,"0,05",0,"321,695","321,695"
2024-01-31T22:45:00Z,0,"367,64",0,0,0,"0,05",0,"367,64","367,64"
2024-01-31T23:00:00Z,0,"228,211",0,0,0,"0,05",0,"228,211","228,211"
