sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-08T23:15:00Z,0,"278,284",0,0,0,"0,05",0,"278,284","278,284"
2024-01-08T23:30:00Z,0,"299,34",0,0,0,"0,05",0,"299,34","299,34"
2024-01-08T23:45:00Z,0,"333,266",0,0,0,"0,05",0,"333,266","333,266"
2024-01-09T00:00:00Z,0,"154,312",0,0,0,"0,05",0,"154,312","154,312"
2024-01-09T00:15:00Z,0,"171,519",0,0,0,"0,05",0,"171,519","171,519"
2024-01-09T00:30:00Z,0,"169,918",0,0,0,"0,05",0,"169,918","169,918"
2024-01-09T00:45:00Z,0,"129,408",0,0,0,"0,05",0,"129,408","129,408"
2024-01-09T01:00:00Z,0,"164,101",0,0,0,"0,05",0,"164,101","164,101"
2024-01-09T01:15:00Z,0,"177,154",0,0,0,"0,05",0,"177,154","177,154"
2024-01-09T01:30:00Z,0,"186,481",0,0,0,"0,05",0,"186,481","186,481"
2024-01-09T01:45:00Z,0,"189,409",0,0,0,"0,05",0,"189,409","189,409"
2024-01-09T02:00:00Z,0,"178,515",0,0,0,"0,05",0,"178,515","178,515"
2024-01-09T02:15:00Z,0,"117,079",0,0,0,"0,05",0,"117,079","117,079"
2024-01-09T02:30:00Z,0,"130,271",0,0,0,"0,05",0,"130,271","130,271"
2024-01-09T02:45:00Z,0,"151,197",0,0,0,"0,05",0,"151,197","151,197"
2024-01-09T03:00:00Z,0,"141,844",0,0,0,"0,05",0,"141,844","141,844"
2024-01-09T03:15:00Z,0,"128,797",0,0,0,"0,05",0,"128,797","128,797"
2024-01-09T03:30:00Z,0,"186,276",0,0,0,"0,05",0,"186,276","186,276"
2024-01-09T03:45:00Z,0,"168,161",0,0,0,"0,05",0,"168,161","168,161"
2024-01-09T04:00:00Z,0,"166,057",0,0,0,"0,05",0,"166,057","166,057"
2024-01-09T04:15:00Z,0,"190,478",0,0,0,"0,05",0,"190,478","190,478"
2024-01-09T04:30:00Z,0,"126,798",0,0,0,"0,05",0,"126,798","126,798"
2024-01-09T04:45:00Z,0,"136,795",0,0,0,"0,05",0,"136,795","136,795"
2024-01-09T05:00:00Z,0,"181,025",0,0,0,"0,05",0,"181,025","181,025"
2024-01-09T05:15:00Z,0,"170,75",0,0,0,"0,05",0,"170,75","170,75"
2024-01-09T05:30:00Z,0,"266,647",0,0,0,"0,05",0,"266,647","266,647"
2024-01-09T05:45:00Z,0,"367,709",0,0,0,"0,05",0,"367,709","367,709"
2024-01-09T06:00:00Z,0,"473,479",0,0,0,"0,05",0,"473,479","473,479"
2024-01-09T06:15:00Z,0,"306,867",0,0,0,"0,05",0,"306,867","306,867"
2024-01-09T06:30:00Z,0,"337,149",0,0,0,"0,05",0,"337,149","337,149"
2024-01-09T06:45:00Z,0,"174,117",0,0,0,"0,05",0,"174,117","174,117"
2024-01-09T07:00:00Z,0,"202,17",0,0,0,"0,05",0,"202,17","202,17"
2024-01-09T07:15:00Z,0,"201,414",0,0,0,"0,05",0,"201,414","201,414"
