sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-11T23:15:00Z,0,"395,929",0,0,0,"0,05",0,"395,929","395,929"
2024-01-11T23:30:00Z,0,"1240,987",0,0,0,"0,05",0,"1240,987","1240,987"
2024-01-11T23:45:00Z,0,"2336,741",0,0,0,"0,05",0,"2336,741","2336,741"
2024-01-12T00:00:00Z,0,"249,857",0,0,0,"0,05",0,"249,857","249,857"
2024-01-12T00:15:00Z,0,"169,613",0,0,0,"0,05",0,"169,613","169,613"
2024-01-12T00:30:00Z,0,"149,414",0,0,0,"0,05",0,"149,414","149,414"
2024-01-12T00:45:00Z,0,"233,988",0,0,0,"0,05",0,"233,988","233,988"
2024-01-12T01:00:00Z,0,"218,838",0,0,0,"0,05",0,"218,838","218,838"
2024-01-12T01:15:00Z,0,"175,66",0,0,0,"0,05",0,"175,66","175,66"
2024-01-12T01:30:00Z,0,"183,838",0,0,0,"0,05",0,"183,838","183,838"
2024-01-12T01:45:00Z,0,"127,425",0,0,0,"0,05",0,"127,425","127,425"
2024-01-12T02:00:00Z,0,"162,888",0,0,0,"0,05",0,"162,888","162,888"
2024-01-12T02:15:00Z,0,"189,11",0,0,0,"0,05",0,"189,11","189,11"
2024-01-12T02:30:00Z,0,"130,022",0,0,0,"0,05",0,"130,022","130,022"
2024-01-12T02:45:00Z,0,"124,619",0,0,0,"0,05",0,"124,619","124,619"
2024-01-12T03:00:00Z,0,"249,41",0,0,0,"0,05",0,"249,41","249,41"
2024-01-12T03:15:00Z,0,"223,696",0,0,0,"0,05",0,"223,696","223,696"
2024-01-12T03:30:00Z,0,"162,872",0,0,0,"0,05",0,"162,872","162,872"
2024-01-12T03:45:00Z,0,"171,337",0,0,0,"0,05",0,"171,337","171,337"
2024-01-12T04:00:00Z,0,"132,835",0,0,0,"0,05",0,"132,835","132,835"
2024-01-12T04:15:00Z,0,"134,877",0,0,0,"0,05",0,"134,877","134,877"
2024-01-12T04:30:00Z,0,"205,758",0,0,0,"0,05",0,"205,758","205,758"
2024-01-12T04:45:00Z,0,"132,564",0,0,0,"0,05",0,"132,564","132,564"
2024-01-12T05:00:00Z,0,"183,116",0,0,0,"0,05",0,"183,116","183,116"
2024-01-12T05:15:00Z,0,"250,368",0,0,0,"0,05",0,"250,368","250,368"
2024-01-12T05:30:00Z,0,"267,875",0,0,0,"0,05",0,"267,875","267,875"
2024-01-12T05:45:00Z,0,"298,009",0,0,0,"0,05",0,"298,009","298,009"
2024-01-12T06:00:00Z,0,"481,87",0,0,0,"0,05",0,"481,87","481,87"
2024-01-12T06:15:00Z,0,"2174,748",0,"1726,915",0,"0,0323728813559322",0,"447,833","447,833"
2024-01-12T06:30:00Z,0,"1982,753",0,"1675,863",0,"0,07236666666666668",0,"306,889","306,889"
2024-01-12T06:45:00Z,0,"238,094",0,0,0,"0,08",0,"238,094","238,094"
2024-01-12T07:00:00Z,0,"210,424",0,0,0,"0,08",0,"210,424","210,424"
2024-01-12T07:15:00Z,0,"199,607",0,0,0,"0,08",0,"199,607","199,607"
2024-01-12T07:30:00Z,0,"225,629",0,0,0,"0,08",0,"225,629","225,629"
2024-01-12T07:45:00Z,0,"191,66",0,0,0,"0,08",0,"191,66","191,66"
2024-01-12T08:00:00Z,0,"152,915",0,0,0,"0,08",0,"152,915","152,915"
2024-01-12T08:15:00Z,0,"221,659",0,0,0,"0,08",0,"221,659","221,659"
2024-01-12T08:30:00Z,0,"163,608","1,162",0,0,"0,08",0,"164,77","164,77"
2024-01-12T08:45:00Z,0,"187,039","1,503",0,0,"0,08",0,"188,542","188,542"
2024-01-12T09:00:00Z,0,"204,117","4,744",0,0,"0,08",0,"208,861","208,861"
2024-01-12T09:15:00Z,0,"148,913","51,903",0,0,"0,08",0,"200,817","200,817"
2024-01-12T09:30:00Z,0,"44,301","90,39",0,"2,836","0,08",0,"137,528","137,528"
2024-01-12T09:45:00Z,0,"118,462","93,073",0,"4,91","0,08",0,"216,445","216,445"
2024-01-12T10:00:00Z,0,"194,959","92,263",0,"5,28","0,08",0,"292,503","292,503"
2024-01-12T10:15:00Z,0,"163,142","122,25",0,"5,243","0,08",0,"290,635","290,635"
2024-01-12T10:30:00Z,0,"203,241","121,895",0,"5,388","0,08",0,"330,525","330,525"
2024-01-12T10:45:00Z,0,"182,305","109,761",0,"5,19","0,08",0,"297,256","297,256"
2024-01-12T11:00:00Z,0,"216,792","151,74",0,"5,116","0,08",0,"373,649","373,649"
2024-01-12T11:15:00Z,"1,646","105,498","304,911",0,"5,688","0,08",0,"414,451","414,451"
2024-01-12T11:30:00Z,"21,888","235,216","284,321",0,"5,705","0,08",0,"503,353","503,353"
2024-01-12T11:45:00Z,"21,207","13,7","275,444",0,"5,938","0,08",0,"273,875","273,875"
2024-01-12T12:00:00Z,"1,786","93,341","328,033",0,"5,983","0,08",0,"425,571","425,571"
2024-01-12T12:15:00Z,"43,482","23,082","330,914",0,"5,89","0,08",0,"316,405","316,405"
2024-01-12T12:30:00Z,"31,728","14,739","295,481","12,515","4,327","0,08",0,"270,304","270,304"
2024-01-12T12:45:00Z,"3,922","51,875","270,428","3,916","5,24","0,08",0,"319,705","319,705"
2024-01-12T13:00:00Z,"0,07","88,477","232,554",0,"6,003","0,08",0,"326,964","326,964"
2024-01-12T13:15:00Z,"2,09","44,759","209,474",0,"5,926","0,08",0,"258,07","258,07"
2024-01-12T13:30:00Z,"3,331","54,262","125,862",0,"5,989","0,08",0,"182,783","182,783"
2024-01-12T13:45:00Z,0,"66,495","107,01",0,"6,01","0,08",0,"179,515","179,515"
2024-01-12T14:00:00Z,0,"37,816","106,276",0,"5,98","0,08",0,"150,072","150,072"
2024-01-12T14:15:00Z,0,"130,253","90,269",0,"6,033","0,08",0,"226,556","226,556"
2024-01-12T14:30:00Z,0,"135,052","73,703",0,"6,03","0,08",0,"214,786","214,786"
2024-01-12T14:45:00Z,0,"160,539",0,0,"5,749","0,08",0,"166,288","166,288"
2024-01-12T15:00:00Z,0,"243,678",0,0,"5,23","0,08",0,"248,908","248,908"
2024-01-12T15:15:00Z,0,"285,686",0,0,"5,591","0,08",0,"291,278","291,278"
2024-01-12T15:30:00Z,0,"306,882",0,0,"5,15","0,08",0,"312,032","312,032"
2024-01-12T15:45:00Z,0,"359,143",0,0,"5,006","0,08",0,"364,15","364,15"
2024-01-12T16:00:00Z,0,"365,668",0,0,"4,638","0,08",0,"370,306","370,306"
2024-01-12T16:15:00Z,0,"354,779",0,0,"4,511","0,08",0,"359,29","359,29"
2024-01-12T16:30:00Z,0,"380,562",0,0,"3,467","0,08",0,"384,03","384,03"
2024-01-12T16:45:00Z,0,"346,103",0,0,0,"0,08",0,"346,103","346,103"
2024-01-12T17:00:00Z,0,"391,262",0,0,0,"0,08",0,"391,262","391,262"
2024-01-12T17:15:00Z,0,"447,206",0,0,0,"0,08",0,"447,206","447,206"
2024-01-12T17:30:00Z,0,"370,976",0,0,0,"0,08",0,"370,976","370,976"
2024-01-12T17:45:00Z,0,"329,079",0,0,0,"0,08",0,"329,079","329,079"
2024-01-12T18:00:00Z,0,"372,627",0,0,0,"0,08",0,"372,627","372,627"
2024-01-12T18:15:00Z,0,"391,22",0,0,0,"0,08",0,"391,22","391,22"
2024-01-12T18:30:00Z,0,"348,123",0,0,0,"0,08",0,"348,123","348,123"
2024-01-12T18:45:00Z,0,"394,799",0,0,0,"0,08",0,"394,799","394,799"
2024-01-12T19:00:00Z,0,"463,37",0,0,0,"0,08",0,"463,37","463,37"
2024-01-12T19:15:00Z,0,"337,93",0,0,0,"0,08",0,"337,93","337,93"
2024-01-12T19:30:00Z,0,"296,376",0,0,0,"0,08",0,"296,376","296,376"
2024-01-12T19:45:00Z,0,"593,597",0,0,0,"0,08",0,"593,597","593,597"
2024-01-12T20:00:00Z,0,"1653,203",0,0,0,"0,08",0,"1653,203","1653,203"
2024-01-12T20:15:00Z,0,"961,179",0,0,0,"0,08",0,"961,179","961,179"
2024-01-12T20:30:00Z,0,"428,593",0,0,0,"0,08",0,"428,593","428,593"
2024-01-12T20:45:00Z,0,"396,79",0,0,0,"0,08",0,"396,79","396,79"
2024-01-12T21:00:00Z,0,"728,164",0,0,0,"0,08",0,"728,164","728,164"
2024-01-12T21:15:00Z,0,"421,449",0,0,0,"0,08",0,"421,449","421,449"
2024-01-12T21:30:00Z,0,"349,084",0,0,0,"0,08",0,"349,084","349,084"
2024-01-12T21:45:00Z,0,"397,988",0,0,0,"0,08",0,"397,988","397,988"
2024-01-12T22:00:00Z,0,"387,281",0,0,0,"0,08",0,"387,281","387,281"
