sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-09T23:15:00Z,0,"396,764",0,0,0,"0,05",0,"396,764","396,764"
2024-01-09T23:30:00Z,0,"378,191",0,0,0,"0,05",0,"378,191","378,191"
2024-01-09T23:45:00Z,0,"243,867",0,0,0,"0,05",0,"243,867","243,867"
2024-01-10T00:00:00Z,0,"242,582",0,0,0,"0,05",0,"242,582","242,582"
2024-01-10T00:15:00Z,0,"133,587",0,0,0,"0,05",0,"133,587","133,587"
2024-01-10T00:30:00Z,0,"158,84",0,0,0,"0,05",0,"158,84","158,84"
2024-01-10T00:45:00Z,0,"236,416",0,0,0,"0,05",0,"236,416","236,416"
2024-01-10T01:00:00Z,0,"134,459",0,0,0,"0,05",0,"134,459","134,459"
2024-01-10T01:15:00Z,0,"117,944",0,0,0,"0,05",0,"117,944","117,944"
2024-01-10T01:30:00Z,0,"210,356",0,0,0,"0,05",0,"210,356","210,356"
2024-01-10T01:45:00Z,0,"157,548",0,0,0,"0,05",0,"157,548","157,548"
2024-01-10T02:00:00Z,0,"171,476",0,0,0,"0,05",0,"171,476","171,476"
2024-01-10T02:15:00Z,0,"166,572",0,0,0,"0,05",0,"166,572","166,572"
2024-01-10T02:30:00Z,0,"154,09",0,0,0,"0,05",0,"154,09","154,09"
2024-01-10T02:45:00Z,0,"121,616",0,0,0,"0,05",0,"121,616","121,616"
2024-01-10T03:00:00Z,0,"197,119",0,0,0,"0,05",0,"197,119","197,119"
2024-01-10T03:15:00Z,0,"166,268",0,0,0,"0,05",0,"166,268","166,268"
2024-01-10T03:30:00Z,0,"145,927",0,0,0,"0,05",0,"145,927","145,927"
2024-01-10T03:45:00Z,0,"195,794",0,0,0,"0,05",0,"195,794","195,794"
