sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-21T23:15:00Z,0,"229,904",0,0,0,"0,08",0,"229,904","229,904"
2024-01-21T23:30:00Z,0,"216,471",0,0,0,"0,08",0,"216,471","216,471"
2024-01-21T23:45:00Z,0,"158,147",0,0,0,"0,08",0,"158,147","158,147"
2024-01-22T00:00:00Z,0,"165,76",0,0,0,"0,08",0,"165,76","165,76"
2024-01-22T00:15:00Z,0,"174,638",0,0,0,"0,08",0,"174,638","174,638"
2024-01-22T00:30:00Z,0,"159,024",0,0,0,"0,08",0,"159,024","159,024"
2024-01-22T00:45:00Z,0,"193,343",0,0,0,"0,08",0,"193,343","193,343"
2024-01-22T01:00:00Z,0,"215,262",0,0,0,"0,08",0,"215,262","215,262"
2024-01-22T01:15:00Z,0,"134,205",0,0,0,"0,08",0,"134,205","134,205"
2024-01-22T01:30:00Z,0,"182,81",0,0,0,"0,08",0,"182,81","182,81"
2024-01-22T01:45:00Z,0,"178,421",0,0,0,"0,08",0,"178,421","178,421"
2024-01-22T02:00:00Z,0,"136,007",0,0,0,"0,08",0,"136,007","136,007"
2024-01-22T02:15:00Z,0,"154,328",0,0,0,"0,08",0,"154,328","154,328"
2024-01-22T02:30:00Z,0,"139,487",0,0,0,"0,08",0,"139,487","139,487"
2024-01-22T02:45:00Z,0,"179,61",0,0,0,"0,08",0,"179,61","179,61"
2024-01-22T03:00:00Z,0,"213,13",0,0,0,"0,08",0,"213,13","213,13"
2024-01-22T03:15:00Z,0,"130,492",0,0,0,"0,08",0,"130,492","130,492"
2024-01-22T03:30:00Z,0,"125,856",0,0,0,"0,08",0,"125,856","125,856"
2024-01-22T03:45:00Z,0,"178,035",0,0,0,"0,08",0,"178,035","178,035"
2024-01-22T04:00:00Z,0,"138,533",0,0,0,"0,08",0,"138,533","138,533"
2024-01-22T04:15:00Z,0,"141,768",0,0,0,"0,08",0,"141,768","141,768"
2024-01-22T04:30:00Z,0,"182,786",0,0,0,"0,08",0,"182,786","182,786"
2024-01-22T04:45:00Z,0,"215,667",0,0,0,"0,08",0,"215,667","215,667"
2024-01-22T05:00:00Z,0,"162,063",0,0,0,"0,08",0,"162,063","162,063"
2024-01-22T05:15:00Z,0,"202,426",0,0,0,"0,08",0,"202,426","202,426"
2024-01-22T05:30:00Z,0,"292,21",0,0,0,"0,08",0,"292,21","292,21"
2024-01-22T05:45:00Z,0,"312,656",0,0,0,"0,08",0,"312,656","312,656"
2024-01-22T06:00:00Z,0,"473,53",0,0,0,"0,08",0,"473,53","473,53"
2024-01-22T06:15:00Z,0,"274,83",0,0,0,"0,08",0,"274,83","274,83"
2024-01-22T06:30:00Z,0,"333,837",0,0,0,"0,08",0,"333,837","333,837"
2024-01-22T06:45:00Z,0,"289,468",0,0,0,"0,08",0,"289,468","289,468"
2024-01-22T07:00:00Z,0,"183,658",0,0,0,"0,08",0,"183,658","183,658"
2024-01-22T07:15:00Z,0,"154,338",0,0,0,"0,08",0,"154,338","154,338"
2024-01-22T07:30:00Z,0,"187,094",0,0,0,"0,08",0,"187,094","187,094"
2024-01-22T07:45:00Z,0,"164,775",0,0,0,"0,08",0,"164,775","164,775"
2024-01-22T08:00:00Z,0,"163,733",0,0,0,"0,08",0,"163,733","163,733"
2024-01-22T08:15:00Z,0,"185,462",0,0,0,"0,08",0,"185,462","185,462"
2024-01-22T08:30:00Z,0,"166,792","5,211",0,0,"0,08",0,"172,003","172,003"
2024-01-22T08:45:00Z,"3,086","72,691","116,633","1,295","2,838","0,08",0,"187,78","187,78"
2024-01-22T09:00:00Z,"21,274","11,472","262,279","59,59","2,549","0,08",0,"195,437","195,437"
2024-01-22T09:15:00Z,"7,354","5,745","402,846","243,951",0,"0,08793706293706294",0,"157,286","157,286"
2024-01-22T09:30:00Z,"3,085","4,87","240,977","81,6","5,7","0,09",0,"166,863","166,863"
2024-01-22T09:45:00Z,"8,064","6,307","327,561","112,324","2,419","0,09597269624573379",0,"215,9","215,9"
2024-01-22T10:00:00Z,"5,357","3,77","473,432","207,731",0,"0,1",0,"264,114","264,114"
2024-01-22T10:15:00Z,"5,095","10,383","348,475","83,246","71,718","0,10777777777777776",0,"342,235","342,235"
2024-01-22T10:30:00Z,"7,98","4,98","332,179","42,429","38,457","0,11",0,"325,207","325,207"
2024-01-22T10:45:00Z,"28,855","52,763","557,125","338,284","192,448","0,11341637010676156",0,"435,197","435,197"
2024-01-22T11:00:00Z,"38,212","6,804","316,279","28,776","67,695","0,12",0,"323,791","323,791"
2024-01-22T11:15:00Z,"9,509","6,977","563,506","272,566","12,62","0,12",0,"301,029","301,029"
2024-01-22T11:30:00Z,"3,913","5,712","271,974","29,007","37,784","0,12765799256505575",0,"282,55","282,55"
