sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-07T23:15:00Z,0,"291,063",0,0,"6,13","0,06",0,"297,193","297,193"
2024-01-07T23:30:00Z,0,"269,746",0,0,"6,453","0,06",0,"276,2","276,2"
2024-01-07T23:45:00Z,0,"352,643",0,0,"6,46","0,06",0,"359,103","359,103"
2024-01-08T00:00:00Z,0,"280,16",0,0,"6,543","0,06",0,"286,703","286,703"
2024-01-08T00:15:00Z,0,"2119,355",0,"1881,266","0,776","0,09376666666666666",0,"238,865","238,865"
2024-01-08T00:30:00Z,0,"185,973",0,0,0,"0,11",0,"185,973","185,973"
2024-01-08T00:45:00Z,0,"168,152",0,0,0,"0,11",0,"168,152","168,152"
2024-01-08T01:00:00Z,0,"111,756",0,0,0,"0,11",0,"111,756","111,756"
2024-01-08T01:15:00Z,0,"184,959",0,0,0,"0,11",0,"184,959","184,959"
2024-01-08T01:30:00Z,0,"150,71",0,0,0,"0,11",0,"150,71","150,71"
2024-01-08T01:45:00Z,0,"145,761",0,0,0,"0,11",0,"145,761","145,761"
2024-01-08T02:00:00Z,0,"245,892",0,0,0,"0,11",0,"245,892","245,892"
2024-01-08T02:15:00Z,0,"151,619",0,0,0,"0,11",0,"151,619","151,619"
2024-01-08T02:30:00Z,0,"116,26",0,0,0,"0,11",0,"116,26","116,26"
2024-01-08T02:45:00Z,0,"191,893",0,0,0,"0,11",0,"191,893","191,893"
2024-01-08T03:00:00Z,0,"120,963",0,0,0,"0,11",0,"120,963","120,963"
2024-01-08T03:15:00Z,0,"111,184",0,0,0,"0,11",0,"111,184","111,184"
2024-01-08T03:30:00Z,0,"201,029",0,0,0,"0,11",0,"201,029","201,029"
2024-01-08T03:45:00Z,0,"167,241",0,0,0,"0,11",0,"167,241","167,241"
2024-01-08T04:00:00Z,0,"187,358",0,0,0,"0,11",0,"187,358","187,358"
2024-01-08T04:15:00Z,0,"213,647",0,0,0,"0,11",0,"213,647","213,647"
2024-01-08T04:30:00Z,0,"121,389",0,0,0,"0,11",0,"121,389","121,389"
2024-01-08T04:45:00Z,0,"125,55",0,0,0,"0,11",0,"125,55","125,55"
2024-01-08T05:00:00Z,0,"217,351",0,0,0,"0,11",0,"217,351","217,351"
2024-01-08T05:15:00Z,0,"157,807",0,0,0,"0,11",0,"157,807","157,807"
2024-01-08T05:30:00Z,0,"232,086",0,0,0,"0,11",0,"232,086","232,086"
2024-01-08T05:45:00Z,0,"394,396",0,0,0,"0,11",0,"394,396","394,396"
2024-01-08T06:00:00Z,0,"489,503",0,0,0,"0,11",0,"489,503","489,503"
2024-01-08T06:15:00Z,0,"296,037",0,0,0,"0,11",0,"296,037","296,037"
2024-01-08T06:30:00Z,0,"341,303",0,0,0,"0,11",0,"341,303","341,303"
2024-01-08T06:45:00Z,0,"174,25",0,0,0,"0,11",0,"174,25","174,25"
2024-01-08T07:00:00Z,0,"175,451",0,0,0,"0,11",0,"175,451","175,451"
2024-01-08T07:15:00Z,0,"223,947",0,0,0,"0,11",0,"223,947","223,947"
2024-01-08T07:30:00Z,0,"140,343",0,0,0,"0,11",0,"140,343","140,343"
2024-01-08T07:45:00Z,0,"195,478",0,0,0,"0,11",0,"195,478","195,478"
2024-01-08T08:00:00Z,0,"274,968",0,0,0,"0,11",0,"274,968","274,968"
2024-01-08T08:15:00Z,0,"141,088",0,0,0,"0,11",0,"141,088","141,088"
2024-01-08T08:30:00Z,0,"149,101",0,0,0,"0,11",0,"149,101","149,101"
2024-01-08T08:45:00Z,0,"229,013","4,154",0,0,"0,11",0,"233,168","233,168"
2024-01-08T09:00:00Z,"1,945","99,784","60,943","9,93","0,373","0,11",0,"149,226","149,226"
2024-01-08T09:15:00Z,"6,787","9,315","336,678","189,757",0,"0,11",0,"149,449","149,449"
2024-01-08T09:30:00Z,"4,169","3,312","316,49","117,61",0,"0,11",0,"198,023","198,023"
2024-01-08T09:45:00Z,"5,91","5,15","466,622","301,191",0,"0,11493288590604026",0,"164,671","164,671"
2024-01-08T10:00:00Z,"7,065","4,912","449,713","275,053",0,"0,12046666666666667",0,"172,507","172,507"
2024-01-08T10:15:00Z,"3,624","3,99","505,693","279,653",0,"0,13",0,"226,406","226,406"
2024-01-08T10:30:00Z,"2,935","3,652","541,092","259,7",0,"0,1343666666666667",0,"282,11","282,11"
2024-01-08T10:45:00Z,"3,614","5,27","563,473","306,691",0,"0,14",0,"258,438","258,438"
2024-01-08T11:00:00Z,"4,631","3,48","591,22","254,1",0,"0,1499",0,"335,969","335,969"
2024-01-08T11:15:00Z,"5,483","5,272","658,642","364,685",0,"0,15464882943143812",0,"293,746","293,746"
2024-01-08T11:30:00Z,"3,458","6,643","684,859","406,943",0,"0,16384615384615384",0,"281,101","281,101"
2024-01-08T11:45:00Z,"53,319","44,661","612,559","236,423","190,703","0,17",0,"558,181","558,181"
2024-01-08T12:00:00Z,"6,018","5,637","688,798","382,365",0,"0,1730716723549488",0,"306,052","306,052"
2024-01-08T12:15:00Z,"4,809","5,683","697,477","410,188",0,"0,18248251748251748",0,"288,162","288,162"
2024-01-08T12:30:00Z,"4,781","3,64","639,133","337,66",0,"0,19033333333333335",0,"300,332","300,332"
2024-01-08T12:45:00Z,"5,041","3,229","674,137","376,608",0,"0,2",0,"295,716","295,716"
2024-01-08T13:00:00Z,"21,937","10,819","816,374","507,381","6,896","0,2093645484949833",0,"304,771","304,771"
2024-01-08T13:15:00Z,"6,998","6,353","995,698","546,43",0,"0,22289562289562287",0,"448,622","448,622"
2024-01-08T13:30:00Z,"8,272","6,435","1035,367","658,672",0,"0,23518394648829433",0,"374,858","374,858"
2024-01-08T13:45:00Z,"7,23","12,427","1168,493","942,241",0,"0,254496644295302",0,"231,448","231,448"
2024-01-08T14:00:00Z,"9,409","6,864","1375,303","1150,263",0,"0,2788333333333334",0,"222,495","222,495"
2024-01-08T14:15:00Z,"9,011","7,442","1594,896","1481,793",0,"0,30956666666666666",0,"111,533","111,533"
2024-01-08T14:30:00Z,"4,418","8,239","1522,423","1395,506",0,"0,34440000000000004",0,"130,737","130,737"
2024-01-08T14:45:00Z,"0,902","6,934","836,367","650,595",0,"0,36752508361204017",0,"191,805","191,805"
2024-01-08T15:00:00Z,"1,967","5,531","306,799","163,578","0,799","0,3792517006802721",0,"147,584","147,584"
2024-01-08T15:15:00Z,"1,494","6,745","106,766","0,476","47,283","0,38",0,"158,824","158,824"
2024-01-08T15:30:00Z,"3,68","4,887","42,09",0,"174,953","0,37583892617449666",0,"218,25","218,25"
2024-01-08T15:45:00Z,"2,472","5,191",0,0,"312,026","0,37",0,"314,745","314,745"
2024-01-08T16:00:00Z,"9,141","10,806",0,0,"345,173","0,3619377162629758",0,"346,838","346,838"
