sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-19T23:15:00Z,0,"6271,968",0,0,0,"0,05","6108,967","163,001","6271,968"
2024-01-19T23:30:00Z,0,"6215,206",0,0,0,"0,05","6106,757","108,448","6215,206"
2024-01-19T23:45:00Z,0,"6253,318",0,0,0,"0,05","6104,384","148,933","6253,318"
2024-01-20T00:00:00Z,0,"6208,725",0,0,0,"0,05","6111,075","97,649","6208,725"
2024-01-20T00:15:00Z,0,"6238,074",0,0,0,"0,05","6115,686","122,388","6238,074"
2024-01-20T00:30:00Z,0,"6261,691",0,0,0,"0,05","6123,561","138,129","6261,691"
2024-01-20T00:45:00Z,0,"6283,704",0,0,0,"0,05","6121,671","162,032","6283,704"
2024-01-20T01:00:00Z,0,"6191,553",0,0,0,"0,05","6132,608","58,944","6191,553"
2024-01-20T01:15:00Z,0,"6136,868",0,0,0,"0,05","6135,298","1,57","6136,868"
2024-01-20T01:30:00Z,0,"6048,31",0,0,0,"0,05","6130,272",0,"6048,31"
2024-01-20T01:45:00Z,0,"6034,145",0,0,0,"0,05","6124,505",0,"6034,145"
2024-01-20T02:00:00Z,0,"6113,34",0,0,0,"0,05","6127,897",0,"6113,34"
2024-01-20T02:15:00Z,0,"6054,902",0,0,0,"0,05","6131,777",0,"6054,902"
2024-01-20T02:30:00Z,0,"6045,045",0,0,0,"0,05","6140,648",0,"6045,045"
2024-01-20T02:45:00Z,0,"6149,497",0,0,0,"0,05","6131,539","17,957","6149,497"
2024-01-20T03:00:00Z,0,"6094,143",0,0,0,"0,05","6126,275",0,"6094,143"
2024-01-20T03:15:00Z,0,"6009,494",0,0,0,"0,05","6102,55",0,"6009,494"
2024-01-20T03:30:00Z,0,"6057,466",0,0,0,"0,05","6098,182",0,"6057,466"
2024-01-20T03:45:00Z,0,"6055,845",0,0,0,"0,05","6098,139",0,"6055,845"
2024-01-20T04:00:00Z,0,"6049,17",0,0,0,"0,05","6108,447",0,"6049,17"
2024-01-20T04:15:00Z,0,"6090,435",0,0,0,"0,05","6120,668",0,"6090,435"
2024-01-20T04:30:00Z,0,"6034,147",0,0,0,"0,05","6122,675",0,"6034,147"
2024-01-20T04:45:00Z,0,"6109,551",0,0,0,"0,05","6117,05",0,"6109,551"
2024-01-20T05:00:00Z,0,"4892,565",0,0,0,"0,05","5046,308",0,"4892,565"
2024-01-20T05:15:00Z,0,"142,827",0,0,0,"0,05","31,23","111,596","142,827"
2024-01-20T05:30:00Z,0,"2959,519",0,0,0,"0,05","3329,344",0,"2959,519"
2024-01-20T05:45:00Z,0,"2782,603",0,0,0,"0,05","3265,774",0,"2782,603"
2024-01-20T06:00:00Z,0,"650,957",0,0,0,"0,05","391,015","259,942","650,957"
2024-01-20T06:15:00Z,0,"155,494",0,0,0,"0,05",0,"155,494","155,494"
2024-01-20T06:30:00Z,0,"213,435",0,0,0,"0,05",0,"213,435","213,435"
2024-01-20T06:45:00Z,0,"210,11",0,0,0,"0,05",0,"210,11","210,11"
2024-01-20T07:00:00Z,0,"191,879",0,0,0,"0,05",0,"191,879","191,879"
2024-01-20T07:15:00Z,0,"189,182",0,0,0,"0,05",0,"189,182","189,182"
2024-01-20T07:30:00Z,0,"139,561",0,0,0,"0,05",0,"139,561","139,561"
2024-01-20T07:45:00Z,0,"142,108",0,0,0,"0,05",0,"142,108","142,108"
2024-01-20T08:00:00Z,0,"258,657",0,0,0,"0,05",0,"258,657","258,657"
2024-01-20T08:15:00Z,0,"159,465",0,0,0,"0,05",0,"159,465","159,465"
2024-01-20T08:30:00Z,0,"141,868","0,323",0,0,"0,05",0,"142,191","142,191"
2024-01-20T08:45:00Z,0,"245,398","0,4",0,0,"0,05",0,"245,799","245,799"
2024-01-20T09:00:00Z,0,"177,909","1,325",0,0,"0,05",0,"179,234","179,234"
2024-01-20T09:15:00Z,0,"183,61","1,027",0,0,"0,05",0,"184,637","184,637"
2024-01-20T09:30:00Z,0,"194,718","3,037",0,0,"0,05",0,"197,756","197,756"
2024-01-20T09:45:00Z,0,"128,635","1,932",0,0,"0,05",0,"130,568","130,568"
2024-01-20T10:00:00Z,0,"124,264","4,326",0,0,"0,05",0,"128,591","128,591"
2024-01-20T10:15:00Z,0,"299,401","50,812",0,"2,429","0,05",0,"352,642","352,642"
2024-01-20T10:30:00Z,0,"437,641","90,983",0,"7,607","0,05",0,"536,232","536,232"
2024-01-20T10:45:00Z,0,"281,412","79,599",0,"7,867","0,05",0,"368,88","368,88"
2024-01-20T11:00:00Z,0,"236,457","84,75",0,"7,989","0,05",0,"329,198","329,198"
2024-01-20T11:15:00Z,0,"207,107","91,227",0,"8,006","0,05",0,"306,342","306,342"
2024-01-20T11:30:00Z,0,"241,688","12,654",0,"7,372","0,05",0,"261,715","261,715"
2024-01-20T11:45:00Z,0,"1845,07",0,0,"7,619","0,05",0,"1852,689","1852,689"
2024-01-20T12:00:00Z,0,"2523,773","48,931",0,"8,01","0,05",0,"2580,715","2580,715"
2024-01-20T12:15:00Z,0,"2473,971","82,906",0,"8,013","0,05",0,"2564,891","2564,891"
2024-01-20T12:30:00Z,0,"2558,137","96,68",0,"8,187","0,05",0,"2663,005","2663,005"
2024-01-20T12:45:00Z,0,"1696,696","95,183",0,"8,01","0,05",0,"1799,889","1799,889"
2024-01-20T13:00:00Z,0,"249,693","119,514",0,"8,006","0,05",0,"377,214","377,214"
2024-01-20T13:15:00Z,0,"276,514","146,929",0,"8,127","0,05",0,"431,572","431,572"
2024-01-20T13:30:00Z,"1,887","89,737","226,14","5,006","5,541","0,05",0,"314,524","314,524"
2024-01-20T13:45:00Z,"2,496","15,418","241,29","12,574","4,162","0,05",0,"245,8","245,8"
2024-01-20T14:00:00Z,"4,741","4,921","409,493","74,564","0,051","0,056632653061224496",0,"335,159","335,159"
2024-01-20T14:15:00Z,"9,469","5,061","617,734","312,147",0,"0,06",0,"301,179","301,179"
2024-01-20T14:30:00Z,"8,693","14,232","597,451","218,118","12,351","0,06831081081081082",0,"397,223","397,223"
2024-01-20T14:45:00Z,"6,427","6,799","528,057","134,31",0,"0,07",0,"394,119","394,119"
2024-01-20T15:00:00Z,"5,394","9,987","394,187","107,797","7,391","0,07",0,"298,375","298,375"
2024-01-20T15:15:00Z,"3,883","7,847","101,7",0,"98,985","0,07",0,"204,651","204,651"
2024-01-20T15:30:00Z,"2,319","1,731","30,923",0,"209,086","0,07",0,"239,422","239,422"
2024-01-20T15:45:00Z,"3,114","4,378","3,762",0,"228,472","0,06413793103448276",0,"233,499","233,499"
2024-01-20T16:00:00Z,"0,772","306,942",0,0,"83,29","0,052517730496453904",0,"389,46","389,46"
2024-01-20T16:15:00Z,0,"591,076",0,0,"7,763","0,05",0,"598,839","598,839"
2024-01-20T16:30:00Z,0,"647,226",0,0,"7,82","0,05",0,"655,046","655,046"
2024-01-20T16:45:00Z,0,"978,085",0,0,"1,376","0,05",0,"979,462","979,462"
2024-01-20T17:00:00Z,0,"1183,342",0,0,0,"0,05",0,"1183,342","1183,342"
2024-01-20T17:15:00Z,0,"1380,638",0,0,0,"0,05",0,"1380,638","1380,638"
2024-01-20T17:30:00Z,0,"1201,917",0,0,0,"0,05",0,"1201,917","1201,917"
2024-01-20T17:45:00Z,0,"1163,014",0,0,0,"0,05",0,"1163,014","1163,014"
2024-01-20T18:00:00Z,0,"1182,141",0,0,0,"0,05",0,"1182,141","1182,141"
2024-01-20T18:15:00Z,0,"1196,495",0,0,0,"0,05",0,"1196,495","1196,495"
2024-01-20T18:30:00Z,0,"1191,138",0,0,0,"0,05",0,"1191,138","1191,138"
2024-01-20T18:45:00Z,0,"1127,185",0,0,0,"0,05",0,"1127,185","1127,185"
2024-01-20T19:00:00Z,0,"942,443",0,0,0,"0,05",0,"942,443","942,443"
2024-01-20T19:15:00Z,0,"261,744",0,0,0,"0,05",0,"261,744","261,744"
2024-01-20T19:30:00Z,0,"210,992",0,0,0,"0,05",0,"210,992","210,992"
2024-01-20T19:45:00Z,0,"241,69",0,0,0,"0,05",0,"241,69","241,69"
2024-01-20T20:00:00Z,0,"209,129",0,0,0,"0,05",0,"209,129","209,129"
2024-01-20T20:15:00Z,0,"731,776",0,0,0,"0,05",0,"731,776","731,776"
2024-01-20T20:30:00Z,0,"1080,609",0,0,0,"0,05",0,"1080,609","1080,609"
2024-01-20T20:45:00Z,0,"842,966",0,0,0,"0,05",0,"842,966","842,966"
2024-01-20T21:00:00Z,0,"891,162",0,0,0,"0,05",0,"891,162","891,162"
2024-01-20T21:15:00Z,0,"1017,022",0,0,0,"0,05",0,"1017,022","1017,022"
2024-01-20T21:30:00Z,0,"806,28",0,0,0,"0,05",0,"806,28","806,28"
2024-01-20T21:45:00Z,0,"857,703",0,0,0,"0,05",0,"857,703","857,703"
2024-01-20T22:00:00Z,0,"324,416",0,0,0,"0,05",0,"324,416","324,416"
2024-01-20T22:15:00Z,0,"248,784",0,0,0,"0,05",0,"248,784","248,784"
2024-01-20T22:30:00Z,0,"266,115",0,0,0,"0,05",0,"266,115","266,115"
2024-01-20T22:45:00Z,0,"174,125",0,0,0,"0,05",0,"174,125","174,125"
2024-01-20T23:00:00Z,0,"203,789",0,0,0,"0,05",0,"203,789","203,789"
