sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-18T23:15:00Z,0,"328,396",0,0,0,"0,05",0,"328,396","328,396"
2024-01-18T23:30:00Z,0,"365,618",0,0,0,"0,05",0,"365,618","365,618"
2024-01-18T23:45:00Z,0,"316,459",0,0,0,"0,05",0,"316,459","316,459"
2024-01-19T00:00:00Z,0,"296,36",0,0,0,"0,05",0,"296,36","296,36"
2024-01-19T00:15:00Z,0,"303,835",0,0,0,"0,05",0,"303,835","303,835"
2024-01-19T00:30:00Z,0,"268,489",0,0,0,"0,05",0,"268,489","268,489"
2024-01-19T00:45:00Z,0,"317,519",0,0,0,"0,05",0,"317,519","317,519"
2024-01-19T01:00:00Z,0,"271,514",0,0,0,"0,05",0,"271,514","271,514"
2024-01-19T01:15:00Z,0,"157,936",0,0,0,"0,05",0,"157,936","157,936"
2024-01-19T01:30:00Z,0,"204,385",0,0,0,"0,05",0,"204,385","204,385"
2024-01-19T01:45:00Z,0,"192,726",0,0,0,"0,05",0,"192,726","192,726"
2024-01-19T02:00:00Z,0,"157,192",0,0,0,"0,05",0,"157,192","157,192"
2024-01-19T02:15:00Z,0,"166,385",0,0,0,"0,05",0,"166,385","166,385"
2024-01-19T02:30:00Z,0,"180,978",0,0,0,"0,05",0,"180,978","180,978"
2024-01-19T02:45:00Z,0,"116,653",0,0,0,"0,05",0,"116,653","116,653"
2024-01-19T03:00:00Z,0,"122,52",0,0,0,"0,05",0,"122,52","122,52"
2024-01-19T03:15:00Z,0,"228,834",0,0,0,"0,05",0,"228,834","228,834"
2024-01-19T03:30:00Z,0,"188,39",0,0,0,"0,05",0,"188,39","188,39"
2024-01-19T03:45:00Z,0,"115,825",0,0,0,"0,05",0,"115,825","115,825"
2024-01-19T04:00:00Z,0,"169,901",0,0,0,"0,05",0,"169,901","169,901"
2024-01-19T04:15:00Z,0,"131,104",0,0,0,"0,05",0,"131,104","131,104"
2024-01-19T04:30:00Z,0,"146,46",0,0,0,"0,05",0,"146,46","146,46"
2024-01-19T04:45:00Z,0,"178,321",0,0,0,"0,05",0,"178,321","178,321"
2024-01-19T05:00:00Z,0,"173,542",0,0,0,"0,05",0,"173,542","173,542"
2024-01-19T05:15:00Z,0,"203,485",0,0,0,"0,05",0,"203,485","203,485"
2024-01-19T05:30:00Z,0,"358,279",0,0,0,"0,05",0,"358,279","358,279"
2024-01-19T05:45:00Z,0,"268,169",0,0,0,"0,05",0,"268,169","268,169"
2024-01-19T06:00:00Z,0,"398,174",0,0,0,"0,05",0,"398,174","398,174"
2024-01-19T06:15:00Z,0,"286,977",0,0,0,"0,05",0,"286,977","286,977"
