sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-13T23:15:00Z,0,"285,055",0,0,0,"0,08",0,"285,055","285,055"
2024-01-13T23:30:00Z,0,"215,965",0,0,0,"0,08",0,"215,965","215,965"
2024-01-13T23:45:00Z,0,"188,901",0,0,0,"0,08",0,"188,901","188,901"
2024-01-14T00:00:00Z,0,"212,935",0,0,0,"0,08",0,"212,935","212,935"
2024-01-14T00:15:00Z,0,"165,015",0,0,0,"0,08",0,"165,015","165,015"
2024-01-14T00:30:00Z,0,"234,944",0,0,0,"0,08",0,"234,944","234,944"
2024-01-14T00:45:00Z,0,"254,266",0,0,0,"0,08",0,"254,266","254,266"
2024-01-14T01:00:00Z,0,"153,7",0,0,0,"0,08",0,"153,7","153,7"
2024-01-14T01:15:00Z,0,"129,869",0,0,0,"0,08",0,"129,869","129,869"
2024-01-14T01:30:00Z,0,"215,52",0,0,0,"0,08",0,"215,52","215,52"
2024-01-14T01:45:00Z,0,"141,268",0,0,0,"0,08",0,"141,268","141,268"
2024-01-14T02:00:00Z,0,"123,043",0,0,0,"0,08",0,"123,043","123,043"
2024-01-14T02:15:00Z,0,"173,975",0,0,0,"0,08",0,"173,975","173,975"
2024-01-14T02:30:00Z,0,"214,023",0,0,0,"0,08",0,"214,023","214,023"
2024-01-14T02:45:00Z,0,"168,875",0,0,0,"0,08",0,"168,875","168,875"
2024-01-14T03:00:00Z,0,"170,929",0,0,0,"0,08",0,"170,929","170,929"
2024-01-14T03:15:00Z,0,"139,49",0,0,0,"0,08",0,"139,49","139,49"
2024-01-14T03:30:00Z,0,"129,367",0,0,0,"0,08",0,"129,367","129,367"
2024-01-14T03:45:00Z,0,"185,801",0,0,0,"0,08",0,"185,801","185,801"
2024-01-14T04:00:00Z,0,"180,016",0,0,0,"0,08",0,"180,016","180,016"
2024-01-14T04:15:00Z,0,"126,621",0,0,0,"0,08",0,"126,621","126,621"
2024-01-14T04:30:00Z,0,"213,161",0,0,0,"0,08",0,"213,161","213,161"
2024-01-14T04:45:00Z,0,"175,41",0,0,0,"0,08",0,"175,41","175,41"
2024-01-14T05:00:00Z,0,"173,808",0,0,0,"0,08",0,"173,808","173,808"
2024-01-14T05:15:00Z,0,"185,416",0,0,0,"0,08",0,"185,416","185,416"
2024-01-14T05:30:00Z,0,"197,795",0,0,0,"0,08",0,"197,795","197,795"
2024-01-14T05:45:00Z,0,"138,442",0,0,0,"0,08",0,"138,442","138,442"
2024-01-14T06:00:00Z,0,"193,85",0,0,0,"0,08",0,"193,85","193,85"
2024-01-14T06:15:00Z,0,"225,784",0,0,0,"0,08",0,"225,784","225,784"
2024-01-14T06:30:00Z,0,"216,327",0,0,0,"0,08",0,"216,327","216,327"
2024-01-14T06:45:00Z,0,"168,148",0,0,0,"0,08",0,"168,148","168,148"
2024-01-14T07:00:00Z,0,"224,207",0,0,0,"0,08",0,"224,207","224,207"
2024-01-14T07:15:00Z,0,"161,221",0,0,0,"0,08",0,"161,221","161,221"
