sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2024-01-23T23:15:00Z,0,"269,777",0,0,0,"0,05",0,"269,777","269,777"
2024-01-23T23:30:00Z,0,"311,29",0,0,0,"0,05",0,"311,29","311,29"
2024-01-23T23:45:00Z,0,"302,735",0,0,0,"0,05",0,"302,735","302,735"
2024-01-24T00:00:00Z,0,"277,089",0,0,0,"0,05",0,"277,089","277,089"
2024-01-24T00:15:00Z,0,"262,82",0,0,0,"0,05",0,"262,82","262,82"
2024-01-24T00:30:00Z,0,"272,232",0,0,0,"0,05",0,"272,232","272,232"
2024-01-24T00:45:00Z,0,"254,846",0,0,0,"0,05",0,"254,846","254,846"
2024-01-24T01:00:00Z,0,"241,815",0,0,0,"0,05",0,"241,815","241,815"
2024-01-24T01:15:00Z,0,"163,989",0,0,0,"0,05",0,"163,989","163,989"
2024-01-24T01:30:00Z,0,"165,513",0,0,0,"0,05",0,"165,513","165,513"
2024-01-24T01:45:00Z,0,"281,825",0,0,0,"0,05",0,"281,825","281,825"
2024-01-24T02:00:00Z,0,"177,487",0,0,0,"0,05",0,"177,487","177,487"
2024-01-24T02:15:00Z,0,"143,445",0,0,0,"0,05",0,"143,445","143,445"
2024-01-24T02:30:00Z,0,"190,875",0,0,0,"0,05",0,"190,875","190,875"
2024-01-24T02:45:00Z,0,"188,975",0,0,0,"0,05",0,"188,975","188,975"
2024-01-24T03:00:00Z,0,"174,113",0,0,0,"0,05",0,"174,113","174,113"
2024-01-24T03:15:00Z,0,"182,633",0,0,0,"0,05",0,"182,633","182,633"
2024-01-24T03:30:00Z,0,"256,089",0,0,0,"0,05",0,"256,089","256,089"
2024-01-24T03:45:00Z,0,"214,242",0,0,0,"0,05",0,"214,242","214,242"
2024-01-24T04:00:00Z,0,"173,205",0,0,0,"0,05",0,"173,205","173,205"
2024-01-24T04:15:00Z,0,"158,903",0,0,0,"0,05",0,"158,903","158,903"
2024-01-24T04:30:00Z,0,"169,979",0,0,0,"0,05",0,"169,979","169,979"
2024-01-24T04:45:00Z,0,"178,721",0,0,0,"0,05",0,"178,721","178,721"
2024-01-24T05:00:00Z,0,"191,47",0,0,0,"0,05",0,"191,47","191,47"
2024-01-24T05:15:00Z,0,"251,642",0,0,0,"0,05",0,"251,642","251,642"
2024-01-24T05:30:00Z,0,"321,937",0,0,0,"0,05",0,"321,937","321,937"
2024-01-24T05:45:00Z,0,"324,389",0,0,0,"0,05",0,"324,389","324,389"
2024-01-24T06:00:00Z,0,"463,636",0,0,0,"0,05",0,"463,636","463,636"
2024-01-24T06:15:00Z,0,"342,125",0,0,0,"0,05",0,"342,125","342,125"
2024-01-24T06:30:00Z,0,"312,121",0,0,0,"0,05",0,"312,121","312,121"
2024-01-24T06:45:00Z,0,"296,237",0,0,0,"0,05",0,"296,237","296,237"
2024-01-24T07:00:00Z,0,"268,706",0,0,0,"0,05",0,"268,706","268,706"
2024-01-24T07:15:00Z,0,"303,215",0,0,0,"0,05",0,"303,215","303,215"
2024-01-24T07:30:00Z,0,"198,573",0,0,0,"0,05",0,"198,573","198,573"
2024-01-24T07:45:00Z,0,"214,971",0,0,0,"0,05",0,"214,971","214,971"
2024-01-24T08:00:00Z,0,"219,177","0,898",0,0,"0,05",0,"220,076","220,076"
2024-01-24T08:15:00Z,0,"198,249","1,125",0,0,"0,05",0,"199,374","199,374"
2024-01-24T08:30:00Z,0,"177,775","13,864",0,0,"0,05",0,"191,639","191,639"
