sep=,
measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh)
2023-12-31T23:15:00Z,0,"989,906",0,0,"6,855","0,06",0,"996,762","996,762"
2023-12-31T23:30:00Z,0,"378,015",0,0,"6,963","0,06",0,"384,978","384,978"
2023-12-31T23:45:00Z,0,"467,375",0,0,"6,928","0,06",0,"474,303","474,303"
2024-01-01T00:00:00Z,0,"594,935",0,0,"7,016","0,06",0,"601,952","601,952"
2024-01-01T00:15:00Z,0,"2703,84",0,0,"7,08","0,06",0,"2710,921","2710,921"
2024-01-01T00:30:00Z,0,"1365,223",0,0,"7,223","0,06",0,"1372,447","1372,447"
2024-01-01T00:45:00Z,0,"365,841",0,0,"7,046","0,06",0,"372,888","372,888"
2024-01-01T01:00:00Z,0,"176,066",0,0,"7,07","0,06",0,"183,136","183,136"
2024-01-01T01:15:00Z,0,"208,614",0,0,"7,06","0,06",0,"215,674","215,674"
2024-01-01T01:30:00Z,0,"182,146",0,0,"7,003","0,06",0,"189,149","189,149"
2024-01-01T01:45:00Z,0,"176,117",0,0,"7,04","0,06",0,"183,157","183,157"
2024-01-01T02:00:00Z,0,"238,695",0,0,"6,976","0,06",0,"245,672","245,672"
2024-01-01T02:15:00Z,0,"244,133",0,0,"6,982","0,06",0,"251,116","251,116"
2024-01-01T02:30:00Z,0,"142,713",0,0,"6,966","0,06",0,"149,68","149,68"
2024-01-01T02:45:00Z,0,"202,807",0,0,"7,03","0,06",0,"209,837","209,837"
2024-01-01T03:00:00Z,0,"162,157",0,0,"7,036","0,06",0,"169,193","169,193"
2024-01-01T03:15:00Z,0,"161,646",0,0,"7,237","0,06",0,"168,884","168,884"
2024-01-01T03:30:00Z,0,"216,379",0,0,"7,513","0,06",0,"223,892","223,892"
2024-01-01T03:45:00Z,0,"209,403",0,0,"7,74","0,06",0,"217,143","217,143"
2024-01-01T04:00:00Z,0,"203,54",0,0,"7,176","0,06",0,"210,716","210,716"
2024-01-01T04:15:00Z,0,"200,366",0,0,"7,693","0,06",0,"208,059","208,059"
2024-01-01T04:30:00Z,0,"211,496",0,0,"8,033","0,06",0,"219,529","219,529"
2024-01-01T04:45:00Z,0,"178,766",0,0,"8,026","0,06",0,"186,792","186,792"
2024-01-01T05:00:00Z,0,"220,346",0,0,"7,973","0,06",0,"228,319","228,319"
2024-01-01T05:15:00Z,0,"214,702",0,0,"8,023","0,06",0,"222,725","222,725"
2024-01-01T05:30:00Z,0,"193,089",0,0,"7,983","0,06",0,"201,073","201,073"
2024-01-01T05:45:00Z,0,"276,465",0,0,"7,963","0,06",0,"284,428","284,428"
2024-01-01T06:00:00Z,0,"259,37",0,0,"7,966","0,06",0,"267,336","267,336"
2024-01-01T06:15:00Z,0,"171,218",0,0,"7,866","0,06",0,"179,085","179,085"
2024-01-01T06:30:00Z,0,"217,921",0,0,"7,966","0,06",0,"225,888","225,888"
2024-01-01T06:45:00Z,0,"216,213",0,0,"7,996","0,06",0,"224,21","224,21"
2024-01-01T07:00:00Z,0,"189,443",0,0,"7,9","0,06",0,"197,343","197,343"
2024-01-01T07:15:00Z,0,"216,084",0,0,"7,695","0,06",0,"223,78","223,78"
2024-01-01T07:30:00Z,0,"246,166",0,0,"7,315","0,06",0,"253,481","253,481"
2024-01-01T07:45:00Z,0,"250,52",0,0,"7,688","0,06",0,"258,209","258,209"
2024-01-01T08:00:00Z,0,"232,856",0,0,"7,533","0,06",0,"240,389","240,389"
2024-01-01T08:15:00Z,0,"131,876","24,548",0,"7,565","0,06",0,"163,989","163,989"
2024-01-01T08:30:00Z,0,"107,137","21,256",0,"7,756","0,06",0,"136,15","136,15"
2024-01-01T08:45:00Z,0,"153,874","46,274",0,"7,719","0,06",0,"207,868","207,868"
